temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
16.46666666666667,5.5,4.653333333333333,1021.3333333333334,48.333333333333336,13800.000001104003,9.629999999999999,-4.129999999999999,2016
24.23333333333333,48.3,5.633333333333333,1011.7666666666668,44.0,15050.000001204,13.79,34.51,2017
25.96666666666667,0.0,3.543333333333333,1016.9,40.0,16150.000001292,14.690000000000001,-14.690000000000001,2018
27.666666666666668,0.0,3.8633333333333333,1013.6,18.0,18430.55555703,16.32,-16.32,2019
24.166666666666668,0.1,4.136666666666667,1016.4666666666667,38.333333333333336,18902.77777929,15.55,-15.450000000000001,2020
24.0,1.6,4.016666666666667,1019.8666666666667,32.666666666666664,18144.444445896,15.68,-14.08,2021
23.433333333333334,0.0,5.483333333333333,1015.3666666666667,44.0,18502.777779258002,17.2,-17.2,2022
20.96666666666667,0.0,3.203333333333333,1021.5,12.666666666666666,19213.888890426,14.51,-14.51,2023
25.666666666666668,0.0,3.7866666666666666,1015.2666666666668,19.666666666666668,19313.888890434002,16.48,-16.48,2024
22.7,0.0,5.1066666666666665,1020.5,0.6666666666666666,20586.111112758,17.02,-17.02,2025
