time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-08-11 00:00:00+00:00,0.0,0.0,4170.0,60.0,25.0,15.1
2026-08-11 01:00:00+00:00,0.0,0.0,4300.0,70.0,25.5,14.8
2026-08-11 02:00:00+00:00,0.0,0.0,4230.0,75.0,25.3,14.6
2026-08-11 03:00:00+00:00,0.0,0.0,4140.0,70.0,24.8,14.1
2026-08-11 04:00:00+00:00,0.0,0.0,4050.0,65.0,24.5,14.0
2026-08-11 05:00:00+00:00,0.0,0.0,4060.0,90.0,25.4,14.3
2026-08-11 06:00:00+00:00,0.0,0.0,3990.0,135.0,27.6,15.1
2026-08-11 07:00:00+00:00,40.0,0.0,3910.0,240.0,28.4,16.1
2026-08-11 08:00:00+00:00,70.0,0.0,4180.0,395.0,28.3,17.2
2026-08-11 09:00:00+00:00,30.0,0.0,4100.0,700.0,27.5,17.8
2026-08-11 10:00:00+00:00,10.0,0.0,4060.0,1240.0,27.6,18.8
2026-08-11 11:00:00+00:00,0.0,0.0,4050.0,1645.0,29.1,20.4
2026-08-11 12:00:00+00:00,0.0,0.0,4110.0,2695.0,30.6,20.7
2026-08-11 13:00:00+00:00,0.0,0.0,4100.0,2680.0,30.2,20.7
2026-08-11 14:00:00+00:00,0.0,0.0,3990.0,2650.0,30.7,20.5
2026-08-11 15:00:00+00:00,60.0,0.0,4300.0,2480.0,31.7,21.7
2026-08-11 16:00:00+00:00,0.0,0.0,4120.0,1055.0,33.2,20.8
2026-08-11 17:00:00+00:00,40.0,0.0,4320.0,845.0,34.3,20.6
2026-08-11 18:00:00+00:00,10.0,0.0,4350.0,650.0,35.5,19.8
2026-08-11 19:00:00+00:00,0.0,0.0,4320.0,645.0,35.0,18.9
2026-08-11 20:00:00+00:00,0.0,0.0,4290.0,650.0,32.6,17.7
2026-08-11 21:00:00+00:00,20.0,0.0,4200.0,675.0,30.4,17.0
2026-08-11 22:00:00+00:00,50.0,0.0,4260.0,715.0,28.8,16.9
2026-08-11 23:00:00+00:00,50.0,0.0,4250.0,745.0,29.1,16.8
2026-08-12 00:00:00+00:00,10.0,0.0,4260.0,675.0,29.2,16.5
2026-08-12 01:00:00+00:00,10.0,0.0,4280.0,565.0,25.8,15.9
2026-08-12 02:00:00+00:00,10.0,0.0,4260.0,475.0,21.4,15.3
2026-08-12 03:00:00+00:00,0.0,0.0,4220.0,450.0,18.8,14.3
2026-08-12 04:00:00+00:00,0.0,0.0,4210.0,440.0,16.4,13.1
2026-08-12 05:00:00+00:00,0.0,0.0,4220.0,465.0,15.0,12.9
2026-08-12 06:00:00+00:00,0.0,0.0,4240.0,575.0,16.0,12.9
2026-08-12 07:00:00+00:00,0.0,0.0,4270.0,720.0,15.8,13.7
2026-08-12 08:00:00+00:00,0.0,0.0,4350.0,815.0,16.3,14.4
2026-08-12 09:00:00+00:00,0.0,0.0,4320.0,1025.0,16.9,14.9
2026-08-12 10:00:00+00:00,0.0,0.0,4330.0,1310.0,17.2,15.2
2026-08-12 11:00:00+00:00,0.0,0.0,4350.0,1520.0,17.5,15.4
2026-08-12 12:00:00+00:00,0.0,0.0,4360.0,1725.0,17.4,15.5
2026-08-12 13:00:00+00:00,0.0,0.0,4400.0,1835.0,18.4,15.8
2026-08-12 14:00:00+00:00,0.0,0.0,4370.0,1855.0,18.7,15.7
2026-08-12 15:00:00+00:00,0.0,0.0,4390.0,1845.0,18.5,15.7
2026-08-12 16:00:00+00:00,0.0,0.0,4390.0,1700.0,18.0,15.2
2026-08-12 17:00:00+00:00,0.0,0.0,4410.0,1405.0,17.1,14.8
2026-08-12 18:00:00+00:00,0.0,0.0,4380.0,985.0,16.2,14.5
2026-08-12 19:00:00+00:00,0.0,0.0,4370.0,880.0,15.5,13.8
2026-08-12 20:00:00+00:00,0.0,0.0,4350.0,750.0,15.1,13.5
2026-08-12 21:00:00+00:00,0.0,0.0,4320.0,615.0,14.4,13.0
2026-08-12 22:00:00+00:00,0.0,0.0,4320.0,530.0,13.8,12.5
2026-08-12 23:00:00+00:00,0.0,0.0,4320.0,450.0,13.8,12.0
2026-08-13 00:00:00+00:00,0.0,0.0,4300.0,365.0,14.5,11.5
2026-08-13 01:00:00+00:00,0.0,0.0,4280.0,345.0,15.2,11.2
2026-08-13 02:00:00+00:00,0.0,0.0,4260.0,310.0,15.6,10.8
2026-08-13 03:00:00+00:00,0.0,0.0,4210.0,280.0,16.2,10.5
2026-08-13 04:00:00+00:00,0.0,0.0,4170.0,260.0,17.1,10.2
2026-08-13 05:00:00+00:00,0.0,0.0,4160.0,290.0,17.7,10.8
2026-08-13 06:00:00+00:00,0.0,0.0,4190.0,335.0,18.7,11.9
2026-08-13 07:00:00+00:00,0.0,0.0,4170.0,605.0,19.2,13.4
2026-08-13 08:00:00+00:00,0.0,0.0,4120.0,880.0,19.7,15.1
2026-08-13 09:00:00+00:00,0.0,0.0,4150.0,1305.0,20.0,16.4
2026-08-13 10:00:00+00:00,0.0,0.0,4170.0,1660.0,20.4,17.4
2026-08-13 11:00:00+00:00,0.0,0.0,4140.0,1830.0,20.6,17.7
2026-08-13 12:00:00+00:00,0.0,0.0,4150.0,2030.0,21.3,17.6
2026-08-13 13:00:00+00:00,0.0,0.0,4120.0,2165.0,22.0,17.3
2026-08-13 14:00:00+00:00,0.0,0.0,4090.0,2175.0,22.3,17.2
2026-08-13 15:00:00+00:00,0.0,0.0,4050.0,2140.0,22.3,16.7
2026-08-13 16:00:00+00:00,0.0,0.0,4020.0,2030.0,21.6,16.3
2026-08-13 17:00:00+00:00,0.0,0.0,4030.0,1710.0,21.5,15.6
2026-08-13 18:00:00+00:00,0.0,0.0,4000.0,915.0,20.8,15.1
2026-08-13 19:00:00+00:00,0.0,0.0,3960.0,820.0,21.1,14.2
2026-08-13 20:00:00+00:00,0.0,0.0,4040.0,645.0,20.8,14.1
2026-08-13 21:00:00+00:00,0.0,0.0,3890.0,490.0,20.7,13.5
2026-08-13 22:00:00+00:00,0.0,0.0,3850.0,400.0,19.8,12.8
2026-08-13 23:00:00+00:00,0.0,0.0,3830.0,355.0,19.1,12.3
