time,product,source_file
2026-08-11T06:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260811_0625.png
2026-08-11T09:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260811_0925.png
2026-08-11T12:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260811_1225.png
2026-08-11T15:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260811_1525.png
2026-08-11T18:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260811_1825.png
2026-08-11T21:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260811_2125.png
2026-08-12T00:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260812_0025.png
2026-08-12T03:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260812_0325.png
2026-08-12T06:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260812_0625.png
2026-08-12T09:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260812_0925.png
2026-08-12T12:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260812_1225.png
2026-08-12T15:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260812_1525.png
2026-08-12T18:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260812_1825.png
2026-08-12T21:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260812_2125.png
2026-08-13T00:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260813_0025.png
2026-08-13T03:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260813_0325.png
2026-08-13T06:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260813_0625.png
2026-08-13T09:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260813_0925.png
2026-08-13T12:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260813_1225.png
2026-08-13T15:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260813_1525.png
2026-08-13T18:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260813_1825.png
2026-08-13T21:25:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260813_2125.png
2026-08-11T06:25:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260811_0625.png
2026-08-11T09:25:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260811_0925.png
2026-08-11T12:25:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260811_1225.png
2026-08-11T15:25:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260811_1525.png
2026-08-11T18:25:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260811_1825.png
2026-08-12T03:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260812_0310.png
2026-08-12T06:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260812_0610.png
2026-08-12T09:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260812_0910.png
2026-08-12T12:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260812_1210.png
2026-08-12T15:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260812_1510.png
2026-08-12T18:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260812_1810.png
2026-08-13T03:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260813_0310.png
2026-08-13T06:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260813_0610.png
2026-08-13T09:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260813_0910.png
2026-08-13T12:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260813_1210.png
2026-08-13T15:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260813_1510.png
2026-08-13T18:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260813_1810.png
2026-08-11T17:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260811_1710.png
2026-08-11T20:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260811_2010.png
2026-08-11T23:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260811_2310.png
2026-08-12T02:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260812_0210.png
2026-08-12T05:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260812_0510.png
2026-08-12T17:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260812_1710.png
2026-08-12T20:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260812_2010.png
2026-08-12T23:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260812_2310.png
2026-08-13T02:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260813_0210.png
2026-08-13T05:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260813_0510.png
