time,generation_cross_border_electricity_trading_mw,generation_nuclear_mw,generation_hydro_run_of_river_mw,generation_biomass_mw,generation_fossil_brown_coal_lignite_mw,generation_fossil_oil_mw,generation_fossil_gas_mw,generation_geothermal_mw,generation_hydro_water_reservoir_mw,generation_others_mw,generation_other_renewables_mw,generation_waste_mw,wind_onshore_generation_mw,solar_generation_mw,load_mw,residual_load_mw,renewable_share_of_load_pct,renewable_share_of_generation_pct,day_ahead_price_eur_mwh,flow_austria_gw,flow_croatia_gw,flow_romania_gw,flow_serbia_gw,flow_slovakia_gw,flow_slovenia_gw,flow_ukraine_gw,flow_sum_gw,net_import_mw
2026-08-10 22:00:00+00:00,3055.3,417.1,5.1,118.3,285.4,0.0,972.1,0.2,4.6,52.2,15.8,15.6,62.1,0.2,4911.8,4849.6,4.4,11.0,258.22,0.468,-0.365,-0.167,0.042,2.605,-0.035,0.421,2.969,5938.0
2026-08-10 22:15:00+00:00,3004.6,416.6,5.0,119.7,263.5,0.0,920.0,0.2,4.6,32.8,16.1,15.4,69.7,0.1,4807.5,4737.7,4.6,12.0,224.15,0.44,-0.319,-0.16,0.042,2.528,-0.045,0.421,2.907,5814.0
2026-08-10 22:30:00+00:00,2906.5,415.6,5.0,119.8,258.7,0.0,890.8,0.2,4.6,26.6,15.8,15.4,71.5,0.2,4725.8,4654.0,4.8,12.3,174.87,0.375,-0.313,-0.136,0.042,2.528,-0.074,0.421,2.843,5686.0
2026-08-10 22:45:00+00:00,2808.8,416.6,5.0,120.0,261.1,0.0,884.3,0.2,4.6,26.0,15.9,15.6,70.6,0.1,4620.3,4549.6,4.9,12.3,146.73,0.343,-0.324,-0.155,0.042,2.542,-0.096,0.421,2.774,5547.0
2026-08-10 23:00:00+00:00,2693.1,418.1,5.0,119.6,246.7,0.0,905.0,0.2,4.6,61.5,15.7,14.5,69.6,2.4,4558.4,4486.3,4.9,12.1,192.28,0.299,-0.403,-0.176,0.038,2.65,-0.14,0.447,2.715,5430.0
2026-08-10 23:15:00+00:00,2673.9,418.9,5.0,119.8,234.4,0.0,901.0,0.2,4.6,30.9,15.1,15.1,69.7,0.1,4486.9,4417.1,4.9,12.2,173.88,0.217,-0.433,-0.178,0.038,2.749,-0.175,0.447,2.666,5331.0
2026-08-10 23:30:00+00:00,2574.6,418.5,5.1,119.5,218.5,0.0,889.8,0.2,4.6,23.9,15.6,15.4,70.2,0.0,4396.7,4326.5,5.1,12.5,168.63,0.129,-0.403,-0.154,0.038,2.705,-0.21,0.447,2.552,5104.0
2026-08-10 23:45:00+00:00,2548.1,418.5,5.1,119.9,216.5,0.0,880.1,0.2,4.6,30.9,15.9,15.5,59.4,0.0,4339.5,4280.1,4.9,12.0,144.12,0.118,-0.396,-0.159,0.038,2.674,-0.22,0.447,2.503,5005.0
2026-08-11 00:00:00+00:00,2558.7,418.5,5.1,119.8,217.0,0.0,870.4,0.2,4.6,26.2,15.9,15.6,42.3,0.4,4298.0,4255.3,4.6,11.3,164.21,0.038,-0.463,-0.161,0.035,2.83,-0.265,0.485,2.498,4997.0
2026-08-11 00:15:00+00:00,2510.4,418.4,5.1,119.8,215.9,0.0,876.8,0.2,4.6,38.2,16.0,16.0,48.6,0.8,4278.1,4228.7,4.7,11.5,145.4,0.027,-0.46,-0.173,0.035,2.838,-0.274,0.485,2.478,4956.0
2026-08-11 00:30:00+00:00,2475.2,418.0,5.1,119.8,213.4,0.0,866.4,0.2,4.6,24.5,16.0,14.9,62.4,0.0,4269.9,4207.5,5.0,12.3,142.14,0.091,-0.448,-0.175,0.035,2.779,-0.249,0.485,2.519,5037.0
2026-08-11 00:45:00+00:00,2426.1,417.6,5.1,119.8,213.4,0.0,859.9,0.2,4.6,37.7,16.2,15.7,58.0,0.2,4224.8,4166.6,5.0,12.1,139.52,0.137,-0.45,-0.195,0.035,2.703,-0.234,0.485,2.481,4962.0
2026-08-11 01:00:00+00:00,2409.1,416.4,5.0,120.0,214.5,0.0,879.5,0.2,4.6,54.2,16.3,15.5,47.9,2.8,4211.4,4160.7,4.9,11.5,144.62,0.09,-0.444,-0.187,0.046,2.707,-0.253,0.44,2.401,4799.999999999999
2026-08-11 01:15:00+00:00,2417.2,417.0,5.0,119.7,214.1,0.0,889.7,0.2,4.6,40.0,16.1,15.5,37.8,1.5,4205.7,4166.4,4.6,10.9,146.34,0.126,-0.432,-0.195,0.046,2.685,-0.244,0.44,2.427,4853.0
2026-08-11 01:30:00+00:00,2419.5,417.5,5.0,119.3,211.0,0.0,889.2,0.2,4.6,43.7,15.9,15.4,36.2,1.5,4200.5,4162.8,4.5,10.8,143.37,0.124,-0.432,-0.206,0.046,2.694,-0.246,0.44,2.42,4840.0
2026-08-11 01:45:00+00:00,2469.4,418.4,5.0,119.6,209.5,0.0,869.2,0.2,4.6,25.1,15.5,15.4,25.7,0.0,4209.1,4183.4,4.2,10.4,142.02,0.177,-0.432,-0.228,0.046,2.722,-0.232,0.44,2.492,4984.999999999999
2026-08-11 02:00:00+00:00,2483.7,418.8,4.3,120.0,209.7,0.0,867.7,0.2,4.6,27.4,15.4,16.0,20.5,0.0,4235.0,4214.5,4.1,10.2,135.6,0.235,-0.432,-0.242,0.061,2.698,-0.221,0.416,2.515,5029.999999999999
2026-08-11 02:15:00+00:00,2497.1,418.4,4.3,120.1,210.1,0.0,868.1,0.2,4.6,30.5,15.6,15.1,18.5,0.2,4249.3,4230.6,4.0,10.0,142.01,0.273,-0.424,-0.233,0.061,2.659,-0.214,0.416,2.538,5076.0
2026-08-11 02:30:00+00:00,2505.2,418.0,4.3,119.9,210.1,0.0,882.7,0.2,4.6,40.9,15.6,15.6,16.9,1.4,4271.0,4252.7,4.0,9.9,149.31,0.279,-0.39,-0.215,0.061,2.578,-0.227,0.416,2.502,5004.0
2026-08-11 02:45:00+00:00,2535.4,416.0,4.3,119.8,208.8,0.0,887.4,0.2,4.6,57.4,15.3,14.5,21.1,1.1,4322.7,4300.5,4.0,9.9,146.76,0.325,-0.38,-0.21,0.061,2.549,-0.216,0.416,2.545,5090.0
2026-08-11 03:00:00+00:00,2582.1,413.5,4.3,119.2,213.2,0.0,886.5,0.2,4.6,55.5,15.6,15.6,30.1,0.7,4377.2,4346.4,4.2,10.4,152.87,0.346,-0.324,-0.21,0.098,2.538,-0.19,0.319,2.577,5154.0
2026-08-11 03:15:00+00:00,2612.5,414.1,4.2,119.4,213.9,0.0,892.1,0.2,4.6,39.7,15.5,15.9,38.0,1.0,4393.0,4354.0,4.3,10.8,161.42,0.368,-0.328,-0.227,0.098,2.585,-0.169,0.319,2.645,5291.0
2026-08-11 03:30:00+00:00,2658.0,413.2,4.2,119.7,215.5,0.0,882.0,0.2,4.6,33.2,15.6,14.6,47.8,18.1,4435.9,4370.0,4.9,12.3,162.95,0.366,-0.296,-0.213,0.098,2.533,-0.166,0.319,2.641,5282.0
2026-08-11 03:45:00+00:00,2622.3,412.7,4.2,120.2,214.0,0.0,885.8,0.2,4.6,36.3,15.5,15.5,45.2,65.8,4461.2,4350.2,5.9,14.5,166.77,0.348,-0.275,-0.172,0.098,2.437,-0.181,0.319,2.574,5148.0
2026-08-11 04:00:00+00:00,2675.0,412.8,4.2,120.1,211.9,0.0,885.8,0.2,4.6,44.0,15.0,15.3,46.1,143.4,4573.4,4383.9,7.5,17.9,165.39,0.4,-0.218,-0.138,0.153,2.323,-0.158,0.341,2.703,5406.000000000001
2026-08-11 04:15:00+00:00,2638.0,413.1,4.2,119.1,215.6,0.0,904.7,0.2,4.6,52.4,15.5,15.4,54.8,252.5,4680.0,4372.6,9.8,22.3,166.99,0.396,-0.158,-0.007,0.153,2.131,-0.164,0.341,2.692,5384.0
2026-08-11 04:30:00+00:00,2536.1,412.9,4.3,119.0,215.4,0.0,903.4,0.2,4.6,67.3,15.5,15.6,51.8,407.7,4730.6,4271.1,12.9,27.5,164.38,0.292,-0.095,0.075,0.153,1.927,-0.197,0.341,2.497,4993.0
2026-08-11 04:45:00+00:00,2330.5,413.3,4.3,119.2,219.1,0.0,892.0,0.2,4.6,77.7,15.3,15.1,43.6,611.1,4749.8,4095.1,17.0,33.4,158.93,0.207,-0.063,0.132,0.153,1.773,-0.233,0.341,2.311,4621.0
2026-08-11 05:00:00+00:00,2116.9,415.2,4.3,119.5,217.6,0.0,910.5,0.2,4.6,100.5,16.0,15.5,38.4,853.4,4763.7,3872.0,21.9,38.7,168.15,0.088,-0.051,0.223,0.145,1.529,-0.287,0.492,2.138,4277.0
2026-08-11 05:15:00+00:00,1894.1,414.4,4.3,118.9,213.2,0.0,884.7,0.2,4.6,104.3,15.2,15.3,38.6,1136.3,4753.9,3579.0,27.9,44.9,162.68,0.028,-0.085,0.27,0.145,1.405,-0.334,0.492,1.922,3843.0
2026-08-11 05:30:00+00:00,1617.3,411.3,4.3,119.3,211.6,0.0,873.9,0.2,4.6,88.6,14.3,15.2,32.9,1441.2,4753.6,3279.6,34.2,50.5,156.49,-0.128,-0.07,0.376,0.145,1.195,-0.421,0.492,1.589,3178.0
2026-08-11 05:45:00+00:00,1284.4,408.4,3.4,118.4,211.7,0.0,908.6,0.2,4.6,104.7,14.0,15.5,27.9,1757.9,4733.4,2947.5,40.9,54.1,148.2,-0.242,-0.059,0.427,0.145,0.985,-0.486,0.492,1.263,2525.0
2026-08-11 06:00:00+00:00,972.0,405.9,3.8,117.4,209.5,0.0,933.0,0.2,4.6,105.7,13.7,15.4,29.4,2062.3,4743.1,2651.4,47.2,57.4,164.87,-0.226,-0.183,0.434,0.06,0.947,-0.504,0.464,0.992,1984.0
2026-08-11 06:15:00+00:00,843.5,403.3,4.2,117.4,209.0,0.0,883.5,0.2,4.6,101.1,13.9,16.1,32.5,2331.3,4796.7,2432.9,52.4,61.0,153.18,-0.331,-0.143,0.492,0.06,0.817,-0.522,0.464,0.837,1674.0
2026-08-11 06:30:00+00:00,700.9,402.5,4.2,117.6,207.9,0.0,606.7,0.2,4.6,115.5,14.8,15.8,42.8,2575.7,4704.6,2086.1,58.8,67.4,148.03,-0.412,-0.075,0.562,0.06,0.671,-0.549,0.464,0.721,1442.0000000000002
2026-08-11 06:45:00+00:00,723.4,400.7,4.2,117.5,208.3,0.0,443.4,0.2,4.6,117.1,15.0,15.9,49.2,2784.2,4673.4,1840.0,63.8,71.7,125.73,-0.428,-0.06,0.599,0.06,0.532,-0.546,0.464,0.623,1244.0
2026-08-11 07:00:00+00:00,471.3,401.6,4.2,117.6,207.6,0.0,405.2,0.2,4.6,119.7,14.7,15.7,53.5,2995.1,4654.2,1605.5,68.7,73.7,161.55,-0.454,-0.129,0.599,-0.021,0.431,-0.551,0.597,0.472,944.0
2026-08-11 07:15:00+00:00,430.4,402.4,4.2,117.2,207.2,0.0,301.2,0.2,4.6,104.2,15.2,16.1,56.3,3161.1,4638.0,1420.6,72.6,76.7,127.0,-0.451,-0.138,0.683,-0.021,0.32,-0.554,0.597,0.437,873.0
2026-08-11 07:30:00+00:00,360.3,399.0,4.3,116.2,209.3,0.0,256.3,0.2,4.6,95.9,14.8,15.6,63.9,3335.8,4618.1,1218.4,76.8,78.6,113.77,-0.454,-0.114,0.736,-0.021,0.102,-0.558,0.597,0.288,575.9999999999999
2026-08-11 07:45:00+00:00,221.2,397.1,4.3,117.0,207.5,0.0,241.2,0.2,4.6,102.1,13.4,15.2,64.9,3481.2,4650.1,1104.0,79.4,79.4,82.73,-0.44,-0.137,0.74,-0.021,0.012,-0.552,0.597,0.199,397.99999999999994
2026-08-11 08:00:00+00:00,389.7,401.0,4.3,115.9,199.3,0.0,247.7,0.2,4.6,111.1,14.1,14.2,62.0,3583.4,4761.3,1115.9,79.6,79.7,110.11,-0.244,-0.312,0.554,-0.237,0.368,-0.533,0.409,0.005,9.99999999999995
2026-08-11 08:15:00+00:00,179.0,409.7,4.3,115.7,199.7,0.0,245.7,0.2,4.6,112.9,14.2,13.8,64.6,3674.0,4775.5,1036.9,81.3,79.9,84.02,-0.179,-0.428,0.515,-0.237,0.5,-0.541,0.409,0.038,76.99999999999999
2026-08-11 08:30:00+00:00,106.7,409.9,4.3,114.8,200.6,0.0,247.2,0.2,4.6,118.6,13.5,13.2,69.4,3750.1,4785.0,965.4,82.8,80.1,53.84,-0.06,-0.498,0.421,-0.237,0.63,-0.515,0.409,0.149,298.99999999999994
2026-08-11 08:45:00+00:00,51.6,411.5,4.3,112.9,200.1,0.0,236.1,0.2,4.6,113.3,13.4,14.1,77.8,3825.5,4834.6,931.3,83.7,80.7,32.29,0.074,-0.586,0.344,-0.237,0.752,-0.494,0.409,0.261,522.9999999999999
2026-08-11 09:00:00+00:00,106.0,409.9,4.3,107.8,201.0,0.0,234.9,0.2,4.6,112.9,13.8,13.6,87.3,3926.2,4976.2,962.8,83.4,81.1,62.6,0.077,-0.636,0.449,-0.353,0.735,-0.549,0.332,0.055,109.99999999999993
2026-08-11 09:15:00+00:00,6.5,408.4,4.3,105.9,199.5,0.0,265.6,0.2,4.6,122.8,14.0,14.2,84.2,3949.2,4982.1,948.7,83.7,80.6,75.08,0.106,-0.705,0.451,-0.353,0.77,-0.557,0.332,0.045,89.0000000000001
2026-08-11 09:30:00+00:00,118.6,406.7,4.3,105.3,199.4,0.0,245.5,0.2,4.6,118.7,13.8,14.7,87.9,3961.5,4995.9,946.5,83.8,81.1,83.0,0.114,-0.72,0.467,-0.353,0.801,-0.556,0.332,0.085,170.00000000000009
2026-08-11 09:45:00+00:00,80.8,404.9,4.3,106.2,199.3,0.0,244.7,0.2,4.6,117.9,13.3,14.4,96.7,3965.4,4987.6,925.4,84.2,81.2,78.68,0.158,-0.709,0.444,-0.353,0.739,-0.529,0.332,0.082,164.00000000000009
2026-08-11 10:00:00+00:00,109.7,402.9,4.3,105.2,199.4,0.0,229.7,0.2,4.6,120.3,11.6,14.1,100.5,3967.5,5007.4,939.4,83.9,81.4,81.45,0.254,-0.776,0.356,-0.447,0.878,-0.489,0.253,0.029,58.00000000000002
2026-08-11 10:15:00+00:00,109.6,403.3,4.3,106.1,200.2,0.0,218.4,0.2,4.6,117.7,14.0,13.5,98.3,3962.2,4998.4,937.9,84.0,81.6,64.34,0.348,-0.858,0.291,-0.447,1.009,-0.481,0.253,0.116,230.9999999999999
2026-08-11 10:30:00+00:00,277.3,404.4,4.2,105.5,200.2,0.0,218.2,0.2,4.6,117.3,12.8,16.9,93.1,3872.4,5084.2,1118.7,80.7,81.2,62.77,0.406,-0.873,0.295,-0.447,1.104,-0.464,0.253,0.275,549.0000000000001
2026-08-11 10:45:00+00:00,271.3,406.0,4.2,105.2,199.9,0.0,219.2,0.2,4.6,121.2,13.6,15.3,93.4,3791.8,5072.5,1187.3,79.3,80.8,66.12,0.43,-0.866,0.28,-0.447,1.125,-0.435,0.253,0.34,680.0
2026-08-11 11:00:00+00:00,368.2,407.4,4.2,105.2,200.0,0.0,232.2,0.2,4.6,120.0,14.0,13.6,99.3,3755.5,5126.7,1271.8,77.8,80.5,64.0,0.452,-0.85,0.282,-0.459,1.141,-0.416,0.248,0.398,796.0
2026-08-11 11:15:00+00:00,414.2,407.8,4.2,104.2,199.0,0.0,211.6,0.2,4.6,113.6,14.5,13.9,91.6,3685.3,5162.3,1385.5,75.8,80.6,67.13,0.473,-0.913,0.257,-0.459,1.356,-0.424,0.248,0.538,1076.0
2026-08-11 11:30:00+00:00,497.0,407.9,4.1,104.5,197.6,0.0,204.3,0.2,4.6,114.0,14.7,14.0,93.9,3617.2,5073.3,1362.2,75.8,80.5,62.43,0.495,-0.922,0.239,-0.459,1.351,-0.423,0.248,0.529,1057.9999999999998
2026-08-11 11:45:00+00:00,500.0,407.6,4.2,104.3,192.0,0.0,213.8,0.2,4.6,113.0,14.2,14.3,96.0,3490.9,5045.6,1458.8,73.8,79.9,57.1,0.49,-0.913,0.24,-0.459,1.371,-0.417,0.248,0.561,1121.0
2026-08-11 12:00:00+00:00,581.3,407.1,4.2,104.5,196.0,0.0,241.2,0.2,4.6,140.1,14.0,14.2,83.2,3384.9,4985.8,1517.7,72.3,78.4,50.01,0.385,-0.836,0.328,-0.341,1.24,-0.442,0.363,0.698,1395.0
2026-08-11 12:15:00+00:00,820.4,406.4,4.2,104.2,197.3,0.0,283.0,0.2,4.6,137.5,13.2,13.7,83.4,3123.9,5059.7,1852.3,66.0,76.4,81.19,0.457,-0.772,0.372,-0.341,1.216,-0.406,0.363,0.888,1777.0
2026-08-11 12:30:00+00:00,1028.0,406.0,4.2,104.0,197.8,0.0,207.2,0.2,4.6,113.2,12.7,13.2,85.4,3321.5,5180.8,1773.8,68.3,79.2,100.51,0.432,-0.785,0.421,-0.341,1.197,-0.437,0.363,0.851,1700.9999999999998
2026-08-11 12:45:00+00:00,1088.3,404.8,4.2,102.0,200.7,0.0,204.9,0.2,4.6,114.1,13.2,13.7,95.2,3212.1,5228.1,1920.8,65.8,78.7,113.53,0.444,-0.736,0.415,-0.341,1.218,-0.429,0.363,0.934,1867.9999999999998
2026-08-11 13:00:00+00:00,1029.2,404.1,4.2,101.2,201.1,0.0,251.7,0.2,4.6,132.8,13.7,15.2,105.8,3084.9,5256.1,2065.4,63.2,76.9,75.0,0.492,-0.78,0.448,-0.236,1.299,-0.435,0.388,1.177,2352.9999999999995
2026-08-11 13:15:00+00:00,1153.1,404.2,4.3,104.7,200.9,0.0,276.6,0.2,4.6,134.7,13.7,15.2,108.3,2930.9,5255.2,2215.9,60.4,75.6,101.94,0.375,-0.696,0.515,-0.236,1.257,-0.482,0.388,1.121,2242.0
2026-08-11 13:30:00+00:00,1219.3,403.1,4.3,109.0,201.4,0.0,341.8,0.2,4.6,117.0,13.6,15.3,105.0,2964.5,5295.2,2225.6,60.6,75.0,124.04,0.385,-0.674,0.485,-0.236,1.214,-0.481,0.388,1.08,2161.0
2026-08-11 13:45:00+00:00,1364.8,403.6,4.2,113.2,198.7,0.0,334.1,0.2,4.6,111.3,13.3,15.4,110.0,2876.7,5386.5,2399.7,58.1,74.8,132.88,0.437,-0.659,0.488,-0.236,1.322,-0.468,0.388,1.271,2543.0
2026-08-11 14:00:00+00:00,1584.9,404.9,4.2,114.6,203.2,0.0,246.5,0.2,4.6,98.6,13.1,15.1,110.8,2812.8,5462.1,2538.5,56.2,76.2,96.57,0.488,-0.46,0.431,-0.112,1.329,-0.404,0.154,1.427,2852.9999999999995
2026-08-11 14:15:00+00:00,1732.4,406.1,4.2,114.4,201.9,0.0,329.4,0.2,4.5,90.2,13.6,15.0,114.3,2692.2,5518.1,2711.6,53.5,74.0,84.72,0.579,-0.462,0.344,-0.112,1.478,-0.362,0.154,1.621,3239.9999999999995
2026-08-11 14:30:00+00:00,1860.1,406.2,4.2,114.8,203.7,0.0,458.2,0.2,4.5,96.6,14.3,14.8,108.6,2427.2,5580.1,3044.3,48.0,69.6,135.01,0.589,-0.496,0.266,-0.112,1.742,-0.354,0.154,1.789,3577.9999999999995
2026-08-11 14:45:00+00:00,1892.8,405.8,4.2,115.2,201.2,0.0,585.7,0.2,4.5,91.9,14.2,15.6,113.7,2311.0,5648.5,3223.8,45.5,66.5,173.46,0.569,-0.515,0.229,-0.112,1.89,-0.333,0.154,1.883,3764.9999999999995
2026-08-11 15:00:00+00:00,2079.7,406.2,4.2,115.3,218.4,0.0,657.0,0.2,4.5,90.7,13.7,15.8,124.7,2068.4,5684.2,3491.2,41.1,62.9,165.29,0.641,-0.473,0.065,-0.131,2.042,-0.257,0.123,2.01,4019.9999999999995
2026-08-11 15:15:00+00:00,2202.6,406.7,4.2,114.8,249.3,0.0,812.8,0.2,4.5,108.9,15.1,16.0,119.5,1831.9,5758.7,3807.3,36.4,57.0,173.34,0.583,-0.418,0.05,-0.131,2.093,-0.231,0.123,2.07,4138.999999999999
2026-08-11 15:30:00+00:00,2136.3,406.1,4.2,115.0,272.9,0.0,912.2,0.2,4.5,125.2,14.8,15.7,120.7,1573.0,5845.9,4152.2,31.5,51.6,190.23,0.67,-0.444,-0.045,-0.131,2.307,-0.162,0.123,2.318,4636.000000000001
2026-08-11 15:45:00+00:00,2408.0,405.8,4.3,115.2,304.5,0.0,961.1,0.2,4.5,178.1,15.0,14.8,117.4,1282.3,5920.9,4521.2,26.1,45.4,207.95,0.681,-0.365,-0.03,-0.131,2.285,-0.12,0.123,2.443,4886.000000000001
2026-08-11 16:00:00+00:00,2771.3,407.1,4.3,115.3,326.7,0.0,974.2,0.2,4.5,146.6,14.7,15.7,98.8,1045.1,5967.8,4823.9,21.6,40.9,201.3,0.788,-0.275,-0.133,-0.029,2.412,-0.042,0.203,2.925,5849.0
2026-08-11 16:15:00+00:00,2991.2,406.7,4.3,115.8,341.8,0.0,1036.5,0.2,4.5,164.1,15.2,16.3,92.8,780.0,6035.2,5162.4,16.9,34.3,226.13,0.852,-0.178,-0.08,-0.029,2.268,-0.007,0.203,3.029,6058.0
2026-08-11 16:30:00+00:00,3327.1,406.9,4.3,115.6,348.3,0.0,1058.2,0.2,4.5,170.9,15.3,15.5,96.9,561.8,6145.4,5486.6,13.1,28.8,230.64,0.893,-0.156,-0.052,-0.029,2.349,0.01,0.203,3.217,6435.0
2026-08-11 16:45:00+00:00,3641.0,407.3,4.2,115.6,358.8,0.0,1066.1,0.2,4.5,139.4,15.7,14.8,88.8,385.4,6179.7,5705.5,10.1,23.9,237.97,0.965,-0.121,-0.061,-0.029,2.42,0.046,0.203,3.423,6846.0
2026-08-11 17:00:00+00:00,3645.5,407.3,4.2,115.8,355.6,0.0,1044.2,0.2,4.5,300.3,16.3,15.3,81.4,255.8,6189.2,5851.9,7.9,18.7,194.04,0.978,-0.104,-0.071,0.082,2.461,0.093,0.199,3.636,7274.0
2026-08-11 17:15:00+00:00,3671.7,407.8,4.2,115.9,355.5,0.0,1032.5,0.2,4.5,331.3,16.0,14.8,77.2,159.4,6188.2,5951.7,6.2,15.3,215.84,0.969,-0.024,-0.028,0.082,2.338,0.119,0.199,3.654,7308.999999999999
2026-08-11 17:30:00+00:00,3649.5,408.4,4.2,115.6,353.0,0.0,1071.2,0.2,4.5,353.3,15.9,16.0,68.2,70.8,6177.3,6038.2,4.7,11.6,244.29,0.936,0.119,0.052,0.082,2.013,0.133,0.199,3.533,7067.0
2026-08-11 17:45:00+00:00,3623.5,408.3,4.2,116.1,355.8,0.0,1092.0,0.2,4.5,373.5,16.1,15.7,56.8,26.0,6153.4,6070.5,3.8,9.4,267.81,0.949,0.148,0.07,0.082,1.909,0.138,0.199,3.494,6989.000000000001
2026-08-11 18:00:00+00:00,3600.8,408.1,4.2,116.7,354.6,0.0,1053.0,0.2,4.5,392.0,16.3,15.8,63.1,10.0,6104.4,6031.3,3.7,9.1,234.68,1.007,0.186,0.028,0.142,1.789,0.18,0.252,3.584,7167.999999999999
2026-08-11 18:15:00+00:00,3520.4,407.9,4.3,116.7,346.6,0.0,1064.4,0.2,4.5,445.2,16.4,15.0,67.3,9.4,6051.2,5974.5,3.7,9.1,245.78,0.926,0.183,0.07,0.142,1.768,0.159,0.252,3.499,6999.000000000001
2026-08-11 18:30:00+00:00,3520.6,407.0,4.3,116.6,364.6,0.0,1067.4,0.2,4.5,418.1,16.2,15.5,72.8,5.1,6036.1,5958.1,3.8,9.1,245.7,0.927,0.201,0.07,0.142,1.74,0.176,0.252,3.508,7016.0
2026-08-11 18:45:00+00:00,3587.9,406.2,4.3,116.7,360.4,0.0,1053.1,0.2,4.5,334.5,15.9,14.9,74.3,3.3,5988.8,5911.2,3.8,9.5,254.39,0.944,0.168,0.065,0.142,1.805,0.174,0.252,3.55,7100.0
2026-08-11 19:00:00+00:00,3554.0,406.6,4.3,118.5,359.9,0.0,1030.9,0.2,4.5,296.9,15.9,14.5,75.2,14.6,5898.4,5808.6,4.1,10.3,237.93,0.946,0.059,0.047,0.012,1.952,0.145,0.259,3.42,6840.0
2026-08-11 19:15:00+00:00,3467.0,406.2,4.3,119.3,364.0,0.0,1014.3,0.2,4.5,200.1,15.9,15.4,79.3,2.3,5798.8,5717.1,4.0,10.5,231.14,0.995,-0.011,-0.022,0.012,2.111,0.145,0.259,3.489,6978.0
2026-08-11 19:30:00+00:00,3511.8,407.0,4.2,119.4,364.1,0.0,987.3,0.2,4.5,114.3,16.0,15.4,78.6,13.1,5670.6,5578.9,4.3,11.5,207.01,1.051,-0.076,-0.097,0.012,2.225,0.157,0.259,3.533,7064.0
2026-08-11 19:45:00+00:00,3513.9,407.7,4.2,119.4,360.8,0.0,927.9,0.2,4.5,93.0,15.9,14.9,68.8,13.1,5538.5,5456.6,4.2,11.5,179.9,1.131,-0.152,-0.185,0.012,2.402,0.171,0.259,3.638,7276.0
2026-08-11 20:00:00+00:00,3410.6,408.6,4.2,119.5,360.9,0.1,980.2,0.2,4.5,150.2,15.7,13.3,69.8,17.8,5557.0,5469.4,4.3,11.1,205.23,1.024,-0.265,-0.15,-0.046,2.609,0.096,0.203,3.471,6942.0
2026-08-11 20:15:00+00:00,3456.9,408.2,4.2,119.3,361.6,0.0,976.2,0.2,4.5,108.8,15.5,14.9,77.7,17.9,5546.8,5451.2,4.4,11.7,197.64,0.972,-0.264,-0.161,-0.046,2.678,0.071,0.203,3.453,6906.0
2026-08-11 20:30:00+00:00,3319.9,407.8,4.2,119.0,361.6,0.0,947.2,0.2,4.5,55.5,15.9,15.4,80.2,7.8,5417.6,5329.6,4.4,11.9,206.73,0.941,-0.23,-0.132,-0.046,2.546,0.069,0.203,3.351,6702.0
2026-08-11 20:45:00+00:00,3274.4,407.4,4.3,119.4,362.0,0.0,919.1,0.2,4.5,92.3,15.5,15.7,95.2,1.2,5373.4,5277.1,4.6,12.2,194.62,0.924,-0.24,-0.177,-0.046,2.547,0.073,0.203,3.283,6567.0
2026-08-11 21:00:00+00:00,3266.5,408.0,4.3,119.5,361.8,0.0,934.3,0.2,4.5,52.2,15.6,15.5,101.3,0.1,5287.0,5185.7,4.8,12.6,195.68,0.799,-0.198,-0.203,0.058,2.516,0.032,0.219,3.223,6446.0
2026-08-11 21:15:00+00:00,3173.3,408.6,4.3,119.5,352.4,0.0,948.4,0.2,4.5,65.8,16.3,14.9,104.2,0.2,5186.1,5081.7,4.9,12.6,183.49,0.751,-0.186,-0.209,0.058,2.47,0.024,0.219,3.127,6254.0
2026-08-11 21:30:00+00:00,3166.0,408.9,4.3,119.8,336.9,0.0,929.9,0.2,4.5,41.0,16.4,16.3,107.4,0.1,5105.7,4998.2,5.1,13.1,176.14,0.728,-0.174,-0.222,0.058,2.467,0.014,0.219,3.09,6180.0
2026-08-11 21:45:00+00:00,3017.7,408.8,4.3,119.6,320.5,0.0,927.1,0.2,4.5,29.3,16.4,16.1,110.9,0.0,5019.1,4908.2,5.3,13.5,176.82,0.735,-0.2,-0.252,0.058,2.493,0.012,0.219,3.064,6129.0
2026-08-11 22:00:00+00:00,2939.5,408.6,4.3,119.7,295.9,0.0,913.3,0.2,4.6,54.9,15.9,15.8,112.7,0.1,4913.6,4800.8,5.4,13.6,175.01,0.706,-0.322,-0.253,0.038,2.609,-0.043,0.288,3.022,6045.0
