metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,24.586111111111112,23.526666666666667,1.0594444444444449,0.36148806663848293,70.0,deg C
precipitation_total_mm,Precipitation,0.0,5.55,-5.55,-0.38690428293080176,60.0,mm
wind_speed_mean_ms,Wind,7.101944444444445,4.342666666666667,2.759277777777778,3.4841772941401983,100.0,m/s
pressure_mean_hpa,Pressure,1020.3611111111111,1017.2566666666668,3.1044444444443116,0.963800798043309,70.0,hPa
cloud_cover_mean_pct,Cloud,9.88888888888889,29.833333333333336,-19.944444444444446,-1.3105314789105473,10.0,%
shortwave_total_wh_m2,Solar radiation,20491.0,17809.444445869198,2681.555554130802,1.331428652166618,90.0,Wh/m2
