metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,24.586111111111112,22.399999999999995,2.186111111111117,0.7925726722295927,76.66666666666667,deg C
precipitation_total_mm,Precipitation,0.0,5.749999999999999,-5.749999999999999,-0.5644751673013738,26.666666666666668,mm
wind_speed_mean_ms,Wind,7.101944444444445,4.301444444444444,2.8005000000000013,2.623525154837736,100.0,m/s
pressure_mean_hpa,Pressure,1020.3611111111111,1013.9288888888889,6.432222222222208,1.6282832069754576,96.66666666666667,hPa
cloud_cover_mean_pct,Cloud,9.88888888888889,42.16666666666666,-32.27777777777777,-1.64552263914719,3.3333333333333335,%
shortwave_total_wh_m2,Solar radiation,20491.0,16356.944445753003,4134.055554246997,1.9796036745224392,100.0,Wh/m2
