time,poa_irradiance_w_m2,pv_power_kw_per_kwp,pv_cell_temperature_c,air_density_kg_m3,hub_wind_speed_ms,density_corrected_wind_ms,wind_capacity_factor,wind_power_density_w_m2
2026-08-07 22:00:00+00:00,0.0,0.0,20.9,1.1960724620854573,7.47,7.410731344387805,0.22339183014860176,249.28107063819766
2026-08-07 23:00:00+00:00,0.0,0.0,20.6,1.1972106869383616,7.59,7.532167014934608,0.23534773555737093,261.73748013714146
2026-08-08 00:00:00+00:00,0.0,0.0,19.3,1.2022162170173312,8.68,8.625849760327041,0.36143962487668807,393.10789117308843
2026-08-08 01:00:00+00:00,0.0,0.0,19.3,1.2022345875884473,8.37,8.317826064118636,0.3224450504251347,352.48090634855686
2026-08-08 02:00:00+00:00,0.0,0.0,19.1,1.2031781621727657,8.12,8.071494960524321,0.29326870933238675,322.0831706768137
2026-08-08 03:00:00+00:00,0.0,0.0,18.9,1.204461370862423,7.92,7.875487454545743,0.2712896777681586,299.1840419037282
2026-08-08 04:00:00+00:00,7.493625724009178,0.007365583162514166,19.033037426394515,1.20501602996215,8.1,8.055711988424804,0.291458769261354,320.19746198955744
2026-08-08 05:00:00+00:00,82.14974227091844,0.0799883954029276,21.434855094855244,1.2010553542170883,6.87,6.824943315504025,0.17101989682130378,194.71671725198559
2026-08-08 06:00:00+00:00,246.04733701842247,0.2351346496407474,26.13332897932062,1.1946458698456046,6.35,6.297112096911008,0.13092492356308705,152.9432681757468
2026-08-08 07:00:00+00:00,456.25435314546513,0.42637050801833276,31.64015981956642,1.1875321493041302,6.42,6.353867057126074,0.13493001068014043,157.11601825223778
2026-08-08 08:00:00+00:00,653.1096435823781,0.5954969177815115,37.5554547191814,1.1813365043896409,5.53,5.463500365861316,0.08000269915377657,99.88931214710156
2026-08-08 09:00:00+00:00,811.6188359285425,0.7258576316239109,42.10074170986521,1.1752800232908407,5.5,5.424559094417657,0.07796720482549933,97.7686069375068
2026-08-08 10:00:00+00:00,915.7411412223342,0.8113227415524212,44.27763269003819,1.170471182465355,6.13,6.037660472255745,0.11351729219221543,134.80690983661205
2026-08-08 11:00:00+00:00,951.6893958785478,0.8392418005057577,45.353065651965906,1.166983730716005,6.53,6.4252409540421045,0.1400692868574141,162.47043737848264
2026-08-08 12:00:00+00:00,904.4470813462494,0.8019316410110708,44.10051549308476,1.1658654721278952,7.22,7.101901559607697,0.19470820099096672,219.39667305495107
2026-08-08 13:00:00+00:00,812.2061479908231,0.7247180709337152,42.634528780016794,1.1650305200532958,7.46,7.336223697449334,0.21624742284797321,241.83758058694653
