temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
18.466666666666665,11.100000000000001,4.77,1018.4333333333334,91.0,12675.000001014001,10.059999999999999,1.0400000000000027,1990
24.933333333333334,1.3,3.16,1015.8666666666668,16.333333333333332,17227.777779156004,13.42,-12.12,1991
28.166666666666668,0.0,3.5499999999999994,1017.4,5.666666666666667,19425.000001554003,18.35,-18.35,1992
22.766666666666666,12.2,3.15,1011.1,53.0,16247.222223522002,12.59,-0.39000000000000057,1993
26.2,4.300000000000001,3.9466666666666668,1012.1999999999999,29.333333333333332,16100.000001288,14.82,-10.52,1994
20.833333333333336,9.8,5.27,1015.2666666666668,73.66666666666667,12894.444445476001,10.77,-0.9699999999999989,1995
19.8,0.0,5.69,1016.1,44.333333333333336,16402.777779090004,13.46,-13.46,1996
20.900000000000002,5.4,4.423333333333333,1016.7333333333332,52.666666666666664,16919.444445798,12.07,-6.67,1997
23.0,0.0,5.023333333333333,1017.9333333333334,14.333333333333334,19927.777779372,16.64,-16.64,1998
26.200000000000003,16.6,4.38,1006.9666666666666,25.0,17736.11111253,14.44,2.160000000000002,1999
21.600000000000005,0.0,3.3000000000000003,1017.3666666666667,39.0,15808.333334598,12.55,-12.55,2000
25.7,10.5,3.5366666666666666,1014.4666666666666,19.666666666666668,19041.666668190002,15.620000000000001,-5.120000000000001,2001
20.866666666666664,45.5,4.303333333333334,1007.7666666666668,89.66666666666667,10758.333334194002,8.1,37.4,2002
23.133333333333336,0.0,4.243333333333333,1016.2333333333332,29.333333333333332,18361.11111258,15.98,-15.98,2003
21.433333333333334,1.3,4.826666666666666,1012.2333333333332,38.333333333333336,17611.11111252,13.11,-11.809999999999999,2004
16.3,13.6,6.876666666666666,1011.6,57.333333333333336,12719.444445462,9.64,3.959999999999999,2005
19.23333333333333,17.6,2.4033333333333333,1006.3000000000001,76.33333333333333,12588.888889896,8.6,9.000000000000002,2006
24.166666666666668,1.1,2.6966666666666668,1007.3333333333334,38.333333333333336,17725.000001418,14.200000000000001,-13.100000000000001,2007
21.099999999999998,5.6000000000000005,4.796666666666667,1009.6,57.333333333333336,14927.777778972002,11.74,-6.14,2008
22.0,0.0,5.023333333333333,1017.2000000000002,28.0,17766.666668088,15.09,-15.09,2009
20.466666666666665,0.0,2.716666666666667,1016.5333333333333,31.666666666666668,15566.666667912,10.73,-10.73,2010
21.400000000000002,7.9,4.94,1012.5333333333333,45.0,16697.222223558,12.709999999999999,-4.809999999999999,2011
23.3,0.0,5.243333333333333,1018.2666666666668,26.666666666666668,18111.111112560004,17.759999999999998,-17.759999999999998,2012
27.233333333333334,1.0,3.4033333333333338,1012.4666666666666,21.666666666666668,18466.666668144004,16.04,-15.04,2013
22.899999999999995,7.7,1.5466666666666666,1014.1333333333333,57.0,15997.222223502002,11.21,-3.5100000000000007,2014
27.599999999999998,0.0,3.0833333333333335,1016.4666666666667,24.666666666666668,20058.333334938005,17.240000000000002,-17.240000000000002,2015
21.46666666666667,10.7,2.99,1016.2666666666668,24.333333333333332,18825.000001506003,13.82,-3.120000000000001,2016
24.8,0.0,3.456666666666667,1017.5333333333333,32.0,16100.000001288001,13.05,-13.05,2017
27.0,1.0,2.8633333333333333,1017.9333333333334,38.333333333333336,18347.22222369,15.3,-14.3,2018
24.53333333333333,0.0,4.1433333333333335,1013.6,57.0,17661.111112524002,14.329999999999998,-14.329999999999998,2019
25.633333333333336,0.2,4.1066666666666665,1016.2666666666665,38.666666666666664,18119.444445894,15.27,-15.07,2020
25.46666666666667,0.8,3.4433333333333334,1015.6999999999999,39.666666666666664,18963.888890406,15.32,-14.52,2021
23.633333333333336,0.4,6.57,1019.1333333333333,42.666666666666664,17066.666668032,17.39,-16.990000000000002,2022
19.066666666666666,0.7,3.5033333333333334,1017.9,55.666666666666664,15963.888890166001,11.620000000000001,-10.920000000000002,2023
23.333333333333332,3.1,2.97,1015.4333333333334,33.0,16641.666667998,12.629999999999999,-9.53,2024
24.366666666666664,0.0,3.396666666666667,1020.3666666666667,6.0,20383.333334964,17.07,-17.07,2025
