metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,24.52638888888889,23.930000000000003,0.5963888888888853,0.27757572706367556,50.0,deg C
precipitation_total_mm,Precipitation,0.0,1.69,-1.69,-0.5402118781457936,30.0,mm
wind_speed_mean_ms,Wind,5.241527777777778,3.7443333333333335,1.4971944444444443,1.4561312413178076,90.0,m/s
pressure_mean_hpa,Pressure,1017.4027777777778,1017.0133333333333,0.3894444444445071,0.20927793793493482,50.0,hPa
cloud_cover_mean_pct,Cloud,11.527777777777779,36.733333333333334,-25.205555555555556,-1.8031793849945192,10.0,%
shortwave_total_wh_m2,Solar radiation,20806.0,17807.2222236468,2998.7777763531994,2.2578522818300177,100.0,Wh/m2
