metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,24.52638888888889,23.15555555555556,1.37083333333333,0.49514821981189694,63.33333333333333,deg C
precipitation_total_mm,Precipitation,0.0,5.776666666666666,-5.776666666666666,-0.6307374872530016,36.666666666666664,mm
wind_speed_mean_ms,Wind,5.241527777777778,3.9697777777777774,1.2717500000000004,1.1432788221323604,86.66666666666667,m/s
pressure_mean_hpa,Pressure,1017.4027777777778,1014.0555555555554,3.347222222222399,0.9451583335920866,86.66666666666667,hPa
cloud_cover_mean_pct,Cloud,11.527777777777779,39.488888888888894,-27.961111111111116,-1.4594736767483565,3.3333333333333335,%
shortwave_total_wh_m2,Solar radiation,20806.0,16804.629630974003,4001.370369025997,1.8138475944853731,100.0,Wh/m2
