time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-08-03 22:00:00+00:00,28.0,11.7,36,0.0,1,1015.9,2.92,6.03,96,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.11,30.2,29.8,21.8,16.2,0.091,0.147,0.167,0.252
2026-08-03 23:00:00+00:00,27.2,12.0,39,0.0,1,1015.8,2.9,5.91,101,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.1,29.3,29.7,21.8,16.2,0.091,0.147,0.167,0.252
2026-08-04 00:00:00+00:00,24.7,12.9,48,0.0,1,1015.9,3.51,6.57,116,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.1,27.4,28.8,21.8,16.2,0.091,0.147,0.167,0.252
2026-08-04 01:00:00+00:00,24.3,11.0,43,0.0,0,1015.7,3.29,6.35,133,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.1,26.7,28.6,21.8,16.2,0.091,0.147,0.167,0.252
2026-08-04 02:00:00+00:00,23.8,9.7,41,0.0,0,1015.9,3.02,5.98,140,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.1,26.0,28.4,21.8,16.2,0.091,0.147,0.167,0.252
2026-08-04 03:00:00+00:00,23.4,9.2,40,0.0,0,1016.1,2.86,5.62,134,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.09,25.4,28.2,21.8,16.2,0.091,0.147,0.167,0.252
2026-08-04 04:00:00+00:00,23.3,9.5,42,0.0,0,1016.3,2.87,5.39,133,5.1,17.0,7.0,10.0,1409.33,0.0,0.0,1.66,0.09,24.9,28.0,21.8,16.2,0.091,0.147,0.167,0.252
2026-08-04 05:00:00+00:00,25.1,10.4,40,0.0,0,1016.4,2.66,5.48,139,5.4,130.0,83.0,47.0,3600.0,0.0,0.0,1.92,0.15,25.3,27.8,21.8,16.2,0.091,0.147,0.167,0.252
2026-08-04 06:00:00+00:00,26.9,10.6,36,0.0,0,1016.9,2.15,3.83,152,5.8,293.0,222.0,71.0,3600.0,0.0,0.0,2.26,0.24,26.4,27.6,21.9,16.2,0.091,0.147,0.167,0.252
2026-08-04 07:00:00+00:00,29.3,11.2,33,0.0,0,1017.0,2.11,2.95,166,5.9,461.0,375.0,86.0,3600.0,0.0,0.0,2.74,0.36,28.2,27.5,21.9,16.2,0.091,0.147,0.167,0.252
2026-08-04 08:00:00+00:00,31.7,11.2,28,0.0,0,1017.0,2.3,3.15,178,6.6,613.0,517.0,96.0,3600.0,0.0,0.0,3.34,0.5,30.4,27.5,21.9,16.2,0.091,0.147,0.167,0.252
2026-08-04 09:00:00+00:00,33.6,11.1,25,0.0,0,1016.8,2.11,2.76,184,6.8,735.0,632.0,103.0,3600.0,0.0,0.0,3.88,0.59,32.8,27.5,21.9,16.2,0.091,0.147,0.167,0.252
2026-08-04 10:00:00+00:00,35.1,10.9,23,0.0,0,1016.6,1.61,2.11,187,6.5,816.0,710.0,106.0,3600.0,0.0,0.0,4.34,0.65,35.2,27.7,21.9,16.2,0.091,0.147,0.167,0.252
2026-08-04 11:00:00+00:00,36.1,10.3,21,0.0,0,1016.4,1.25,1.57,196,6.0,849.0,742.0,107.0,3600.0,0.0,0.0,4.72,0.67,37.2,28.0,21.9,16.2,0.09,0.147,0.167,0.252
2026-08-04 12:00:00+00:00,37.7,8.8,17,0.0,0,1015.6,1.07,1.26,191,5.4,832.0,725.0,107.0,3600.0,0.0,0.0,5.37,0.66,38.9,28.4,22.0,16.3,0.09,0.147,0.167,0.252
2026-08-04 13:00:00+00:00,37.8,8.7,17,0.0,0,1015.1,1.49,1.78,194,5.6,768.0,665.0,103.0,3600.0,0.0,0.0,5.43,0.63,40.1,28.7,22.0,16.3,0.09,0.147,0.167,0.252
2026-08-04 14:00:00+00:00,37.8,8.5,17,0.0,0,1014.8,1.94,2.39,198,6.1,657.0,559.0,98.0,3600.0,0.0,0.0,5.44,0.56,40.4,29.1,22.0,16.3,0.09,0.147,0.167,0.252
2026-08-04 15:00:00+00:00,37.4,8.4,17,0.0,0,1014.4,2.61,3.32,200,6.8,511.0,422.0,89.0,3600.0,0.0,0.0,5.31,0.48,40.1,29.4,22.0,16.3,0.09,0.147,0.167,0.252
2026-08-04 16:00:00+00:00,36.6,8.2,18,0.0,2,1014.2,3.05,3.95,203,7.1,344.0,268.0,76.0,3600.0,0.0,0.0,5.05,0.38,39.2,29.6,22.1,16.3,0.09,0.147,0.167,0.252
2026-08-04 17:00:00+00:00,35.3,9.1,20,0.0,2,1014.3,2.62,4.02,204,7.0,178.0,122.0,56.0,3600.0,0.0,0.0,4.55,0.24,37.7,29.9,22.1,16.3,0.09,0.147,0.167,0.252
2026-08-04 18:00:00+00:00,32.8,10.8,26,0.0,2,1014.2,1.43,3.56,192,4.7,42.0,22.0,20.0,3487.46,0.0,0.0,3.66,0.08,35.7,30.0,22.1,16.3,0.09,0.147,0.167,0.252
2026-08-04 19:00:00+00:00,31.5,10.2,27,0.0,2,1014.7,1.84,4.4,119,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.09,33.8,30.1,22.1,16.3,0.09,0.147,0.167,0.252
2026-08-04 20:00:00+00:00,31.1,10.9,29,0.0,2,1015.0,3.73,7.39,102,6.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.17,32.6,30.1,22.2,16.3,0.09,0.147,0.167,0.252
2026-08-04 21:00:00+00:00,30.4,10.8,30,0.0,2,1015.1,3.91,7.86,103,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.17,31.6,30.0,22.2,16.3,0.09,0.147,0.167,0.251
2026-08-04 22:00:00+00:00,29.4,10.7,31,0.0,2,1015.3,3.31,6.8,115,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.14,30.7,30.0,22.2,16.3,0.09,0.147,0.167,0.251
2026-08-04 23:00:00+00:00,28.2,10.9,34,0.0,1,1015.3,2.89,5.9,118,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.12,29.8,29.8,22.2,16.3,0.09,0.147,0.167,0.251
2026-08-05 00:00:00+00:00,25.8,11.8,42,0.0,0,1015.6,3.09,6.1,117,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.1,28.2,28.7,21.9,16.3,0.09,0.147,0.167,0.251
2026-08-05 01:00:00+00:00,25.3,11.6,42,0.0,0,1015.5,3.12,5.99,130,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.1,27.4,28.6,22.0,16.3,0.09,0.147,0.167,0.251
2026-08-05 02:00:00+00:00,25.3,11.2,41,0.0,0,1015.4,3.27,6.65,151,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.11,26.7,28.5,22.0,16.3,0.09,0.147,0.167,0.251
2026-08-05 03:00:00+00:00,24.9,11.2,42,0.0,0,1015.4,2.96,6.14,150,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.09,26.2,28.3,22.0,16.3,0.09,0.147,0.167,0.251
2026-08-05 04:00:00+00:00,24.6,11.8,45,0.0,0,1015.7,2.77,5.71,146,5.2,16.0,7.0,9.0,1440.53,0.0,0.0,1.71,0.09,25.7,28.1,22.0,16.3,0.09,0.147,0.167,0.251
2026-08-05 05:00:00+00:00,26.3,12.7,43,0.0,0,1016.0,1.95,4.46,140,4.7,128.0,81.0,47.0,3600.0,0.0,0.0,1.95,0.13,26.1,27.9,22.0,16.3,0.09,0.147,0.167,0.251
2026-08-05 06:00:00+00:00,28.2,12.9,39,0.0,0,1016.4,1.7,3.35,152,4.2,290.0,220.0,70.0,3600.0,0.0,0.0,2.33,0.23,27.2,27.7,22.0,16.3,0.09,0.147,0.167,0.251
2026-08-05 07:00:00+00:00,30.7,12.8,33,0.0,0,1016.4,2.04,2.87,163,5.8,458.0,373.0,85.0,3600.0,0.0,0.0,2.93,0.37,29.1,27.6,22.0,16.3,0.09,0.147,0.167,0.251
2026-08-05 08:00:00+00:00,33.0,12.1,28,0.0,0,1016.4,2.46,3.32,167,6.9,610.0,515.0,95.0,3600.0,0.0,0.0,3.61,0.51,31.3,27.6,22.0,16.3,0.09,0.147,0.167,0.251
