time,latitude,longitude,height_km,event_type,peak_current_ka,location_error,distance_km
2026-08-08 11:16:28.509034300+00:00,46.5849,22.9346,0.0,1,5.2,0.145,144.52420579777373
2026-08-08 11:16:28.833651700+00:00,46.6382,22.9787,0.0,1,-26.7,0.321,142.60765655059978
2026-08-08 11:16:29.030840900+00:00,46.6402,22.9908,0.0,1,-5.9,0.198,143.11081184964615
2026-08-08 11:16:29.075363200+00:00,46.6407,22.9914,0.0,1,-4.8,0.189,143.10474169113883
2026-08-08 11:16:29.113577100+00:00,46.6417,22.9802,0.0,1,-12.5,0.269,142.41608104673577
2026-08-08 11:18:15.714623300+00:00,46.5869,22.9215,0.0,1,-5.5,0.113,143.68223652451255
2026-08-08 11:18:15.716668800+00:00,46.5865,22.9263,0.0,1,11.7,0.205,143.96325137072316
2026-08-08 11:18:15.734072100+00:00,46.5844,22.9362,0.0,1,4.6,0.096,144.6480639052733
2026-08-08 11:18:58.036213500+00:00,46.5843,22.9385,0.0,1,5.5,0.362,144.77568526453925
2026-08-08 11:18:58.298261700+00:00,46.5866,22.9376,0.0,1,7.7,0.251,144.54144342919915
2026-08-08 11:19:51.358015600+00:00,46.581,22.913,0.0,1,4.8,0.328,143.72915266631097
2026-08-08 11:20:38.266893400+00:00,46.5968,22.9084,0.0,1,4.5,0.063,142.19436099814482
2026-08-08 11:20:38.515087900+00:00,46.594,22.9029,0.0,1,4.2,0.16,142.14035731621792
2026-08-08 11:20:56.906406+00:00,46.5968,22.9058,0.0,1,-12.5,0.206,142.06006360600725
2026-08-08 11:20:56.935616+00:00,46.5823,22.9127,0.0,1,6.2,0.191,143.60667364427937
2026-08-08 11:21:57.007372600+00:00,46.6021,22.9052,0.0,1,4.3,0.261,141.59510231018592
2026-08-08 11:22:37.766878100+00:00,46.5858,22.9166,0.0,1,-5.5,0.113,143.5195537359852
2026-08-08 11:22:37.772375700+00:00,46.5895,22.9212,0.0,1,-4.8,0.353,143.45386707336863
2026-08-08 11:24:49.687030500+00:00,46.5877,22.8564,0.0,1,-4.4,0.288,140.29726624871472
2026-08-08 11:24:49.734020200+00:00,46.5971,22.8331,0.0,1,-11.7,0.273,138.34037593129815
2026-08-08 11:24:49.873099900+00:00,46.5941,22.8331,0.0,1,-9.1,0.283,138.5927909977634
2026-08-08 11:27:07.280000300+00:00,46.5313,22.8459,0.0,1,-38.7,0.305,144.57026430065355
2026-08-08 11:27:07.280450400+00:00,46.5264,22.8629,0.0,1,-6.3,0.302,145.81658639342461
2026-08-08 11:28:46.884642200+00:00,46.5706,22.8862,0.0,1,4.8,0.328,143.22825143709977
2026-08-08 11:30:32.668376300+00:00,46.5675,22.9003,0.0,1,6.4,0.336,144.19964460800026
2026-08-08 11:30:32.951005500+00:00,46.5731,22.8373,0.0,1,-14.9,0.28,140.5764408956375
2026-08-08 11:31:50.032476700+00:00,46.5919,22.9155,0.0,1,-13.8,0.337,142.96261558851387
2026-08-08 11:31:50.047012200+00:00,46.5914,22.9137,0.0,1,-5.7,0.31,142.91057854019607
2026-08-08 11:31:50.080536200+00:00,46.5873,22.9299,0.0,1,-22.6,0.321,144.0844165857505
2026-08-08 11:31:50.101782200+00:00,46.5873,22.9323,0.0,1,-14.2,0.229,144.20896055468552
2026-08-08 11:31:50.121138700+00:00,46.5769,22.9187,0.0,1,-8.7,0.32,144.35951922997157
2026-08-08 11:31:50.422224200+00:00,46.577,22.9135,0.0,1,-22.1,0.265,144.0846208791175
2026-08-08 11:31:50.531868900+00:00,46.5789,22.9136,0.0,1,-10.3,0.296,143.93301590748672
2026-08-08 11:31:50.630216800+00:00,46.5779,22.9193,0.0,1,-4.5,0.295,144.3079757756816
2026-08-08 11:33:00.752390700+00:00,46.5898,22.9336,5.5,2,4.0,0.079,144.0727102138346
2026-08-08 11:33:00.760167800+00:00,46.5818,22.9341,0.0,1,7.0,0.312,144.7515171289673
2026-08-08 11:33:00.773880600+00:00,46.5774,22.9225,0.0,1,7.2,0.343,144.51360983584757
2026-08-08 11:33:58.707246500+00:00,46.5898,22.9277,0.0,1,5.5,0.182,143.76617623024464
2026-08-08 11:34:54.694809900+00:00,46.5631,22.9107,0.0,1,-9.0,0.369,145.09320486264696
2026-08-08 11:35:40.958733400+00:00,46.5688,22.9151,0.0,1,4.6,0.077,144.8442531601997
2026-08-08 11:35:40.960144200+00:00,46.5735,22.9084,0.0,1,6.7,0.303,144.1132454175867
2026-08-08 11:35:41.096635600+00:00,46.5734,22.9004,0.0,1,7.6,0.226,143.71412893852684
2026-08-08 11:36:52.806805400+00:00,46.5789,22.9136,0.0,1,12.0,0.229,143.93301590748672
2026-08-08 11:36:52.807611100+00:00,46.5803,22.9151,0.0,1,5.8,0.386,143.8946269931706
2026-08-08 11:36:52.836031600+00:00,46.5778,22.9083,0.0,1,4.1,0.186,143.75241708316696
2026-08-08 11:37:47.463395100+00:00,46.5974,22.8552,0.0,1,-22.1,0.265,139.42597796804836
2026-08-08 11:38:55.393245100+00:00,46.5741,22.9257,0.0,1,4.0,0.191,144.94965411060707
2026-08-08 11:40:16.714508300+00:00,46.5744,22.9271,0.0,1,6.1,0.227,144.99696699274253
2026-08-08 11:40:16.827802200+00:00,46.5358,22.8676,0.0,1,-30.3,0.28,145.241910933152
2026-08-08 11:40:17.018460700+00:00,46.535,22.8718,0.0,1,-9.9,0.34,145.51626933668456
2026-08-08 11:41:52.666320800+00:00,46.5725,22.9397,0.0,1,4.7,0.346,145.80249188969296
2026-08-08 11:43:34.055936200+00:00,46.5728,22.9416,0.0,1,14.7,0.339,145.87610652442382
2026-08-08 11:43:47.438176700+00:00,46.6153,22.8553,0.0,1,8.0,0.188,137.94413616598834
2026-08-08 11:44:29.805192200+00:00,46.6218,22.8568,0.0,1,7.4,0.314,137.48424269959867
2026-08-08 11:45:24.818611400+00:00,46.6142,22.8532,0.0,1,4.7,0.195,137.92806200036148
2026-08-08 11:46:19.359181400+00:00,46.6177,22.8694,0.0,1,4.3,0.248,138.46876085221652
2026-08-08 11:46:19.360783800+00:00,46.6181,22.8767,6.7,2,4.0,0.049,138.812046266173
2026-08-08 11:50:01.765219300+00:00,46.5716,22.9697,0.0,1,3.9,0.333,147.43458991478522
2026-08-08 11:50:01.767180500+00:00,46.5799,22.9542,0.0,1,6.7,0.324,145.95127473975697
2026-08-08 11:50:01.768288700+00:00,46.5816,22.9572,0.0,1,6.0,0.149,145.96991737202418
2026-08-08 11:50:01.769191400+00:00,46.5901,22.9614,0.0,1,5.0,0.257,145.50263458389958
2026-08-08 11:50:01.770475700+00:00,46.5788,22.9505,0.0,1,4.9,0.356,145.8479291509884
2026-08-08 11:50:01.891685500+00:00,46.5206,22.9193,0.0,1,-17.0,0.288,149.0869054512019
2026-08-08 11:50:13.289546500+00:00,46.6069,22.8556,0.0,1,6.1,0.11,138.65556485281135
2026-08-08 11:52:49.408965300+00:00,46.6135,22.8657,0.0,1,8.1,0.165,138.62464752535192
2026-08-08 11:55:04.396854200+00:00,46.6832,22.9287,0.0,1,-34.3,0.254,136.3797264592571
2026-08-08 11:56:12.925106800+00:00,46.6205,22.8653,0.0,1,-13.9,0.174,138.02772581409073
2026-08-08 11:56:12.928409900+00:00,46.6132,22.8702,0.0,1,4.4,0.312,138.88011005032473
2026-08-08 11:56:12.937062800+00:00,46.6169,22.8738,0.0,1,5.0,0.349,138.76096186145108
2026-08-08 11:57:24.001133800+00:00,46.6061,22.8755,0.0,1,5.4,0.077,139.73705315122945
2026-08-08 12:00:29.508156900+00:00,46.5986,22.8601,0.0,1,-15.0,0.336,139.57388509185176
2026-08-08 12:03:28.283346400+00:00,46.6036,22.8598,0.0,1,4.9,0.125,139.14298001848096
2026-08-08 12:03:28.294319500+00:00,46.6017,22.8646,0.0,1,6.0,0.15,139.54468771437712
2026-08-08 12:06:10.336624100+00:00,46.65,22.8672,0.0,1,-15.0,0.214,135.72007080539547
2026-08-08 12:11:02.356690100+00:00,46.611,22.9061,0.0,1,7.9,0.243,140.91569381645675
