temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
17.8,0.9,4.8,1014.1,50.0,3791.6666669700003,3.01,-2.11,1991
14.0,1.8,11.14,1006.7,94.0,4161.111111444001,3.92,-2.12,1992
13.3,0.0,4.79,1014.6,57.0,4458.3333336900005,2.88,-2.88,1993
20.9,0.4,4.95,1015.4,58.0,4575.000000366,3.8,-3.4,1994
15.4,0.0,3.03,1005.8,84.0,4038.8888892120003,2.7,-2.7,1995
11.9,21.9,6.31,1004.2,100.0,1327.7777778840002,0.85,21.049999999999997,1996
21.6,0.0,4.4,1022.0,37.0,5172.222222636001,3.79,-3.79,1997
14.8,38.9,5.27,1010.9,100.0,433.33333336800007,0.66,38.24,1998
17.4,0.0,1.6,1018.2,6.0,5516.666667108,3.43,-3.43,1999
14.0,0.0,7.26,1014.3,76.0,4355.555555904,3.52,-3.52,2000
18.4,6.3,9.31,999.5,100.0,2375.0000001900003,2.48,3.82,2001
21.4,0.0,2.1,1013.6,24.0,5080.555555962001,3.61,-3.61,2002
15.3,0.0,3.86,1022.6,8.0,5263.88888931,3.56,-3.56,2003
19.4,0.0,5.17,1027.0,0.0,5508.333333774,4.21,-4.21,2004
18.3,0.0,2.14,1020.0,37.0,5391.666667098,3.45,-3.45,2005
17.4,0.0,3.17,1018.8,15.0,5511.111111552001,3.74,-3.74,2006
11.1,0.0,3.37,1013.7,58.0,2866.666666896,1.68,-1.68,2007
26.6,0.0,6.79,1012.2,25.0,4747.222222602,5.92,-5.92,2008
17.0,0.0,5.5,1020.4,33.0,4308.333333678001,3.6,-3.6,2009
12.6,1.2,2.82,1018.8,78.0,3522.222222504,1.98,-0.78,2010
19.8,3.8,5.81,1018.5,66.0,2788.888889112,2.32,1.48,2011
20.4,1.9,6.02,1015.5,80.0,3786.1111114140003,3.58,-1.6800000000000002,2012
16.5,0.0,5.28,1016.8,1.0,5661.111111564001,4.11,-4.11,2013
21.3,0.0,3.5,1013.0,90.0,4333.333333680001,3.35,-3.35,2014
16.8,5.4,6.32,1012.6,60.0,2922.222222456,2.67,2.7300000000000004,2015
18.6,2.9,3.38,1017.0,90.0,3019.444444686,2.05,0.8500000000000001,2016
18.4,0.0,4.01,1013.8,70.0,3930.5555558700003,2.98,-2.98,2017
20.8,0.0,3.22,1011.0,36.0,4266.666667008,3.25,-3.25,2018
20.4,0.0,6.21,1017.4,49.0,5147.222222634001,5.11,-5.11,2019
22.2,0.0,3.7,1015.3,21.0,4980.555555954001,4.02,-4.02,2020
