time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-09-05 22:00:00+00:00,18.2,8.8,54,0.0,0,1019.4,3.48,7.0,302,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.07,20.3,22.0,17.1,17.8,0.097,0.145,0.159,0.24
2026-09-05 23:00:00+00:00,17.4,9.0,58,0.0,1,1019.8,3.06,6.13,298,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.05,19.5,21.9,17.1,17.8,0.097,0.145,0.159,0.24
2026-09-06 00:00:00+00:00,15.4,9.2,66,0.0,1,1020.1,2.43,5.12,284,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.03,18.7,21.3,16.6,17.8,0.124,0.145,0.159,0.241
2026-09-06 01:00:00+00:00,15.2,9.5,69,0.0,0,1020.1,2.15,4.62,282,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.02,17.8,21.1,16.7,17.8,0.124,0.145,0.159,0.241
2026-09-06 02:00:00+00:00,14.8,9.6,71,0.0,0,1020.3,2.52,4.62,262,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.03,17.0,20.9,16.7,17.8,0.124,0.145,0.159,0.241
2026-09-06 03:00:00+00:00,14.4,9.8,74,0.0,0,1020.6,3.03,6.4,257,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.03,16.4,20.6,16.7,17.8,0.124,0.145,0.159,0.241
2026-09-06 04:00:00+00:00,14.3,10.0,76,0.0,1,1020.9,3.11,6.63,265,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.03,16.0,20.4,16.7,17.8,0.124,0.145,0.159,0.241
2026-09-06 05:00:00+00:00,15.4,9.7,69,0.0,0,1021.4,3.58,7.18,293,6.5,45.0,23.0,22.0,3379.85,0.0,0.0,0.55,0.05,16.0,20.2,16.7,17.8,0.123,0.145,0.159,0.241
2026-09-06 06:00:00+00:00,16.5,9.7,64,0.0,0,1022.2,2.66,5.56,319,6.9,191.0,131.0,60.0,3600.0,0.0,0.0,0.67,0.12,16.7,19.9,16.7,17.8,0.134,0.145,0.159,0.241
2026-09-06 07:00:00+00:00,18.8,9.4,55,0.0,9,1022.7,2.06,2.96,337,5.6,361.0,279.0,82.0,3600.0,0.0,0.0,0.98,0.22,18.0,19.8,16.7,17.8,0.133,0.145,0.159,0.24
2026-09-06 08:00:00+00:00,20.5,9.0,47,0.0,5,1023.4,1.33,1.76,340,5.3,518.0,423.0,95.0,3600.0,0.0,0.0,1.27,0.31,19.8,19.7,16.8,17.8,0.132,0.145,0.159,0.24
2026-09-06 09:00:00+00:00,21.6,7.8,41,0.0,1,1023.6,2.12,2.76,313,6.0,643.0,539.0,104.0,3600.0,0.0,0.0,1.52,0.41,21.5,19.7,16.7,17.8,0.13,0.145,0.159,0.24
2026-09-06 10:00:00+00:00,22.6,7.0,37,0.0,5,1023.5,2.39,3.2,303,6.6,699.0,564.0,135.0,3600.0,0.0,0.0,1.74,0.46,23.0,19.8,16.8,17.8,0.127,0.145,0.159,0.24
2026-09-06 11:00:00+00:00,23.6,5.4,31,0.0,7,1023.2,2.83,3.83,306,7.3,737.0,616.0,121.0,3600.0,0.0,0.0,2.01,0.51,24.3,19.9,16.8,17.8,0.125,0.145,0.159,0.24
2026-09-06 12:00:00+00:00,24.6,4.0,26,0.0,4,1023.0,4.22,5.7,304,8.8,735.0,620.0,115.0,3600.0,0.0,0.0,2.28,0.54,25.5,20.4,17.0,17.8,0.11,0.145,0.159,0.24
2026-09-06 13:00:00+00:00,24.5,3.9,26,0.0,4,1022.9,4.0,5.47,307,9.8,606.0,451.0,155.0,3600.0,0.0,0.0,2.26,0.47,26.0,20.6,17.0,17.8,0.108,0.145,0.159,0.24
2026-09-06 14:00:00+00:00,24.3,3.6,26,0.0,3,1023.1,3.7,5.0,305,9.3,510.0,406.0,104.0,3600.0,0.0,0.0,2.25,0.41,26.1,20.8,17.0,17.8,0.107,0.145,0.159,0.24
2026-09-06 15:00:00+00:00,24.0,3.4,26,0.0,42,1023.3,3.34,4.59,300,8.5,369.0,284.0,85.0,3600.0,0.0,0.0,2.21,0.31,25.7,20.9,17.0,17.8,0.106,0.145,0.159,0.24
2026-09-06 16:00:00+00:00,23.2,4.0,29,0.0,8,1023.5,2.62,4.3,299,7.4,192.0,125.0,67.0,3600.0,0.0,0.0,2.02,0.19,24.9,21.0,17.1,17.8,0.105,0.145,0.159,0.24
2026-09-06 17:00:00+00:00,21.0,4.9,35,0.0,4,1023.8,2.6,5.19,300,4.9,51.0,28.0,23.0,3562.74,0.0,0.0,1.62,0.1,23.4,21.1,17.1,17.8,0.104,0.145,0.159,0.24
2026-09-06 18:00:00+00:00,20.2,2.9,32,0.0,1,1024.1,3.54,7.08,315,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.11,21.9,21.0,17.0,17.8,0.096,0.145,0.159,0.24
2026-09-06 19:00:00+00:00,18.9,5.2,41,0.0,0,1025.3,5.74,10.2,49,11.3,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.14,21.0,20.9,17.0,17.8,0.096,0.145,0.159,0.24
2026-09-06 20:00:00+00:00,17.5,5.8,46,0.0,0,1025.8,4.52,8.31,38,10.9,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.1,20.1,20.9,17.0,17.8,0.095,0.145,0.159,0.24
2026-09-06 21:00:00+00:00,16.7,5.9,49,0.0,0,1026.5,4.44,8.29,40,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.09,19.2,20.8,17.0,17.8,0.095,0.145,0.159,0.24
