time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-08-27 22:00:00+00:00,20.6,11.9,57,0.0,0,1019.9,4.23,7.88,69,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.08,22.9,23.5,19.6,17.7,0.091,0.146,0.16,0.243
2026-08-27 23:00:00+00:00,19.4,12.1,63,0.0,0,1019.9,3.92,7.43,71,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.07,22.1,23.4,19.6,17.7,0.091,0.146,0.16,0.243
2026-08-28 00:00:00+00:00,17.6,11.5,67,0.0,9,1019.8,4.12,7.76,61,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.06,20.7,23.1,19.4,17.7,0.092,0.146,0.16,0.243
2026-08-28 01:00:00+00:00,17.3,11.6,69,0.0,3,1019.7,4.14,7.85,65,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.05,20.0,23.0,19.5,17.7,0.092,0.146,0.16,0.243
2026-08-28 02:00:00+00:00,16.6,11.4,71,0.0,13,1019.7,4.14,7.76,65,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.05,19.4,22.8,19.5,17.7,0.092,0.146,0.16,0.243
2026-08-28 03:00:00+00:00,16.2,10.7,70,0.0,19,1019.4,4.56,8.49,69,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.05,18.9,22.6,19.5,17.7,0.092,0.146,0.16,0.243
2026-08-28 04:00:00+00:00,15.8,10.5,71,0.0,34,1019.6,4.36,8.23,72,8.6,1.0,0.0,1.0,0.0,0.0,0.0,0.53,0.04,18.4,22.4,19.5,17.7,0.092,0.146,0.16,0.243
2026-08-28 05:00:00+00:00,16.8,10.8,68,0.0,19,1019.8,3.83,8.32,73,8.1,69.0,37.0,32.0,3600.0,0.0,0.0,0.62,0.07,18.3,22.2,19.5,17.7,0.092,0.146,0.16,0.243
2026-08-28 06:00:00+00:00,19.0,11.5,62,0.0,25,1020.2,3.15,5.57,63,7.8,227.0,162.0,65.0,3600.0,0.0,0.0,0.84,0.15,19.1,22.1,19.5,17.7,0.092,0.146,0.16,0.243
2026-08-28 07:00:00+00:00,21.6,12.0,54,0.0,13,1020.1,3.68,5.25,68,8.4,400.0,315.0,85.0,3600.0,0.0,0.0,1.18,0.27,20.7,21.9,19.5,17.7,0.092,0.146,0.16,0.243
