metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,23.424999999999997,20.574444444444445,2.8505555555555517,0.8008815078036673,80.0,deg C
precipitation_total_mm,Precipitation,0.4,4.913333333333333,-4.513333333333333,-0.6039046430019973,50.0,mm
wind_speed_mean_ms,Wind,4.9880555555555555,4.082777777777777,0.9052777777777781,0.7663689639921318,70.0,m/s
pressure_mean_hpa,Pressure,1016.1680555555556,1014.52,1.6480555555556293,0.41004846814018137,63.33333333333333,hPa
cloud_cover_mean_pct,Cloud,35.583333333333336,46.94444444444444,-11.361111111111107,-0.5018732083530125,40.0,%
shortwave_total_wh_m2,Solar radiation,16991.0,13958.703704820402,3032.296295179598,1.0620608971383025,90.0,Wh/m2
