temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
20.1,0.6,2.5,1019.0,79.0,3119.4444446940006,2.27,-1.67,1991
16.9,0.0,5.13,1021.0,42.0,3350.0000002680003,3.13,-3.13,1992
17.4,0.0,6.06,1010.2,19.0,4036.111111434,2.94,-2.94,1993
19.0,0.0,6.56,1009.4,46.0,4386.111111462,3.48,-3.48,1994
16.2,0.0,5.26,1010.2,72.0,1458.33333345,1.34,-1.34,1995
10.8,0.4,6.21,1013.1,77.0,3077.7777780240003,2.05,-1.65,1996
13.7,0.0,4.31,1028.8,0.0,5033.333333736001,3.11,-3.11,1997
14.7,0.7,8.22,1007.4,94.0,2166.6666668400003,2.27,-1.57,1998
17.3,0.0,3.06,1012.2,40.0,4144.444444776001,2.94,-2.94,1999
15.5,1.7,4.39,1015.1,75.0,3833.3333336400005,2.76,-1.0599999999999998,2000
13.9,13.3,5.76,1007.8,94.0,2094.444444612,1.27,12.030000000000001,2001
12.1,7.5,3.48,1011.6,77.0,3225.000000258,1.81,5.6899999999999995,2002
16.9,0.0,2.91,1023.1,55.0,4386.111111462,3.03,-3.03,2003
16.8,7.3,6.61,1017.5,96.0,1502.777777898,1.47,5.83,2004
18.3,0.6,5.37,1008.8,43.0,3677.7777780720003,2.69,-2.09,2005
19.2,0.0,7.4,1016.1,89.0,4266.666667008,4.33,-4.33,2006
14.1,0.0,4.2,1022.6,34.0,4716.666667044001,3.12,-3.12,2007
12.4,2.0,3.66,1009.9,99.0,1433.333333448,1.04,0.96,2008
21.0,0.0,3.31,1016.2,52.0,4366.666667016,3.45,-3.45,2009
17.6,2.7,3.46,1013.2,68.0,3069.4444446900006,2.0,0.7000000000000002,2010
17.5,0.0,3.88,1018.2,16.0,5002.7777781780005,3.65,-3.65,2011
17.1,0.0,5.72,1016.7,41.0,4397.222222574001,3.66,-3.66,2012
18.5,1.4,4.95,1005.8,64.0,4013.8888892100003,2.84,-1.44,2013
18.3,0.0,2.22,1017.6,97.0,4041.6666669900005,2.68,-2.68,2014
24.0,0.0,6.46,1011.9,75.0,4530.555555918,4.49,-4.49,2015
21.9,0.0,4.71,1015.1,41.0,3988.8888892080004,3.47,-3.47,2016
18.2,0.0,3.35,1013.0,49.0,4569.44444481,3.34,-3.34,2017
18.6,0.0,4.94,1023.8,21.0,4475.000000358,3.5,-3.5,2018
19.4,0.0,5.38,1017.4,20.0,4594.444444812,3.94,-3.94,2019
23.5,0.0,2.22,1019.8,51.0,4758.333333714,3.5,-3.5,2020
