metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,30.44583333333334,23.741111111111113,6.704722222222227,2.6110746464529417,100.0,deg C
precipitation_total_mm,Precipitation,0.0,6.1,-6.1,-0.786515355125424,16.666666666666664,mm
wind_speed_mean_ms,Wind,4.480555555555556,3.511888888888889,0.968666666666667,1.358326911251639,93.33333333333333,m/s
pressure_mean_hpa,Pressure,1015.4847222222221,1013.8377777777777,1.6469444444444434,0.4758216355006016,63.33333333333333,hPa
cloud_cover_mean_pct,Cloud,6.375,42.85555555555555,-36.48055555555555,-1.67147648906603,6.666666666666667,%
shortwave_total_wh_m2,Solar radiation,20698.0,16943.981482837,3754.018517163,1.5381309678630244,100.0,Wh/m2
