time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-08-02 00:00:00+00:00,1000.0,29.5,37.0,13.285211563221766,2.5,182.0,119.0
2026-08-02 00:00:00+00:00,950.0,30.4,29.0,10.375362266914031,4.72,227.0,574.0
2026-08-02 00:00:00+00:00,925.0,28.2,27.0,7.4336964250787,3.53,252.0,813.0
2026-08-02 00:00:00+00:00,850.0,22.0,32.0,4.545063856906035,4.19,265.0,1555.0
2026-08-02 00:00:00+00:00,800.0,17.0,43.0,4.326371311727283,2.08,270.0,2074.0
2026-08-02 00:00:00+00:00,700.0,6.4,56.0,-1.7469689136302655,1.93,10.0,3192.0
2026-08-02 00:00:00+00:00,600.0,-1.5,15.0,-24.841498921771162,1.61,262.0,4436.0
2026-08-02 00:00:00+00:00,500.0,-7.5,4.0,-42.92027364272487,1.41,225.0,5868.0
2026-08-02 00:00:00+00:00,400.0,-19.4,13.0,-40.92836704687516,1.41,225.0,7565.43
2026-08-02 00:00:00+00:00,300.0,-36.5,22.0,-50.55276363898638,3.4,191.0,9629.03
2026-08-02 00:00:00+00:00,250.0,-45.5,40.0,-53.508706667805995,4.38,189.0,10868.57
2026-08-02 00:00:00+00:00,200.0,-49.5,10.0,-67.73758930826254,16.74,235.0,12334.88
2026-08-02 01:00:00+00:00,1000.0,28.0,40.0,13.146912485245007,2.38,195.0,122.0
2026-08-02 01:00:00+00:00,950.0,29.5,30.0,10.108334093429981,5.19,230.0,575.0
2026-08-02 01:00:00+00:00,925.0,27.5,30.0,8.38191408555013,5.44,261.0,814.0
2026-08-02 01:00:00+00:00,850.0,21.6,35.0,5.4813721068986565,4.56,270.0,1554.0
2026-08-02 01:00:00+00:00,800.0,16.9,44.0,4.564476257752522,1.85,257.0,2073.0
2026-08-02 01:00:00+00:00,700.0,6.4,58.0,-1.269063784406186,2.59,37.0,3191.0
2026-08-02 01:00:00+00:00,600.0,-1.7,18.0,-22.96235804202655,1.36,270.0,4434.0
2026-08-02 01:00:00+00:00,500.0,-7.5,4.0,-42.92027364272487,1.2,236.0,5866.0
2026-08-02 01:00:00+00:00,400.0,-19.4,13.0,-40.92836704687516,1.2,236.0,7562.96
2026-08-02 01:00:00+00:00,300.0,-36.5,22.0,-50.55276363898638,3.35,186.0,9627.42
2026-08-02 01:00:00+00:00,250.0,-45.5,40.0,-53.508706667805995,4.38,189.0,10866.67
2026-08-02 01:00:00+00:00,200.0,-49.5,10.0,-67.73758930826254,17.13,233.0,12332.56
2026-08-02 02:00:00+00:00,1000.0,26.5,44.0,13.259714970801925,1.97,210.0,125.0
2026-08-02 02:00:00+00:00,950.0,28.8,32.0,10.468882448039905,4.96,229.0,576.0
2026-08-02 02:00:00+00:00,925.0,26.5,33.0,8.92270616528181,7.52,265.0,814.0
2026-08-02 02:00:00+00:00,850.0,21.1,38.0,6.227575564801999,4.56,273.0,1553.0
2026-08-02 02:00:00+00:00,800.0,16.6,47.0,5.23779700759002,2.78,270.0,2073.0
2026-08-02 02:00:00+00:00,700.0,6.2,61.0,-0.7678958466428368,3.67,49.0,3189.0
2026-08-02 02:00:00+00:00,600.0,-1.8,19.0,-22.43294329354376,0.96,315.0,4431.0
2026-08-02 02:00:00+00:00,500.0,-7.7,4.0,-43.06466324263119,1.2,236.0,5864.0
2026-08-02 02:00:00+00:00,400.0,-19.4,13.0,-40.92836704687516,0.67,270.0,7561.73
2026-08-02 02:00:00+00:00,300.0,-36.5,20.0,-51.37364468557785,3.67,180.0,9625.81
2026-08-02 02:00:00+00:00,250.0,-45.5,40.0,-53.508706667805995,4.45,193.0,10864.76
2026-08-02 02:00:00+00:00,200.0,-49.0,8.0,-68.92125116985159,17.54,231.0,12330.23
2026-08-02 03:00:00+00:00,1000.0,25.5,46.0,13.034054006068539,1.77,223.0,128.0
2026-08-02 03:00:00+00:00,950.0,28.5,33.0,10.669517419839348,4.46,255.0,576.0
2026-08-02 03:00:00+00:00,925.0,25.7,35.0,9.093729798293612,8.73,267.0,815.0
2026-08-02 03:00:00+00:00,850.0,20.8,41.0,7.06510162633164,4.48,278.0,1552.0
2026-08-02 03:00:00+00:00,800.0,16.5,52.0,6.6086503017522,3.21,265.0,2072.0
2026-08-02 03:00:00+00:00,700.0,6.2,66.0,0.3164309043119262,4.35,56.0,3188.0
2026-08-02 03:00:00+00:00,600.0,-1.8,20.0,-21.848636039440812,1.36,360.0,4430.0
2026-08-02 03:00:00+00:00,500.0,-7.7,4.0,-43.06466324263119,1.05,252.0,5863.0
2026-08-02 03:00:00+00:00,400.0,-19.4,13.0,-40.92836704687516,0.33,270.0,7560.49
2026-08-02 03:00:00+00:00,300.0,-36.5,20.0,-51.37364468557785,3.68,175.0,9624.19
2026-08-02 03:00:00+00:00,250.0,-45.5,38.0,-53.93787833049985,4.45,193.0,10862.86
2026-08-02 03:00:00+00:00,200.0,-49.0,8.0,-68.92125116985159,17.97,230.0,12330.23
2026-08-02 04:00:00+00:00,1000.0,25.3,47.0,13.181362041001309,1.92,219.0,131.0
2026-08-02 04:00:00+00:00,950.0,27.2,36.0,10.836793037982211,6.04,274.0,581.0
2026-08-02 04:00:00+00:00,925.0,25.3,36.0,9.159205193935616,8.05,268.0,817.0
2026-08-02 04:00:00+00:00,850.0,20.6,41.0,6.885375605772932,4.52,288.0,1553.0
2026-08-02 04:00:00+00:00,800.0,16.1,58.0,7.8327678044670845,4.59,273.0,2073.0
2026-08-02 04:00:00+00:00,700.0,6.1,69.0,0.8367330763948557,4.55,65.0,3188.0
2026-08-02 04:00:00+00:00,600.0,-1.7,23.0,-20.15542430828922,2.06,6.0,4430.0
2026-08-02 04:00:00+00:00,500.0,-7.7,6.0,-39.2063369617741,0.67,270.0,5863.0
2026-08-02 04:00:00+00:00,400.0,-19.4,13.0,-40.92836704687516,0.47,135.0,7560.49
2026-08-02 04:00:00+00:00,300.0,-36.5,20.0,-51.37364468557785,3.35,174.0,9624.19
2026-08-02 04:00:00+00:00,250.0,-45.5,36.0,-54.38816035906189,4.12,194.0,10862.86
2026-08-02 04:00:00+00:00,200.0,-49.0,8.0,-68.92125116985159,17.94,228.0,12330.23
2026-08-02 05:00:00+00:00,1000.0,25.6,46.0,13.124983689161773,2.28,209.0,134.0
2026-08-02 05:00:00+00:00,950.0,25.7,36.0,9.512500322435505,6.46,268.0,582.0
2026-08-02 05:00:00+00:00,925.0,25.0,37.0,9.300824736283138,6.38,267.0,819.0
2026-08-02 05:00:00+00:00,850.0,20.6,40.0,6.5258286350635855,4.48,299.0,1556.0
2026-08-02 05:00:00+00:00,800.0,16.1,55.0,7.054863304244045,3.76,274.0,2073.0
2026-08-02 05:00:00+00:00,700.0,5.9,71.0,1.041842797082109,4.64,75.0,3189.0
2026-08-02 05:00:00+00:00,600.0,-1.5,25.0,-19.012156692303588,2.76,9.0,4431.0
2026-08-02 05:00:00+00:00,500.0,-7.7,6.0,-39.2063369617741,0.33,270.0,5863.0
2026-08-02 05:00:00+00:00,400.0,-19.7,13.0,-41.17342059459812,1.49,153.0,7559.26
2026-08-02 05:00:00+00:00,300.0,-36.5,18.0,-52.272976986855994,2.69,173.0,9624.19
2026-08-02 05:00:00+00:00,250.0,-45.0,33.0,-54.65583501818276,3.73,190.0,10862.86
2026-08-02 05:00:00+00:00,200.0,-49.0,8.0,-68.92125116985159,17.45,227.0,12332.56
2026-08-02 06:00:00+00:00,1000.0,26.3,44.0,13.078874502197662,2.42,210.0,136.0
2026-08-02 06:00:00+00:00,950.0,24.4,38.0,9.164358035565353,4.41,273.0,584.0
2026-08-02 06:00:00+00:00,925.0,24.8,38.0,9.520051131104365,5.03,267.0,821.0
2026-08-02 06:00:00+00:00,850.0,20.6,39.0,6.158250788472641,4.23,309.0,1558.0
2026-08-02 06:00:00+00:00,800.0,16.2,52.0,6.331068985330769,2.26,259.0,2074.0
2026-08-02 06:00:00+00:00,700.0,5.8,73.0,1.3323721867659326,4.54,81.0,3191.0
2026-08-02 06:00:00+00:00,600.0,-1.5,28.0,-17.676426672489907,3.31,16.0,4433.0
2026-08-02 06:00:00+00:00,500.0,-7.7,7.0,-37.700119157127105,0.33,360.0,5864.0
2026-08-02 06:00:00+00:00,400.0,-19.7,13.0,-41.17342059459812,2.4,146.0,7560.49
2026-08-02 06:00:00+00:00,300.0,-36.5,18.0,-52.272976986855994,2.43,164.0,9624.19
2026-08-02 06:00:00+00:00,250.0,-45.0,31.0,-55.17238325969606,3.35,186.0,10862.86
2026-08-02 06:00:00+00:00,200.0,-49.0,8.0,-68.92125116985159,17.21,226.0,12334.88
2026-08-02 07:00:00+00:00,1000.0,27.7,40.0,12.878875515143585,2.19,227.0,138.0
2026-08-02 07:00:00+00:00,950.0,24.0,43.0,10.65237791411296,2.69,272.0,586.0
2026-08-02 07:00:00+00:00,925.0,24.4,40.0,9.928321230788569,4.47,269.0,824.0
2026-08-02 07:00:00+00:00,850.0,20.6,39.0,6.158250788472641,3.42,321.0,1561.0
2026-08-02 07:00:00+00:00,800.0,16.3,50.0,5.855096636387935,2.33,287.0,2076.0
2026-08-02 07:00:00+00:00,700.0,5.8,74.0,1.522197406254024,4.5,86.0,3194.0
2026-08-02 07:00:00+00:00,600.0,-1.7,29.0,-17.434355337295493,3.66,30.0,4435.0
2026-08-02 07:00:00+00:00,500.0,-7.7,9.0,-35.196196397664565,0.75,27.0,5866.0
2026-08-02 07:00:00+00:00,400.0,-19.7,12.0,-41.932013246722384,3.14,148.0,7561.73
2026-08-02 07:00:00+00:00,300.0,-36.5,18.0,-52.272976986855994,2.4,146.0,9625.81
2026-08-02 07:00:00+00:00,250.0,-45.0,31.0,-55.17238325969606,3.02,174.0,10862.86
2026-08-02 07:00:00+00:00,200.0,-48.5,8.0,-68.5187532209846,17.21,224.0,12337.21
2026-08-02 08:00:00+00:00,1000.0,29.5,36.0,12.86564717861861,2.28,255.0,140.0
2026-08-02 08:00:00+00:00,950.0,24.1,49.0,12.721881439811863,0.65,270.0,589.0
2026-08-02 08:00:00+00:00,925.0,24.0,43.0,10.65237791411296,4.25,272.0,827.0
2026-08-02 08:00:00+00:00,850.0,20.8,39.0,6.3369321783130275,2.44,339.0,1564.0
2026-08-02 08:00:00+00:00,800.0,16.3,49.0,5.563269370321834,2.43,301.0,2079.0
2026-08-02 08:00:00+00:00,700.0,5.8,74.0,1.522197406254024,4.14,88.0,3197.0
2026-08-02 08:00:00+00:00,600.0,-1.8,30.0,-17.118514423392224,4.18,45.0,4438.0
2026-08-02 08:00:00+00:00,500.0,-7.9,9.0,-35.35220760014638,0.75,27.0,5870.0
2026-08-02 08:00:00+00:00,400.0,-19.7,12.0,-41.932013246722384,3.89,149.0,7564.2
2026-08-02 08:00:00+00:00,300.0,-36.5,20.0,-51.37364468557785,2.6,130.0,9627.42
2026-08-02 08:00:00+00:00,250.0,-45.0,29.0,-55.7202793652674,3.16,162.0,10864.76
2026-08-02 08:00:00+00:00,200.0,-48.5,8.0,-68.5187532209846,17.0,222.0,12341.86
2026-08-02 09:00:00+00:00,1000.0,31.2,32.0,12.554873298629383,2.51,275.0,140.0
2026-08-02 09:00:00+00:00,950.0,25.3,43.0,11.825382981561445,1.14,319.0,593.0
2026-08-02 09:00:00+00:00,925.0,24.0,44.0,10.998261170143518,3.81,275.0,830.0
2026-08-02 09:00:00+00:00,850.0,20.8,39.0,6.3369321783130275,2.04,7.0,1566.0
2026-08-02 09:00:00+00:00,800.0,16.3,48.0,5.266129423251162,1.97,309.0,2082.0
2026-08-02 09:00:00+00:00,700.0,5.8,74.0,1.522197406254024,3.8,87.0,3200.0
2026-08-02 09:00:00+00:00,600.0,-2.0,34.0,-15.794990871850167,4.6,57.0,4441.0
2026-08-02 09:00:00+00:00,500.0,-7.9,9.0,-35.35220760014638,1.2,34.0,5873.0
2026-08-02 09:00:00+00:00,400.0,-19.7,10.0,-43.63883491744296,4.63,150.0,7566.67
2026-08-02 09:00:00+00:00,300.0,-36.5,20.0,-51.37364468557785,3.14,122.0,9629.03
2026-08-02 09:00:00+00:00,250.0,-45.0,29.0,-55.7202793652674,3.14,148.0,10866.67
2026-08-02 09:00:00+00:00,200.0,-48.0,8.0,-68.11646811936019,16.78,221.0,12344.19
2026-08-02 10:00:00+00:00,1000.0,32.5,30.0,12.694586395463482,2.16,283.0,138.0
2026-08-02 10:00:00+00:00,950.0,26.4,44.0,13.169296384375409,1.57,344.0,592.0
2026-08-02 10:00:00+00:00,925.0,24.8,43.0,11.374294732875445,2.85,281.0,831.0
2026-08-02 10:00:00+00:00,850.0,20.8,39.0,6.3369321783130275,2.15,28.0,1568.0
2026-08-02 10:00:00+00:00,800.0,16.3,47.0,4.963465443020845,2.36,315.0,2083.0
2026-08-02 10:00:00+00:00,700.0,5.8,74.0,1.522197406254024,3.32,81.0,3202.0
2026-08-02 10:00:00+00:00,600.0,-2.2,43.0,-13.110471773986012,4.82,71.0,4443.0
2026-08-02 10:00:00+00:00,500.0,-7.9,7.0,-37.8523954024305,1.89,45.0,5876.0
2026-08-02 10:00:00+00:00,400.0,-19.7,8.0,-45.68879279481196,4.92,152.0,7569.14
2026-08-02 10:00:00+00:00,300.0,-36.5,22.0,-50.55276363898638,3.73,117.0,9630.65
2026-08-02 10:00:00+00:00,250.0,-45.0,27.0,-56.30380754524917,3.07,139.0,10868.57
2026-08-02 10:00:00+00:00,200.0,-48.0,8.0,-68.11646811936019,16.56,220.0,12348.84
2026-08-02 11:00:00+00:00,1000.0,33.5,28.0,12.499670886954508,1.66,295.0,136.0
2026-08-02 11:00:00+00:00,950.0,27.4,45.0,14.420619583892236,1.95,6.0,592.0
2026-08-02 11:00:00+00:00,925.0,26.0,41.0,11.733004491827247,1.8,300.0,831.0
2026-08-02 11:00:00+00:00,850.0,20.9,40.0,6.794636832025236,2.33,41.0,1569.0
2026-08-02 11:00:00+00:00,800.0,16.5,46.0,4.837488961713876,2.58,324.0,2084.0
2026-08-02 11:00:00+00:00,700.0,5.9,74.0,1.6187880966286055,2.73,72.0,3204.0
2026-08-02 11:00:00+00:00,600.0,-2.2,53.0,-10.500586385933193,5.23,88.0,4446.0
2026-08-02 11:00:00+00:00,500.0,-7.7,4.0,-43.06466324263119,2.13,51.0,5878.0
2026-08-02 11:00:00+00:00,400.0,-19.7,8.0,-45.68879279481196,5.22,153.0,7571.61
2026-08-02 11:00:00+00:00,300.0,-36.5,22.0,-50.55276363898638,4.77,115.0,9632.26
2026-08-02 11:00:00+00:00,250.0,-44.5,24.0,-56.81776870219739,2.83,135.0,10870.48
2026-08-02 11:00:00+00:00,200.0,-47.5,5.0,-71.02349494782908,16.35,219.0,12353.49
2026-08-02 12:00:00+00:00,1000.0,34.3,27.0,12.62647124716049,1.27,315.0,133.0
2026-08-02 12:00:00+00:00,950.0,28.5,42.0,14.345924978239726,2.07,9.0,592.0
2026-08-02 12:00:00+00:00,925.0,27.1,38.0,11.564110814779761,1.45,337.0,831.0
2026-08-02 12:00:00+00:00,850.0,20.9,41.0,7.154959317515068,2.6,43.0,1569.0
2026-08-02 12:00:00+00:00,800.0,16.6,47.0,5.23779700759002,2.93,329.0,2087.0
2026-08-02 12:00:00+00:00,700.0,6.1,74.0,1.8119654737114523,2.55,62.0,3205.0
2026-08-02 12:00:00+00:00,600.0,-2.2,61.0,-8.712275870132924,5.5,97.0,4447.0
2026-08-02 12:00:00+00:00,500.0,-7.7,6.0,-39.2063369617741,2.69,60.0,5880.0
2026-08-02 12:00:00+00:00,400.0,-19.7,7.0,-46.89547379976262,5.08,157.0,7574.07
2026-08-02 12:00:00+00:00,300.0,-36.5,22.0,-50.55276363898638,5.08,113.0,9633.87
2026-08-02 12:00:00+00:00,250.0,-44.5,22.0,-57.51953500344119,2.6,130.0,10872.38
2026-08-02 12:00:00+00:00,200.0,-47.5,5.0,-71.02349494782908,15.88,219.0,12355.81
2026-08-02 13:00:00+00:00,1000.0,34.8,25.0,11.87841940327645,1.61,330.0,131.0
2026-08-02 13:00:00+00:00,950.0,29.4,39.0,14.006209156046356,2.32,22.0,590.0
2026-08-02 13:00:00+00:00,925.0,27.7,35.0,10.853385060214496,2.13,354.0,830.0
2026-08-02 13:00:00+00:00,850.0,20.9,42.0,7.507601972395922,2.91,34.0,1568.0
2026-08-02 13:00:00+00:00,800.0,16.6,47.0,5.23779700759002,3.17,337.0,2087.0
2026-08-02 13:00:00+00:00,700.0,6.2,73.0,1.718126936123577,2.95,69.0,3204.0
2026-08-02 13:00:00+00:00,600.0,-1.8,65.0,-7.513993959784154,5.05,98.0,4448.0
2026-08-02 13:00:00+00:00,500.0,-7.9,14.0,-30.805703787999132,2.98,63.0,5880.0
2026-08-02 13:00:00+00:00,400.0,-19.7,7.0,-46.89547379976262,4.64,159.0,7575.31
2026-08-02 13:00:00+00:00,300.0,-36.5,20.0,-51.37364468557785,4.96,110.0,9633.87
2026-08-02 13:00:00+00:00,250.0,-44.5,20.0,-58.28218810545193,2.69,120.0,10874.29
2026-08-02 13:00:00+00:00,200.0,-47.5,5.0,-71.02349494782908,14.68,219.0,12358.14
2026-08-02 14:00:00+00:00,1000.0,35.0,23.0,10.786429650392106,2.15,338.0,129.0
2026-08-02 14:00:00+00:00,950.0,30.2,35.0,13.050680566957219,3.37,31.0,587.0
2026-08-02 14:00:00+00:00,925.0,28.1,32.0,9.860000500944338,3.24,358.0,828.0
2026-08-02 14:00:00+00:00,850.0,20.8,43.0,7.762547329795798,3.57,23.0,1567.0
2026-08-02 14:00:00+00:00,800.0,16.7,48.0,5.632792653724615,4.01,346.0,2085.0
2026-08-02 14:00:00+00:00,700.0,6.4,71.0,1.5224990077417098,3.86,80.0,3202.0
2026-08-02 14:00:00+00:00,600.0,-1.5,65.0,-7.228045633974995,4.12,96.0,4447.0
2026-08-02 14:00:00+00:00,500.0,-8.4,26.0,-24.523894914691788,3.16,72.0,5880.0
2026-08-02 14:00:00+00:00,400.0,-19.7,7.0,-46.89547379976262,3.59,158.0,7575.31
2026-08-02 14:00:00+00:00,300.0,-37.0,16.0,-53.690597619923075,4.22,108.0,9633.87
2026-08-02 14:00:00+00:00,250.0,-44.0,18.0,-58.688994501628706,2.85,111.0,10874.29
2026-08-02 14:00:00+00:00,200.0,-47.5,5.0,-71.02349494782908,13.02,220.0,12358.14
2026-08-02 15:00:00+00:00,1000.0,35.0,22.0,10.11960238402932,2.55,349.0,127.0
2026-08-02 15:00:00+00:00,950.0,30.7,32.0,12.120496601825032,3.99,27.0,582.0
2026-08-02 15:00:00+00:00,925.0,28.2,30.0,8.986366232815728,4.27,6.0,826.0
2026-08-02 15:00:00+00:00,850.0,20.8,44.0,8.100590247710908,4.44,20.0,1566.0
2026-08-02 15:00:00+00:00,800.0,16.7,45.0,4.704586225087898,4.31,358.0,2082.0
2026-08-02 15:00:00+00:00,700.0,6.5,69.0,1.2199980034356268,4.37,81.0,3200.0
2026-08-02 15:00:00+00:00,600.0,-1.3,66.0,-6.838740461271857,3.19,94.0,4447.0
2026-08-02 15:00:00+00:00,500.0,-8.9,34.0,-21.937865435785266,3.07,77.0,5879.0
2026-08-02 15:00:00+00:00,400.0,-19.7,7.0,-46.89547379976262,2.98,153.0,7574.07
2026-08-02 15:00:00+00:00,300.0,-37.0,14.0,-54.80168562754148,3.8,105.0,9633.87
2026-08-02 15:00:00+00:00,250.0,-44.0,16.0,-59.61875482516944,3.07,103.0,10874.29
2026-08-02 15:00:00+00:00,200.0,-47.5,5.0,-71.02349494782908,11.61,219.0,12358.14
2026-08-02 16:00:00+00:00,1000.0,34.7,23.0,10.536382915821852,2.73,8.0,126.0
2026-08-02 16:00:00+00:00,950.0,30.5,33.0,12.414639822951537,4.89,33.0,581.0
2026-08-02 16:00:00+00:00,925.0,28.0,31.0,9.300170304667201,5.91,22.0,825.0
2026-08-02 16:00:00+00:00,850.0,20.8,43.0,7.762547329795798,6.12,24.0,1564.0
2026-08-02 16:00:00+00:00,800.0,16.9,47.0,5.512100831012126,4.58,14.0,2081.0
2026-08-02 16:00:00+00:00,700.0,6.7,67.0,1.0019801380308522,4.36,72.0,3199.0
2026-08-02 16:00:00+00:00,600.0,-1.5,69.0,-6.450243543046343,2.76,99.0,4446.0
2026-08-02 16:00:00+00:00,500.0,-8.9,39.0,-20.360896352299136,3.02,84.0,5877.0
2026-08-02 16:00:00+00:00,400.0,-19.7,7.0,-46.89547379976262,2.6,140.0,7572.84
2026-08-02 16:00:00+00:00,300.0,-37.0,12.0,-56.06823642249276,3.35,96.0,9632.26
2026-08-02 16:00:00+00:00,250.0,-44.0,16.0,-59.61875482516944,3.33,90.0,10872.38
2026-08-02 16:00:00+00:00,200.0,-47.5,5.0,-71.02349494782908,10.82,214.0,12355.81
2026-08-02 17:00:00+00:00,1000.0,34.1,25.0,11.289031508809355,3.09,29.0,125.0
2026-08-02 17:00:00+00:00,950.0,30.1,35.0,12.96283720050655,6.15,36.0,581.0
2026-08-02 17:00:00+00:00,925.0,27.7,34.0,10.417911622304587,8.06,34.0,823.0
2026-08-02 17:00:00+00:00,850.0,20.9,42.0,7.507601972395922,7.99,29.0,1563.0
2026-08-02 17:00:00+00:00,800.0,16.9,47.0,5.512100831012126,5.03,28.0,2081.0
2026-08-02 17:00:00+00:00,700.0,6.8,63.0,0.24392651205636628,4.35,56.0,3199.0
2026-08-02 17:00:00+00:00,600.0,-1.7,73.0,-5.904654243674679,2.59,105.0,4445.0
