time,generation_cross_border_electricity_trading_mw,generation_nuclear_mw,generation_hydro_run_of_river_mw,generation_biomass_mw,generation_fossil_brown_coal_lignite_mw,generation_fossil_oil_mw,generation_fossil_gas_mw,generation_geothermal_mw,generation_hydro_water_reservoir_mw,generation_others_mw,generation_other_renewables_mw,generation_waste_mw,wind_onshore_generation_mw,solar_generation_mw,load_mw,residual_load_mw,renewable_share_of_load_pct,renewable_share_of_generation_pct,day_ahead_price_eur_mwh,flow_austria_gw,flow_croatia_gw,flow_romania_gw,flow_serbia_gw,flow_slovakia_gw,flow_slovenia_gw,flow_ukraine_gw,flow_sum_gw,net_import_mw
2026-08-01 22:00:00+00:00,2972.7,399.4,5.2,140.4,141.9,0.0,845.2,0.2,4.5,23.2,13.2,7.9,30.4,0.1,4618.6,4588.1,4.3,12.3,188.98,0.648,-0.343,-0.091,0.14,2.199,-0.221,0.688,3.021,6040.999999999999
2026-08-01 22:15:00+00:00,2928.4,398.4,5.1,143.3,131.4,0.0,877.7,0.2,4.5,22.9,13.7,8.3,29.6,0.1,4514.7,4485.0,4.4,12.3,171.25,0.527,-0.338,-0.091,0.14,2.171,-0.261,0.688,2.836,5671.999999999999
2026-08-01 22:30:00+00:00,2856.9,398.3,5.1,144.3,117.9,0.0,882.2,0.2,4.5,22.1,13.7,8.4,38.3,0.0,4450.7,4412.4,4.7,12.9,161.1,0.43,-0.312,-0.082,0.14,2.145,-0.267,0.688,2.743,5484.999999999999
2026-08-01 22:45:00+00:00,2741.6,398.9,5.1,144.5,116.1,0.0,876.2,0.2,4.5,22.1,13.5,8.0,39.7,0.1,4348.1,4308.4,4.9,13.0,160.3,0.418,-0.31,-0.094,0.14,2.101,-0.271,0.688,2.672,5343.999999999999
2026-08-01 23:00:00+00:00,2668.9,398.5,5.1,144.3,116.7,0.0,886.9,0.2,4.5,23.5,13.8,7.9,46.2,0.1,4260.1,4213.8,5.1,13.2,160.86,0.338,-0.366,-0.082,0.124,2.132,-0.301,0.702,2.548,5095.000000000001
2026-08-01 23:15:00+00:00,2573.0,398.2,4.9,144.4,117.3,0.0,859.4,0.2,4.5,22.7,13.8,7.6,56.4,0.1,4197.0,4140.6,5.4,14.0,156.81,0.325,-0.344,-0.107,0.124,2.104,-0.273,0.702,2.531,5062.0
2026-08-01 23:30:00+00:00,2516.4,378.0,4.9,144.4,116.6,0.0,864.1,0.2,4.5,23.3,12.8,7.6,59.5,0.0,4134.9,4075.3,5.6,14.2,162.01,0.308,-0.369,-0.096,0.124,2.113,-0.289,0.702,2.494,4987.0
2026-08-01 23:45:00+00:00,2523.2,334.4,4.9,144.4,116.8,0.0,881.8,0.2,4.5,22.8,12.5,8.4,61.9,0.0,4094.8,4032.8,5.7,14.6,160.47,0.26,-0.366,-0.069,0.124,2.113,-0.308,0.702,2.457,4912.999999999999
2026-08-02 00:00:00+00:00,2529.1,291.6,4.8,144.2,116.4,0.0,871.1,0.2,4.5,21.9,12.6,7.9,65.8,0.0,4017.4,3951.5,5.9,15.3,159.08,0.161,-0.352,-0.046,0.082,2.145,-0.318,0.682,2.354,4708.0
2026-08-02 00:15:00+00:00,2542.1,248.5,4.8,144.3,116.8,0.0,867.8,0.2,4.5,21.4,12.5,8.1,68.1,0.0,3991.5,3923.4,6.0,15.9,156.84,0.216,-0.392,-0.089,0.082,2.247,-0.294,0.682,2.452,4904.0
2026-08-02 00:30:00+00:00,2586.7,205.5,4.8,143.5,116.4,0.0,859.2,0.2,4.5,21.7,12.7,8.0,75.7,0.0,3967.9,3892.2,6.2,16.9,157.31,0.3,-0.348,-0.092,0.082,2.143,-0.258,0.682,2.508,5016.999999999999
2026-08-02 00:45:00+00:00,2595.8,169.1,4.9,143.8,116.7,0.0,866.7,0.2,4.5,21.5,13.1,7.6,82.3,5.4,3918.6,3830.9,6.6,18.0,154.8,0.353,-0.351,-0.128,0.082,2.135,-0.234,0.682,2.539,5077.999999999999
2026-08-02 01:00:00+00:00,2558.6,166.2,5.1,143.3,116.7,0.0,862.8,0.2,4.5,22.8,13.7,7.8,84.2,5.3,3899.8,3810.2,6.7,18.2,157.37,0.401,-0.425,-0.15,0.063,2.226,-0.263,0.642,2.493,4987.0
2026-08-02 01:15:00+00:00,2503.2,166.5,5.1,142.9,117.2,0.0,862.6,0.2,4.5,22.3,13.8,8.4,87.9,0.4,3935.0,3846.6,6.6,18.1,154.0,0.4,-0.396,-0.122,0.063,2.154,-0.27,0.642,2.471,4942.0
2026-08-02 01:30:00+00:00,2494.7,166.2,5.1,142.7,116.5,0.0,863.7,0.2,4.5,22.3,13.7,8.0,84.4,0.1,3893.0,3808.5,6.5,17.8,154.77,0.431,-0.386,-0.127,0.063,2.067,-0.256,0.642,2.434,4868.0
2026-08-02 01:45:00+00:00,2424.9,165.7,5.1,141.9,116.1,0.0,864.0,0.2,4.5,22.1,13.4,8.2,86.8,0.1,3888.3,3801.4,6.6,17.9,154.78,0.418,-0.344,-0.116,0.063,1.981,-0.251,0.642,2.393,4786.0
2026-08-02 02:00:00+00:00,2407.6,164.6,5.1,143.4,116.7,0.0,863.0,0.2,4.5,21.4,13.3,8.0,89.5,5.8,3836.9,3741.7,6.9,18.5,157.35,0.391,-0.36,-0.107,0.075,1.99,-0.277,0.685,2.397,4794.000000000001
2026-08-02 02:15:00+00:00,2425.8,164.5,5.1,143.4,116.3,0.0,861.6,0.2,4.5,21.2,13.0,8.0,89.3,6.0,3845.2,3749.9,6.9,18.5,153.81,0.409,-0.376,-0.13,0.075,2.019,-0.274,0.685,2.408,4816.000000000001
2026-08-02 02:30:00+00:00,2537.6,164.7,5.1,143.3,116.8,0.0,851.4,0.2,4.5,21.9,12.0,8.4,87.1,0.5,3881.6,3794.1,6.6,18.1,154.13,0.39,-0.344,-0.102,0.075,2.001,-0.266,0.685,2.439,4878.0
2026-08-02 02:45:00+00:00,2469.5,164.5,5.1,143.1,117.3,0.0,864.4,0.2,4.6,23.0,12.0,8.0,86.6,0.0,3878.4,3791.8,6.6,17.9,153.26,0.323,-0.398,-0.093,0.075,2.104,-0.291,0.685,2.406,4811.0
2026-08-02 03:00:00+00:00,2453.1,164.7,5.1,143.1,117.0,0.0,870.4,0.2,4.5,23.2,12.2,7.1,83.8,0.3,3849.0,3764.8,6.6,17.7,160.36,0.228,-0.311,-0.069,0.165,2.015,-0.299,0.7,2.429,4858.000000000001
2026-08-02 03:15:00+00:00,2380.9,164.8,5.1,143.2,116.7,0.0,875.2,0.2,4.6,22.7,12.5,8.1,76.5,11.1,3821.9,3734.3,6.7,17.9,163.21,0.192,-0.228,-0.042,0.165,1.867,-0.303,0.7,2.35,4701.000000000001
2026-08-02 03:30:00+00:00,2337.6,164.8,5.1,143.2,114.8,0.0,877.0,0.2,4.6,22.6,12.7,8.2,71.7,47.7,3795.2,3675.8,7.6,19.7,161.33,0.139,-0.179,-0.002,0.165,1.746,-0.304,0.7,2.265,4529.999999999999
2026-08-02 03:45:00+00:00,2281.4,164.9,5.2,143.3,112.9,0.0,882.5,0.2,4.6,21.9,12.8,7.9,67.1,118.2,3748.4,3563.0,9.5,23.1,158.95,0.071,-0.158,0.013,0.165,1.683,-0.315,0.7,2.159,4318.0
2026-08-02 04:00:00+00:00,2270.3,164.9,6.9,143.6,114.1,0.0,841.7,0.2,4.6,24.0,12.8,8.1,65.3,197.5,3769.6,3506.7,11.5,27.5,162.08,0.056,-0.144,0.029,0.231,1.637,-0.318,0.731,2.221,4443.0
2026-08-02 04:15:00+00:00,2246.9,165.0,7.0,143.7,115.8,0.0,845.1,0.2,4.6,22.6,13.4,7.9,57.4,316.8,3812.9,3438.7,14.3,32.2,154.62,-0.064,-0.052,0.116,0.231,1.459,-0.333,0.731,2.087,4175.000000000001
2026-08-02 04:30:00+00:00,2092.5,165.5,7.0,143.2,116.1,0.0,857.4,0.2,4.6,23.1,13.9,7.9,47.7,479.6,3800.4,3273.1,18.4,37.5,153.07,-0.139,-0.01,0.157,0.231,1.291,-0.331,0.731,1.929,3859.0
2026-08-02 04:45:00+00:00,1808.0,169.1,6.9,143.4,116.4,0.0,841.7,0.2,4.6,22.5,14.1,8.5,35.8,689.5,3805.4,3080.2,23.6,43.8,139.86,-0.257,0.01,0.345,0.231,1.07,-0.341,0.731,1.787,3576.0
2026-08-02 05:00:00+00:00,2056.9,172.9,6.9,143.3,116.0,0.0,807.6,0.2,4.7,29.5,14.1,7.9,30.3,941.7,3799.6,2827.6,30.1,50.3,154.05,-0.218,-0.032,0.353,0.16,0.957,-0.343,0.775,1.654,3306.0
2026-08-02 05:15:00+00:00,1588.0,173.1,6.9,143.1,116.2,0.0,578.1,0.2,4.7,29.0,12.2,8.0,30.5,1219.1,3842.1,2592.6,37.0,61.2,142.6,-0.234,0.029,0.452,0.16,0.8,-0.348,0.775,1.634,3268.0
2026-08-02 05:30:00+00:00,1505.3,173.1,6.9,142.9,116.0,0.0,363.3,0.2,4.7,32.1,13.6,8.0,31.6,1508.9,3814.1,2273.7,44.9,71.3,136.11,-0.343,0.048,0.495,0.16,0.687,-0.374,0.775,1.448,2896.0
2026-08-02 05:45:00+00:00,1242.6,173.0,6.9,143.0,116.0,0.0,317.0,0.2,4.7,37.7,13.9,7.8,33.2,1817.3,3834.6,1984.1,52.8,75.7,122.32,-0.483,0.126,0.559,0.16,0.416,-0.372,0.775,1.182,2363.0
2026-08-02 06:00:00+00:00,1076.8,173.0,5.2,143.2,116.5,0.0,394.0,0.2,4.7,46.3,13.6,8.1,36.6,2098.4,3817.8,1682.8,60.4,75.9,152.74,-0.545,0.004,0.526,0.075,0.416,-0.391,0.821,0.906,1811.9999999999998
2026-08-02 06:15:00+00:00,969.8,172.8,5.1,141.5,116.7,0.0,331.6,0.2,4.7,49.2,14.1,8.4,41.6,2354.5,3846.7,1450.6,66.7,79.2,130.33,-0.635,-0.01,0.57,0.075,0.308,-0.418,0.821,0.709,1420.0
2026-08-02 06:30:00+00:00,949.0,172.9,4.2,134.9,116.5,0.0,245.9,0.2,4.7,55.4,12.9,8.0,41.2,2516.6,3890.5,1332.8,69.9,82.1,112.43,-0.702,0.046,0.647,0.075,0.198,-0.429,0.821,0.656,1312.0000000000002
2026-08-02 06:45:00+00:00,713.8,172.9,3.5,127.1,115.7,0.0,236.1,0.2,4.7,57.8,12.7,8.4,40.5,2626.9,3934.0,1266.6,71.7,82.8,93.22,-0.61,0.093,0.681,0.075,0.026,-0.373,0.821,0.713,1426.0000000000002
2026-08-02 07:00:00+00:00,595.0,172.9,4.3,117.0,116.6,0.0,237.8,0.2,4.7,67.5,12.5,7.8,40.7,2934.4,3883.6,908.5,80.3,83.9,104.87,-0.34,-0.122,0.45,-0.066,0.143,-0.347,0.516,0.234,468.0
2026-08-02 07:15:00+00:00,488.0,172.9,4.9,112.7,115.9,0.0,233.3,0.2,4.7,66.6,12.0,8.1,44.1,3006.8,3896.5,845.7,81.8,84.3,84.53,-0.255,-0.152,0.458,-0.066,0.13,-0.343,0.516,0.288,576.0
2026-08-02 07:30:00+00:00,402.1,172.9,4.8,112.7,115.9,0.0,232.3,0.2,4.6,68.9,12.9,7.4,43.5,3111.0,3967.3,812.8,83.0,84.7,54.35,-0.229,-0.125,0.478,-0.066,0.025,-0.311,0.516,0.289,577.0
2026-08-02 07:45:00+00:00,306.2,172.8,4.8,112.5,115.8,0.0,236.0,0.2,4.5,72.2,13.0,8.0,36.3,3156.2,3988.1,795.5,83.5,84.7,11.16,-0.021,-0.215,0.378,-0.066,0.091,-0.262,0.516,0.421,842.0000000000001
2026-08-02 08:00:00+00:00,259.8,172.8,4.9,112.4,107.2,0.0,235.2,0.2,4.6,76.8,11.7,6.7,34.3,3290.9,4098.7,773.6,84.5,85.3,10.95,0.061,-0.292,0.38,-0.274,0.151,-0.285,0.315,0.057,112.99999999999999
2026-08-02 08:15:00+00:00,580.5,172.9,4.8,111.7,97.7,0.0,234.1,0.2,4.6,78.7,10.9,6.9,14.7,2960.6,4066.4,1091.2,76.5,84.1,3.86,0.409,-0.472,0.245,-0.274,0.577,-0.227,0.315,0.573,1146.0
2026-08-02 08:30:00+00:00,607.2,172.9,4.8,111.7,91.6,0.0,235.3,0.2,4.6,81.4,11.4,7.5,13.7,2907.7,4006.6,1085.1,76.3,83.9,2.05,0.493,-0.515,0.246,-0.274,0.625,-0.229,0.315,0.66,1321.0000000000002
2026-08-02 08:45:00+00:00,489.4,172.8,5.1,111.3,90.5,0.0,232.4,0.2,4.6,81.0,11.5,7.5,12.7,3042.4,4016.6,961.6,79.5,84.6,0.7,0.529,-0.595,0.204,-0.274,0.668,-0.226,0.315,0.62,1241.0
2026-08-02 09:00:00+00:00,443.1,172.9,5.1,111.5,84.0,0.0,233.0,0.2,4.6,83.1,12.0,7.3,11.7,3141.5,4035.2,882.0,81.5,85.1,0.52,0.649,-0.666,0.184,-0.506,0.638,-0.199,0.133,0.233,465.99999999999994
2026-08-02 09:15:00+00:00,361.1,172.7,5.1,111.4,84.2,0.0,231.7,0.2,4.6,83.8,12.2,7.4,10.3,3238.5,4053.3,804.6,83.5,85.5,0.71,0.834,-0.808,0.075,-0.506,0.801,-0.181,0.133,0.347,695.0
2026-08-02 09:30:00+00:00,438.0,172.7,5.1,111.4,84.7,0.0,229.6,0.2,4.6,86.2,8.8,7.8,10.0,3249.3,4125.6,866.3,82.2,85.5,1.99,0.896,-0.877,0.08,-0.506,0.879,-0.197,0.133,0.408,816.0000000000001
2026-08-02 09:45:00+00:00,295.8,172.5,5.1,111.5,85.4,0.0,228.4,0.2,4.6,85.0,8.1,7.8,8.9,3307.5,4102.6,786.2,84.1,85.7,2.48,0.954,-0.951,0.042,-0.506,0.965,-0.203,0.133,0.433,867.0
2026-08-02 10:00:00+00:00,423.1,172.6,5.1,111.6,85.0,0.0,210.0,0.2,4.6,87.3,8.1,8.8,8.4,3270.1,4117.7,839.2,82.9,85.9,3.1,1.034,-1.024,0.0,-0.672,1.16,-0.177,0.017,0.339,676.9999999999999
2026-08-02 10:15:00+00:00,406.1,172.6,5.1,111.7,86.6,0.0,207.2,0.2,4.6,85.9,8.0,7.6,7.2,3295.8,4113.0,810.0,83.5,86.1,3.07,1.123,-1.095,-0.043,-0.672,1.214,-0.167,0.017,0.377,753.9999999999999
2026-08-02 10:30:00+00:00,459.9,172.5,5.1,111.5,86.6,0.0,217.6,0.2,4.6,87.2,7.9,8.2,8.7,3281.5,4124.3,834.0,83.0,85.8,3.65,1.092,-1.107,0.004,-0.672,1.214,-0.196,0.017,0.352,704.0
2026-08-02 10:45:00+00:00,289.8,172.7,5.1,111.3,86.9,0.0,218.2,0.2,4.6,87.3,7.8,7.9,8.8,3367.2,4088.4,712.5,85.8,86.0,4.31,1.139,-1.148,-0.047,-0.672,1.24,-0.187,0.017,0.341,683.0
2026-08-02 11:00:00+00:00,360.6,172.5,5.2,111.1,86.7,0.0,199.0,0.2,4.6,88.3,8.1,11.4,6.6,3345.5,4098.6,746.4,85.1,86.3,4.35,1.184,-1.124,-0.061,-0.695,1.196,-0.162,-0.018,0.319,638.9999999999998
