time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-08-01 22:00:00+00:00,27.2,8.9,32,0.0,2,1013.6,2.77,5.05,107,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.11,29.0,28.8,21.6,16.0,0.09,0.147,0.169,0.253
2026-08-01 23:00:00+00:00,26.1,8.6,33,0.0,1,1013.5,2.73,4.78,166,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.11,28.0,28.6,21.6,16.0,0.09,0.147,0.169,0.253
2026-08-02 00:00:00+00:00,25.0,9.2,37,0.0,1,1013.8,2.38,4.49,188,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,26.2,27.6,21.2,16.0,0.09,0.147,0.169,0.253
2026-08-02 01:00:00+00:00,24.9,10.1,39,0.0,1,1013.9,3.53,6.55,187,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.12,25.7,27.4,21.2,16.0,0.09,0.147,0.169,0.253
2026-08-02 02:00:00+00:00,24.7,11.4,43,0.0,1,1014.3,4.09,8.46,215,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.12,25.3,27.2,21.2,16.0,0.09,0.147,0.169,0.253
2026-08-02 03:00:00+00:00,24.2,11.9,46,0.0,0,1014.7,1.79,5.67,247,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.05,24.9,27.1,21.3,16.0,0.09,0.147,0.169,0.253
2026-08-02 04:00:00+00:00,23.9,13.1,51,0.0,0,1015.5,0.57,2.15,142,2.7,20.0,9.0,11.0,2093.83,0.0,0.0,1.46,0.01,24.3,26.9,21.3,16.0,0.09,0.147,0.169,0.253
2026-08-02 05:00:00+00:00,25.7,12.7,44,0.0,0,1015.3,2.83,4.74,188,5.8,135.0,86.0,49.0,3600.0,0.0,0.0,1.83,0.15,24.8,26.7,21.3,16.0,0.09,0.147,0.169,0.253
2026-08-02 06:00:00+00:00,27.6,13.0,41,0.0,0,1015.8,2.28,3.49,199,6.0,297.0,225.0,72.0,3600.0,0.0,0.0,2.18,0.25,26.2,26.6,21.3,16.0,0.09,0.147,0.169,0.253
2026-08-02 07:00:00+00:00,29.5,13.0,36,0.0,0,1015.8,2.28,3.1,232,6.2,465.0,378.0,87.0,3600.0,0.0,0.0,2.62,0.37,28.0,26.6,21.3,16.0,0.09,0.147,0.169,0.253
