time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-09-09 12:00:00+00:00,1000.0,30.0,19.0,3.8635785687438973,1.43,168.0,94.0
2026-09-09 12:00:00+00:00,950.0,25.6,23.0,2.929234753126096,2.76,159.0,545.0
2026-09-09 12:00:00+00:00,925.0,23.6,26.0,2.971608752846506,2.41,167.0,781.0
2026-09-09 12:00:00+00:00,850.0,16.4,38.0,2.0377454412948555,3.19,173.0,1508.0
2026-09-09 12:00:00+00:00,800.0,12.7,56.0,4.143363540774787,3.86,232.0,2016.0
2026-09-09 12:00:00+00:00,700.0,4.9,42.0,-6.954384485886381,3.28,273.0,3124.0
2026-09-09 12:00:00+00:00,600.0,-2.9,44.0,-13.466060202933738,3.44,278.0,4362.0
2026-09-09 12:00:00+00:00,500.0,-11.2,26.0,-26.954291290830447,5.08,203.0,5785.0
2026-09-09 12:00:00+00:00,400.0,-23.9,22.0,-39.65425261092103,6.75,147.0,7455.56
2026-09-09 12:00:00+00:00,300.0,-40.0,20.0,-54.391384369287636,14.17,139.0,9485.48
2026-09-09 12:00:00+00:00,250.0,-49.5,33.0,-58.7322358778766,13.68,137.0,10704.76
2026-09-09 12:00:00+00:00,200.0,-56.5,30.0,-65.7930960365764,7.62,113.0,12141.86
