time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-09-07 22:00:00+00:00,0.0,0.0,4050.0,105.0,20.8,11.0
2026-09-07 23:00:00+00:00,0.0,0.0,4020.0,75.0,21.2,10.9
2026-09-08 00:00:00+00:00,0.0,0.0,3910.0,65.0,20.6,10.9
2026-09-08 01:00:00+00:00,0.0,0.0,3920.0,55.0,20.2,11.0
2026-09-08 02:00:00+00:00,0.0,0.0,3900.0,55.0,19.5,10.8
2026-09-08 03:00:00+00:00,0.0,0.0,3860.0,45.0,20.1,10.6
2026-09-08 04:00:00+00:00,0.0,0.0,3750.0,35.0,19.8,10.0
2026-09-08 05:00:00+00:00,0.0,0.0,3730.0,40.0,20.9,10.2
2026-09-08 06:00:00+00:00,0.0,0.0,3770.0,65.0,22.4,11.1
2026-09-08 07:00:00+00:00,0.0,0.0,3750.0,130.0,23.0,12.3
2026-09-08 08:00:00+00:00,0.0,0.0,3660.0,260.0,22.6,13.2
2026-09-08 09:00:00+00:00,0.0,0.0,3740.0,910.0,23.3,13.9
2026-09-08 10:00:00+00:00,0.0,0.0,3770.0,1275.0,23.8,14.6
2026-09-08 11:00:00+00:00,0.0,0.0,3760.0,1455.0,24.2,15.2
2026-09-08 12:00:00+00:00,0.0,0.0,3760.0,1735.0,24.7,15.7
2026-09-08 13:00:00+00:00,0.0,0.0,3760.0,1735.0,24.7,16.0
2026-09-08 14:00:00+00:00,0.0,0.0,3710.0,1655.0,24.2,16.2
2026-09-08 15:00:00+00:00,0.0,0.0,3690.0,1590.0,23.5,16.1
2026-09-08 16:00:00+00:00,0.0,0.0,3710.0,545.0,23.0,15.6
2026-09-08 17:00:00+00:00,0.0,0.0,3690.0,110.0,22.5,15.2
2026-09-08 18:00:00+00:00,0.0,0.0,3730.0,65.0,22.9,14.4
2026-09-08 19:00:00+00:00,0.0,0.0,3780.0,85.0,23.1,13.8
2026-09-08 20:00:00+00:00,0.0,0.0,3940.0,75.0,23.3,13.1
2026-09-08 21:00:00+00:00,0.0,0.0,3910.0,70.0,23.6,12.3
2026-09-08 22:00:00+00:00,0.0,0.0,3860.0,70.0,23.8,11.7
2026-09-08 23:00:00+00:00,0.0,0.0,3850.0,70.0,23.8,11.4
2026-09-09 00:00:00+00:00,0.0,0.0,3940.0,80.0,23.1,11.4
2026-09-09 01:00:00+00:00,0.0,0.0,3840.0,75.0,23.1,11.3
2026-09-09 02:00:00+00:00,0.0,0.0,3850.0,80.0,22.8,11.1
2026-09-09 03:00:00+00:00,0.0,0.0,3850.0,70.0,22.3,10.9
2026-09-09 04:00:00+00:00,0.0,0.0,3910.0,70.0,21.5,10.3
2026-09-09 05:00:00+00:00,0.0,0.0,3910.0,60.0,21.1,10.6
2026-09-09 06:00:00+00:00,0.0,0.0,3860.0,80.0,21.2,5.9
2026-09-09 07:00:00+00:00,0.0,0.0,3860.0,160.0,21.1,7.2
2026-09-09 08:00:00+00:00,0.0,0.0,3830.0,335.0,20.9,8.6
2026-09-09 09:00:00+00:00,0.0,0.0,3780.0,615.0,20.6,9.7
2026-09-09 10:00:00+00:00,0.0,0.0,3770.0,1315.0,20.3,10.4
2026-09-09 11:00:00+00:00,0.0,0.0,3790.0,1430.0,19.9,10.9
2026-09-09 12:00:00+00:00,0.0,0.0,3860.0,1680.0,19.9,16.7
2026-09-09 13:00:00+00:00,0.0,0.0,3890.0,1810.0,20.2,17.0
2026-09-09 14:00:00+00:00,0.0,0.0,3930.0,1850.0,20.5,17.0
2026-09-09 15:00:00+00:00,0.0,0.0,3980.0,1710.0,20.8,16.9
2026-09-09 16:00:00+00:00,0.0,0.0,3980.0,165.0,20.9,16.3
2026-09-09 17:00:00+00:00,0.0,0.0,3930.0,70.0,21.2,15.9
2026-09-09 18:00:00+00:00,0.0,0.0,3800.0,45.0,22.8,15.3
2026-09-09 19:00:00+00:00,0.0,0.0,3800.0,40.0,24.0,15.0
2026-09-09 20:00:00+00:00,0.0,0.0,3790.0,65.0,23.5,14.7
2026-09-09 21:00:00+00:00,0.0,0.0,3730.0,120.0,23.7,13.9
2026-09-09 22:00:00+00:00,0.0,0.0,3750.0,160.0,24.0,14.0
2026-09-09 23:00:00+00:00,70.0,0.0,3760.0,125.0,28.5,14.1
