time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-09-06 22:00:00+00:00,15.9,6.0,52,0.0,0,1026.8,3.89,7.5,46,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.07,18.4,20.6,17.0,17.8,0.095,0.145,0.159,0.24
2026-09-06 23:00:00+00:00,15.0,6.2,56,0.0,0,1026.8,3.31,6.81,52,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.06,17.7,20.5,17.1,17.8,0.095,0.145,0.159,0.24
2026-09-07 00:00:00+00:00,13.5,4.4,54,0.0,0,1027.2,3.56,7.18,56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.06,16.2,19.7,16.3,17.8,0.112,0.145,0.159,0.24
2026-09-07 01:00:00+00:00,13.0,4.5,56,0.0,0,1027.3,3.31,6.88,65,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.05,15.5,19.5,16.3,17.8,0.112,0.145,0.159,0.24
2026-09-07 02:00:00+00:00,12.4,4.7,59,0.0,3,1027.2,3.04,6.57,65,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.04,14.9,19.3,16.3,17.8,0.112,0.145,0.159,0.24
2026-09-07 03:00:00+00:00,11.8,5.0,63,0.0,5,1027.1,2.57,5.62,66,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.03,14.4,19.1,16.3,17.8,0.111,0.145,0.159,0.24
2026-09-07 04:00:00+00:00,11.2,5.2,67,0.0,0,1027.2,2.56,5.25,51,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.03,13.8,18.8,16.3,17.8,0.111,0.145,0.159,0.24
2026-09-07 05:00:00+00:00,12.0,5.6,65,0.0,1,1027.3,2.72,5.15,43,5.0,43.0,22.0,21.0,3300.16,0.0,0.0,0.49,0.04,13.7,18.6,16.3,17.8,0.111,0.145,0.159,0.24
2026-09-07 06:00:00+00:00,14.2,6.2,59,0.0,8,1027.5,2.59,5.81,41,5.1,190.0,130.0,60.0,3600.0,0.0,0.0,0.67,0.11,14.4,18.3,16.3,17.8,0.112,0.145,0.159,0.24
2026-09-07 07:00:00+00:00,17.7,6.6,48,0.0,48,1027.5,2.16,3.77,50,5.6,361.0,280.0,81.0,3600.0,0.0,0.0,1.05,0.22,16.1,18.2,16.3,17.8,0.112,0.145,0.159,0.24
