time,generation_cross_border_electricity_trading_mw,generation_nuclear_mw,generation_hydro_run_of_river_mw,generation_biomass_mw,generation_fossil_brown_coal_lignite_mw,generation_fossil_oil_mw,generation_fossil_gas_mw,generation_geothermal_mw,generation_hydro_water_reservoir_mw,generation_others_mw,generation_other_renewables_mw,generation_waste_mw,wind_onshore_generation_mw,solar_generation_mw,load_mw,residual_load_mw,renewable_share_of_load_pct,renewable_share_of_generation_pct,day_ahead_price_eur_mwh,flow_austria_gw,flow_croatia_gw,flow_romania_gw,flow_serbia_gw,flow_slovakia_gw,flow_slovenia_gw,flow_ukraine_gw,flow_sum_gw,net_import_mw
2026-09-06 22:00:00+00:00,1564.4,1857.9,2.1,153.0,176.8,0.0,174.9,0.2,1.9,32.6,25.3,12.8,23.0,0.2,4130.4,4107.2,5.1,8.6,219.28,0.231,-0.86,-0.32,-0.209,2.798,-0.382,0.36,1.618,3235.9999999999995
2026-09-06 22:15:00+00:00,1527.3,1857.8,2.1,152.8,171.4,0.0,177.6,0.2,1.9,24.9,24.0,13.6,15.6,0.3,4067.8,4051.9,5.0,8.3,204.01,0.223,-0.88,-0.307,-0.209,2.804,-0.383,0.36,1.607,3215.0
2026-09-06 22:30:00+00:00,1529.9,1858.1,2.1,152.7,158.8,0.0,160.3,0.2,1.9,21.9,25.1,13.6,10.7,0.2,4033.5,4022.6,5.0,8.3,171.83,0.203,-0.89,-0.303,-0.209,2.839,-0.404,0.36,1.595,3191.0
2026-09-06 22:45:00+00:00,1446.6,1858.7,2.1,153.0,145.1,0.0,154.8,0.2,1.9,21.6,25.2,14.6,9.1,0.4,3956.5,3947.1,5.0,8.3,164.89,0.197,-0.882,-0.329,-0.209,2.817,-0.408,0.36,1.545,3091.0
2026-09-06 23:00:00+00:00,1427.0,1859.0,2.1,153.0,128.7,0.0,164.7,0.2,1.9,63.2,25.2,13.6,8.2,0.5,3872.8,3864.2,5.1,8.2,163.25,0.22,-0.937,-0.506,-0.266,3.022,-0.41,0.25,1.373,2745.9999999999995
2026-09-06 23:15:00+00:00,1408.1,1859.9,2.1,153.0,124.7,0.0,167.0,0.2,1.9,39.6,24.9,13.9,7.1,0.7,3822.3,3814.5,5.1,8.2,157.29,0.208,-0.966,-0.489,-0.266,3.04,-0.41,0.25,1.368,2735.0000000000005
2026-09-06 23:30:00+00:00,1362.5,1860.1,2.1,152.8,124.8,0.0,170.9,0.2,1.9,45.3,24.2,13.8,5.1,0.3,3789.9,3784.5,5.1,8.1,153.63,0.204,-0.975,-0.499,-0.266,3.058,-0.414,0.25,1.359,2716.9999999999995
2026-09-06 23:45:00+00:00,1313.0,1860.3,2.1,152.6,124.4,0.0,167.9,0.2,1.9,47.0,24.9,14.6,4.6,0.1,3748.1,3743.4,5.2,8.1,150.42,0.226,-0.99,-0.524,-0.266,3.083,-0.399,0.25,1.381,2761.0
2026-09-07 00:00:00+00:00,1283.1,1859.4,2.1,152.9,123.7,0.0,152.1,0.2,1.9,46.2,24.9,16.7,4.6,0.3,3699.8,3694.9,5.3,8.2,158.01,0.195,-0.983,-0.546,-0.288,3.104,-0.392,0.172,1.261,2522.9999999999995
2026-09-07 00:15:00+00:00,1280.2,1859.2,2.1,152.5,123.9,0.0,155.1,0.2,1.9,60.4,24.3,14.8,3.8,0.3,3698.8,3694.8,5.2,8.0,153.42,0.185,-0.991,-0.55,-0.288,3.126,-0.396,0.172,1.258,2516.0
2026-09-07 00:30:00+00:00,1265.3,1859.0,2.1,152.9,123.9,0.0,163.0,0.2,1.9,39.9,24.2,14.0,4.2,0.3,3687.9,3683.3,5.2,8.1,153.0,0.201,-0.969,-0.56,-0.288,3.1,-0.384,0.172,1.271,2543.0
2026-09-07 00:45:00+00:00,1271.0,1859.4,2.1,153.0,125.1,0.0,189.0,0.2,1.9,78.5,24.7,14.2,4.2,0.4,3725.0,3720.4,5.2,7.9,162.62,0.218,-0.966,-0.572,-0.288,3.102,-0.375,0.172,1.291,2582.0
2026-09-07 01:00:00+00:00,1232.6,1859.1,2.1,153.1,124.0,0.0,151.0,0.2,1.9,101.0,24.9,13.7,3.3,0.4,3672.1,3668.4,5.2,7.9,166.92,0.157,-0.954,-0.534,-0.257,3.052,-0.404,0.128,1.189,2377.0
2026-09-07 01:15:00+00:00,1238.0,1858.7,2.1,153.0,124.0,0.0,165.3,0.2,1.9,72.2,23.5,13.6,2.9,0.2,3685.1,3682.1,5.2,7.9,160.9,0.205,-0.951,-0.567,-0.257,3.087,-0.387,0.128,1.258,2516.0000000000005
