metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,12.511111111111111,15.457777777777775,-2.9466666666666637,-1.2160051946559092,6.666666666666667,deg C
precipitation_total_mm,Precipitation,4.0,6.046666666666666,-2.046666666666666,-0.2156021152959543,66.66666666666666,mm
wind_speed_mean_ms,Wind,4.395138888888889,4.340999999999999,0.054138888888889625,0.04608217284179801,63.33333333333333,m/s
pressure_mean_hpa,Pressure,1020.5500000000001,1016.7933333333334,3.7566666666666606,0.720029171168909,73.33333333333333,hPa
cloud_cover_mean_pct,Cloud,51.19444444444444,49.266666666666666,1.9277777777777771,0.06800960226526127,50.0,%
shortwave_total_wh_m2,Solar radiation,11436.0,9854.2592600476,1581.7407399524,0.5224058469235099,70.0,Wh/m2
