time,latitude,longitude,height_km,event_type,peak_current_ka,location_error,distance_km
2026-09-22 10:34:52.144882400+00:00,47.8243,22.0861,0.0,1,4.4,0.128,47.31950314440161
2026-09-22 10:34:52.326186800+00:00,47.8186,22.0621,0.0,1,-20.5,0.071,45.58715736672679
2026-09-22 10:34:52.373095800+00:00,47.8185,22.0624,0.0,1,-12.3,0.069,45.595441340550465
2026-09-22 10:44:41.024355200+00:00,48.0574,22.065,0.0,1,-7.4,0.113,66.98735377414388
2026-09-22 10:44:41.024866700+00:00,48.0655,22.0805,0.0,1,-5.4,0.076,68.33964863777437
2026-09-22 10:49:56.300040300+00:00,48.0539,22.1039,0.0,1,-10.1,0.058,68.12113704894607
2026-09-22 10:49:56.300092500+00:00,48.054,22.0997,0.0,1,-5.5,0.354,67.9671754390851
2026-09-22 10:49:56.305275500+00:00,48.0552,22.0818,0.0,1,-4.4,0.08,67.39766771559182
2026-09-22 10:49:56.328177200+00:00,48.0546,22.0841,0.0,1,-10.5,0.062,67.4269282998396
2026-09-22 10:53:32.405583600+00:00,48.0335,22.1056,0.0,1,18.3,0.063,66.27002500833503
2026-09-22 10:53:32.405999900+00:00,48.0321,22.1103,0.0,1,-12.1,0.053,66.32964611506857
2026-09-22 11:02:53.032351+00:00,47.7098,21.9906,0.0,1,-9.9,0.058,33.67567493821422
2026-09-22 11:10:38.408131800+00:00,47.5258,22.6152,0.0,1,-6.9,0.209,74.17495094365925
2026-09-22 11:10:38.459493900+00:00,47.5308,22.62,0.0,1,139.0,0.196,74.52902974947848
2026-09-22 11:12:38.996352+00:00,47.5313,22.6424,0.0,1,-7.5,0.089,76.21032267065512
2026-09-22 11:12:39.010179500+00:00,47.5283,22.631,0.0,1,20.3,0.305,75.35750207578222
2026-09-22 11:18:42.000393400+00:00,47.6321,22.9642,0.0,1,-8.8,0.418,100.89369403989201
2026-09-22 11:18:42.002822400+00:00,47.6334,22.9719,0.0,1,-4.9,0.471,101.48245358265733
2026-09-22 11:20:48.534958400+00:00,47.8917,22.1774,0.0,1,-10.7,0.093,57.42160685200731
2026-09-22 11:20:48.744623+00:00,47.9007,22.2096,0.0,1,-10.3,0.1,59.8512123113883
2026-09-22 11:20:48.908397800+00:00,47.8739,22.195,0.0,1,-19.9,0.063,57.03856522869886
2026-09-22 11:20:48.983804700+00:00,47.8737,22.1957,0.0,1,-19.2,0.106,57.062822367744715
2026-09-22 11:21:16.988596700+00:00,47.3392,22.7993,0.0,1,-18.8,0.116,90.70945611201356
2026-09-22 11:21:17.103721300+00:00,47.3427,22.8215,0.0,1,-7.0,0.222,92.24060393906665
2026-09-22 11:21:42.629086900+00:00,47.6121,22.9578,0.0,1,-9.0,0.18,100.2125399346744
2026-09-22 11:23:02.873541400+00:00,47.3306,22.8042,0.0,1,18.3,0.24,91.30402094731295
2026-09-22 11:34:40.983347+00:00,47.3387,22.7384,0.0,1,-7.1,0.229,86.27919162518972
2026-09-22 11:34:40.984064500+00:00,47.3379,22.7295,0.0,1,4.8,0.403,85.65390864529896
2026-09-22 11:37:31.981679+00:00,47.3293,22.7344,0.0,1,44.3,0.181,86.2616510932355
2026-09-22 11:42:49.816393800+00:00,47.3259,22.7843,0.0,1,12.1,0.312,89.98862897821184
2026-09-22 11:42:49.816991400+00:00,47.3178,22.7394,0.0,1,-16.4,0.236,86.97439186100368
2026-09-22 11:42:49.817436800+00:00,47.3171,22.7435,0.0,1,-22.1,0.284,87.29289173019704
2026-09-22 11:59:03.386060900+00:00,47.4501,22.6064,0.0,1,47.4,0.124,74.12054717112606
2026-09-22 12:02:31.853139+00:00,47.434,22.6017,0.0,1,-35.3,0.203,74.02242053136024
2026-09-22 12:02:31.853760500+00:00,47.4308,22.6042,0.0,1,22.8,0.247,74.26333823715701
2026-09-22 12:02:31.855485800+00:00,47.4326,22.5973,0.0,1,59.1,0.192,73.719415000539
2026-09-22 12:08:49.119291900+00:00,47.4041,22.6322,0.0,1,-7.7,0.271,76.85488056064986
2026-09-22 12:08:49.294813300+00:00,47.3946,22.5754,0.0,1,-8.0,0.218,72.88271379967561
2026-09-22 12:10:53.940209700+00:00,47.3785,22.6546,0.0,1,10.9,0.171,79.09227823100153
2026-09-22 12:12:45.523612700+00:00,47.3556,22.6376,0.0,1,11.1,0.142,78.45679678959524
2026-09-22 12:16:35.458051500+00:00,47.346,22.6356,0.0,1,-8.0,0.374,78.59138221671175
2026-09-22 12:21:34.188329400+00:00,47.3267,22.3621,0.0,1,-5.0,0.046,59.785515465934296
2026-09-22 12:24:30.826063+00:00,47.3341,22.2185,0.0,1,-25.7,0.153,49.595974595119394
2026-09-22 12:24:30.826565900+00:00,47.3414,22.2221,0.0,1,-40.3,0.143,49.483797540698724
2026-09-22 12:24:30.842923300+00:00,47.3333,22.2237,0.0,1,-8.8,0.125,49.98645319903192
2026-09-22 12:24:30.848681100+00:00,47.3333,22.2092,0.0,1,24.5,0.166,49.01000103294782
2026-09-22 12:24:30.859525500+00:00,47.3324,22.2417,0.0,1,-14.3,0.107,51.248544560905685
2026-09-22 12:30:20.884930+00:00,47.2666,22.6617,0.0,1,23.0,0.191,83.24448267977078
2026-09-22 12:30:20.915065500+00:00,47.2682,22.6601,0.0,1,-12.9,0.113,83.06787085614425
2026-09-22 12:30:20.995349500+00:00,47.2782,22.6741,0.0,1,-7.4,0.142,83.66672528382439
2026-09-22 12:30:21.139739900+00:00,47.2652,22.6618,0.0,1,5.1,0.167,83.3077128519391
2026-09-22 12:32:51.897074400+00:00,47.2519,22.6466,0.0,1,20.4,0.136,82.79258113701941
2026-09-22 12:32:51.897567600+00:00,47.2507,22.654,0.0,1,-11.4,0.203,83.35980095178294
2026-09-22 12:32:51.926034+00:00,47.2529,22.6601,0.0,1,124.1,0.206,83.69331732587258
2026-09-22 12:35:16.067756600+00:00,47.2341,22.6478,0.0,1,17.5,0.139,83.65106475007696
2026-09-22 12:35:16.069288500+00:00,47.239,22.6694,0.0,1,-11.6,0.146,84.9335900526945
2026-09-22 12:35:16.305673900+00:00,47.2692,22.6716,0.0,1,5.9,0.11,83.83890951247291
2026-09-22 12:41:33.972601500+00:00,47.2631,22.3382,0.0,1,25.6,0.134,61.27404544303366
2026-09-22 12:41:33.972841900+00:00,47.2601,22.3434,0.0,1,-16.2,0.062,61.77978969128823
2026-09-22 12:41:34.426969+00:00,47.2391,22.3502,0.0,1,-5.9,0.131,63.40189584766188
2026-09-22 12:44:13.789504600+00:00,47.5677,22.8824,0.0,1,26.8,0.48,94.28113771281258
2026-09-22 12:44:13.941697500+00:00,47.561,22.8609,0.0,1,-6.5,0.395,92.64571390503863
2026-09-22 12:51:30.298851700+00:00,47.3766,21.881,0.0,1,-5.8,0.094,25.70822710903626
2026-09-22 12:51:30.311789500+00:00,47.3956,21.8803,0.0,1,-5.7,0.102,24.29845722342963
2026-09-22 12:51:30.325421800+00:00,47.4139,21.8466,0.0,1,-4.6,0.132,21.04685387711378
2026-09-22 12:51:30.333713300+00:00,47.3884,21.852,0.0,1,4.6,0.119,23.214475698865517
2026-09-22 12:56:42.126000+00:00,47.7141,23.0879,0.0,1,19.4,0.314,111.32978749212313
2026-09-22 12:56:42.127268300+00:00,47.7173,23.0754,0.0,1,-5.2,0.361,110.47151173567048
2026-09-22 13:04:37.578991+00:00,47.691,23.085,0.0,1,-13.8,0.42,110.69968909019477
2026-09-22 13:38:25.822749100+00:00,46.9133,22.5301,0.0,1,5.4,0.198,96.82358123675924
2026-09-22 13:38:25.966173200+00:00,46.9364,22.5122,0.0,1,-7.3,0.159,94.04145668827559
2026-09-22 13:58:10.670598600+00:00,47.5261,23.3258,0.0,1,18.5,0.276,127.52385822356827
2026-09-22 13:58:10.758525700+00:00,47.5393,23.3221,0.0,1,-9.5,0.235,127.2314761985817
2026-09-22 14:21:31.383874300+00:00,48.0748,22.7371,0.0,1,-6.7,0.429,102.5590194825636
2026-09-22 15:07:48.866973300+00:00,47.5497,22.9835,0.0,1,-11.7,0.272,101.8204226425391
2026-09-22 15:07:48.983435500+00:00,47.5443,23.0526,0.0,1,-6.3,0.347,107.00207519875795
