time,product,source_file
2026-09-22T15:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260922_1555.png
2026-09-22T18:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260922_1855.png
2026-09-22T21:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260922_2155.png
2026-09-23T00:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260923_0055.png
2026-09-23T03:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260923_0355.png
2026-09-23T06:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260923_0655.png
2026-09-23T09:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260923_0955.png
2026-09-23T12:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260923_1255.png
2026-09-23T15:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260923_1555.png
2026-09-23T18:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260923_1855.png
2026-09-23T21:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260923_2155.png
2026-09-24T00:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260924_0055.png
2026-09-24T03:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260924_0355.png
2026-09-24T06:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260924_0655.png
2026-09-24T09:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260924_0955.png
2026-09-24T12:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260924_1255.png
2026-09-24T15:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260924_1555.png
2026-09-24T18:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260924_1855.png
2026-09-24T21:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260924_2155.png
2026-09-22T15:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260922_1555.png
2026-09-22T18:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260922_1855.png
2026-09-23T04:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260923_0410.png
2026-09-23T07:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260923_0710.png
2026-09-23T10:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260923_1010.png
2026-09-23T13:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260923_1310.png
2026-09-23T16:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260923_1610.png
2026-09-23T19:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260923_1910.png
2026-09-24T04:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260924_0410.png
2026-09-24T07:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260924_0710.png
2026-09-24T10:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260924_1010.png
2026-09-24T13:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260924_1310.png
2026-09-24T16:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260924_1610.png
2026-09-24T19:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260924_1910.png
2026-09-22T16:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260922_1610.png
2026-09-22T19:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260922_1910.png
2026-09-22T22:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260922_2210.png
2026-09-23T01:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260923_0110.png
2026-09-23T04:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260923_0410.png
2026-09-23T16:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260923_1610.png
2026-09-23T19:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260923_1910.png
2026-09-23T22:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260923_2210.png
2026-09-24T01:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260924_0110.png
