start_date,end_date,similarity,distance,character,metrics
2022-09-22,2022-09-24,97.6,0.219,cool,"{'temperature_mean_c': 11.166666666666673, 'precipitation_total_mm': 3.299999999999986, 'wind_speed_10m_mean_ms': 2.419999999999998, 'shortwave_total_mj_m2': 39.08000000000007, 'cloud_cover_mean_pct': 62.666666666666664, 'pressure_mean_hpa': 1019.6000000000004}"
2014-09-25,2014-09-27,97.1,0.243,cool,"{'temperature_mean_c': 12.833333333333334, 'precipitation_total_mm': 2.1999999999999913, 'wind_speed_10m_mean_ms': 2.0866666666666647, 'shortwave_total_mj_m2': 41.75000000000003, 'cloud_cover_mean_pct': 60.666666666666664, 'pressure_mean_hpa': 1019.0}"
2013-09-20,2013-09-22,96.2,0.278,"cool, dry","{'temperature_mean_c': 14.033333333333337, 'precipitation_total_mm': 0.19999999999999113, 'wind_speed_10m_mean_ms': 2.399999999999998, 'shortwave_total_mj_m2': 38.82000000000002, 'cloud_cover_mean_pct': 54.333333333333336, 'pressure_mean_hpa': 1018.5333333333334}"
2017-10-02,2017-10-04,96.2,0.278,cool,"{'temperature_mean_c': 12.866666666666674, 'precipitation_total_mm': 2.699999999999993, 'wind_speed_10m_mean_ms': 2.773333333333331, 'shortwave_total_mj_m2': 39.480000000000054, 'cloud_cover_mean_pct': 46.0, 'pressure_mean_hpa': 1022.4333333333333}"
2022-10-03,2022-10-05,95.7,0.295,cool,"{'temperature_mean_c': 12.000000000000007, 'precipitation_total_mm': 1.8999999999999857, 'wind_speed_10m_mean_ms': 2.7399999999999984, 'shortwave_total_mj_m2': 34.78000000000006, 'cloud_cover_mean_pct': 55.666666666666664, 'pressure_mean_hpa': 1021.0333333333338}"
