time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-09-01 00:00:00+00:00,1000.0,24.2,60.0,15.946385336117947,3.05,203.0,116.0
2026-09-01 00:00:00+00:00,950.0,26.6,33.0,9.010086876077056,3.03,343.0,562.0
2026-09-01 00:00:00+00:00,925.0,22.6,48.0,11.035491370555937,6.49,222.0,797.0
2026-09-01 00:00:00+00:00,850.0,17.3,56.0,8.438111663405627,5.51,279.0,1526.0
2026-09-01 00:00:00+00:00,800.0,13.0,66.0,6.795005568779876,5.42,267.0,2044.0
2026-09-01 00:00:00+00:00,700.0,4.3,77.0,0.6227458556849214,5.69,272.0,3144.0
2026-09-01 00:00:00+00:00,600.0,-2.9,59.0,-9.799125156839702,8.27,254.0,4382.0
2026-09-01 00:00:00+00:00,500.0,-11.9,59.0,-18.29857256285245,14.24,249.0,5803.0
2026-09-01 00:00:00+00:00,400.0,-24.2,68.0,-28.42844146493711,22.77,252.0,7470.37
2026-09-01 00:00:00+00:00,300.0,-39.5,100.0,-39.5,34.01,246.0,9504.84
2026-09-01 00:00:00+00:00,250.0,-49.0,100.0,-49.0,36.72,246.0,10725.72
2026-09-01 00:00:00+00:00,200.0,-53.0,25.0,-64.01076639689352,39.13,261.0,12174.42
2026-09-01 01:00:00+00:00,1000.0,23.1,67.0,16.638730685559697,3.12,220.0,118.0
2026-09-01 01:00:00+00:00,950.0,25.6,36.0,9.4241824794537,5.6,272.0,568.0
2026-09-01 01:00:00+00:00,925.0,21.9,49.0,10.704589118940648,7.55,241.0,797.0
2026-09-01 01:00:00+00:00,850.0,16.8,53.0,7.164276737883135,5.97,275.0,1525.0
2026-09-01 01:00:00+00:00,800.0,11.5,77.0,7.607226821064135,6.6,278.0,2042.0
2026-09-01 01:00:00+00:00,700.0,4.1,77.0,0.4286461969830051,4.83,268.0,3141.0
2026-09-01 01:00:00+00:00,600.0,-3.1,69.0,-7.9855415866002435,7.69,251.0,4378.0
2026-09-01 01:00:00+00:00,500.0,-11.9,76.0,-15.27288601531601,13.31,248.0,5798.0
2026-09-01 01:00:00+00:00,400.0,-23.9,82.0,-26.102432960808102,21.62,250.0,7466.67
2026-09-01 01:00:00+00:00,300.0,-39.5,100.0,-39.5,30.27,242.0,9501.61
2026-09-01 01:00:00+00:00,250.0,-50.0,100.0,-50.0,32.53,246.0,10718.1
2026-09-01 01:00:00+00:00,200.0,-53.5,23.0,-65.07322803766883,36.88,260.0,12162.79
2026-09-01 02:00:00+00:00,1000.0,22.1,75.0,17.461354808107583,3.02,236.0,121.0
2026-09-01 02:00:00+00:00,950.0,23.7,47.0,11.72222263918354,7.86,253.0,567.0
2026-09-01 02:00:00+00:00,925.0,21.1,49.0,9.970677234032841,9.36,258.0,799.0
2026-09-01 02:00:00+00:00,850.0,16.3,47.0,4.963465443020845,6.46,268.0,1525.0
2026-09-01 02:00:00+00:00,800.0,10.9,88.0,8.99005522114505,7.69,253.0,2033.0
2026-09-01 02:00:00+00:00,700.0,4.0,76.0,0.15097903519384817,4.54,261.0,3139.0
2026-09-01 02:00:00+00:00,600.0,-3.7,84.0,-6.0091053579824925,7.48,250.0,4376.0
2026-09-01 02:00:00+00:00,500.0,-11.9,94.0,-12.669154858914853,11.93,243.0,5794.0
2026-09-01 02:00:00+00:00,400.0,-23.2,92.0,-24.136747018837937,19.44,248.0,7465.43
