temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
18.866666666666664,0.0,4.786666666666666,1024.966666666667,10.666666666666666,15758.333334594003,12.11,-12.11,1991
19.133333333333336,0.0,6.0,1016.6,10.666666666666666,15844.444445712,14.559999999999999,-14.559999999999999,1992
13.4,4.0,4.103333333333333,1014.8000000000001,74.0,10691.666667522,6.65,-2.6500000000000004,1993
24.933333333333334,1.9,4.15,1013.4,40.333333333333336,15330.555556782001,13.43,-11.53,1994
14.200000000000001,2.9,5.27,1011.0666666666666,52.333333333333336,11155.555556448,7.57,-4.67,1995
18.999999999999996,11.9,2.866666666666667,1013.5666666666666,92.66666666666667,10758.333334194002,7.2700000000000005,4.63,1996
21.099999999999998,0.6,4.246666666666667,1017.4333333333334,34.666666666666664,13202.777778834,9.83,-9.23,1997
15.366666666666665,3.3000000000000003,2.64,1020.5333333333333,65.33333333333333,10600.000000848,7.0,-3.6999999999999997,1998
18.333333333333332,5.1000000000000005,6.136666666666668,1014.6333333333332,71.33333333333333,12216.666667644002,9.83,-4.7299999999999995,1999
17.8,41.7,4.47,1005.7666666666668,65.0,8258.333333994,6.17,35.53,2000
17.933333333333334,3.1,4.09,1011.0666666666666,63.0,11877.777778728001,8.76,-5.66,2001
21.099999999999998,0.2,5.390000000000001,1019.5333333333334,27.333333333333332,16133.333334624002,14.059999999999999,-13.86,2002
14.933333333333332,2.3000000000000003,4.739999999999999,1017.7000000000002,47.0,13161.111112164,9.32,-7.02,2003
17.900000000000002,2.2,3.783333333333333,1020.3333333333334,27.0,15088.888890096001,10.41,-8.21,2004
19.46666666666667,0.0,6.1066666666666665,1020.5,4.666666666666667,16875.000001350003,13.5,-13.5,2005
17.833333333333332,3.0999999999999996,3.8866666666666667,1017.6333333333333,64.0,11738.888889828002,8.55,-5.450000000000001,2006
18.766666666666666,0.0,4.193333333333333,1014.2333333333332,42.333333333333336,13502.777778858,11.4,-11.4,2007
20.333333333333332,0.1,4.123333333333334,1016.4333333333334,48.666666666666664,15550.000001244,12.780000000000001,-12.680000000000001,2008
20.566666666666666,0.0,2.943333333333333,1015.6666666666666,22.666666666666668,16997.222223582,12.879999999999999,-12.879999999999999,2009
14.166666666666666,14.2,5.8933333333333335,1011.1333333333333,63.333333333333336,10383.333334164001,7.0,7.199999999999999,2010
20.900000000000002,5.2,2.4966666666666666,1014.2666666666668,34.666666666666664,14527.77777894,10.68,-5.4799999999999995,2011
25.099999999999998,0.0,2.896666666666667,1017.2666666666668,16.0,16952.777779134,13.77,-13.77,2012
17.966666666666665,2.9000000000000004,6.006666666666668,1018.0333333333333,50.666666666666664,12619.444445454,11.05,-8.15,2013
22.3,1.0,6.44,1010.0666666666666,93.66666666666667,13541.666667750003,13.13,-12.13,2014
25.666666666666668,0.0,4.363333333333333,1011.1,18.333333333333332,16186.111112406,14.79,-14.79,2015
20.900000000000002,0.0,2.8499999999999996,1019.1666666666666,24.666666666666668,15497.222223462004,12.100000000000001,-12.100000000000001,2016
20.233333333333334,8.9,4.103333333333334,1009.4333333333334,53.333333333333336,13586.111112198,10.19,-1.2899999999999991,2017
24.766666666666666,0.1,4.6933333333333325,1016.1333333333333,42.333333333333336,14827.777778964,14.23,-14.13,2018
23.066666666666666,1.3,5.203333333333333,1014.9333333333334,43.333333333333336,13430.55555663,12.75,-11.45,2019
17.599999999999998,8.0,4.536666666666666,1014.6333333333332,84.0,8455.555556232,6.74,1.2599999999999998,2020
