time,generation_cross_border_electricity_trading_mw,generation_nuclear_mw,generation_hydro_run_of_river_mw,generation_biomass_mw,generation_fossil_brown_coal_lignite_mw,generation_fossil_oil_mw,generation_fossil_gas_mw,generation_geothermal_mw,generation_hydro_water_reservoir_mw,generation_others_mw,generation_other_renewables_mw,generation_waste_mw,wind_onshore_generation_mw,solar_generation_mw,load_mw,residual_load_mw,renewable_share_of_load_pct,renewable_share_of_generation_pct,day_ahead_price_eur_mwh,flow_austria_gw,flow_croatia_gw,flow_romania_gw,flow_serbia_gw,flow_slovakia_gw,flow_slovenia_gw,flow_ukraine_gw,flow_sum_gw,net_import_mw
2026-08-31 22:00:00+00:00,1972.3,1841.4,1.9,186.5,180.2,0.0,572.4,0.2,2.6,51.7,24.8,14.3,208.4,0.2,4995.6,4787.0,8.6,14.0,206.99,0.824,-1.105,-0.955,-0.245,2.745,-0.216,0.875,1.923,3846.0
2026-08-31 22:15:00+00:00,1854.1,1842.8,1.9,186.8,182.4,0.0,555.8,0.2,2.6,46.9,24.0,14.8,230.5,0.1,4948.4,4717.7,9.2,14.7,212.62,0.826,-1.123,-0.951,-0.245,2.707,-0.26,0.875,1.829,3658.0
2026-08-31 22:30:00+00:00,1824.8,1842.8,1.9,186.8,174.5,0.0,548.4,0.2,2.6,48.2,24.5,14.2,229.6,0.1,4854.3,4624.5,9.3,14.7,203.39,0.876,-1.112,-0.959,-0.245,2.611,-0.272,0.875,1.775,3549.0000000000005
2026-08-31 22:45:00+00:00,1733.3,1843.4,1.9,187.0,172.0,0.0,540.4,0.2,2.6,47.0,24.0,13.9,232.1,0.2,4777.8,4545.5,9.5,14.8,193.99,0.782,-1.105,-0.972,-0.245,2.663,-0.291,0.875,1.707,3413.9999999999995
2026-08-31 23:00:00+00:00,1668.7,1844.8,1.9,187.1,175.0,0.0,534.9,0.2,2.6,57.8,23.0,14.0,213.8,0.2,4719.3,4505.3,9.2,14.3,168.48,0.555,-1.112,-0.932,-0.241,2.783,-0.315,0.935,1.672,3344.9999999999995
2026-08-31 23:15:00+00:00,1637.1,1843.9,1.9,187.0,162.9,0.0,523.5,0.2,2.6,51.7,23.3,13.6,195.2,0.1,4623.5,4428.2,9.0,13.9,166.41,0.36,-1.064,-0.91,-0.241,2.826,-0.318,0.935,1.589,3177.0
2026-08-31 23:30:00+00:00,1576.3,1844.2,1.9,187.3,147.8,0.0,519.2,0.2,2.6,47.5,22.9,13.7,166.2,0.1,4554.7,4388.3,8.5,13.1,160.71,0.36,-1.037,-0.961,-0.241,2.804,-0.291,0.935,1.568,3137.0
2026-08-31 23:45:00+00:00,1525.3,1844.3,1.9,187.3,144.1,0.0,518.2,0.2,2.6,69.5,22.8,13.8,142.9,0.3,4472.0,4328.8,8.2,12.4,159.07,0.35,-1.049,-0.997,-0.241,2.8,-0.293,0.935,1.504,3009.0000000000005
2026-09-01 00:00:00+00:00,1483.8,1845.6,1.9,187.4,143.0,0.0,513.7,0.2,2.6,63.3,21.8,13.4,120.5,0.2,4427.2,4306.5,7.7,11.7,168.69,0.269,-1.01,-0.978,-0.231,2.768,-0.32,0.966,1.464,2928.0
2026-09-01 00:15:00+00:00,1489.2,1845.4,1.9,187.3,143.3,0.0,512.9,0.2,2.6,61.4,21.6,13.6,90.0,0.1,4388.8,4298.6,7.1,10.8,164.68,0.317,-1.029,-0.991,-0.231,2.759,-0.3,0.966,1.49,2981.0
