start_date,end_date,similarity,distance,character,metrics
2015-07-31,2015-08-02,97.5,0.223,"dry, bright","{'temperature_mean_c': 21.700000000000003, 'precipitation_total_mm': 0.0, 'wind_speed_10m_mean_ms': 2.4333333333333313, 'shortwave_total_mj_m2': 58.60000000000002, 'cloud_cover_mean_pct': 44.666666666666664, 'pressure_mean_hpa': 1016.3333333333331}"
2016-08-14,2016-08-16,96.6,0.263,wet,"{'temperature_mean_c': 20.56666666666667, 'precipitation_total_mm': 5.5999999999999925, 'wind_speed_10m_mean_ms': 2.5433333333333317, 'shortwave_total_mj_m2': 56.43000000000005, 'cloud_cover_mean_pct': 48.0, 'pressure_mean_hpa': 1019.1999999999999}"
2013-08-19,2013-08-21,96.5,0.268,"warm, bright","{'temperature_mean_c': 23.66666666666667, 'precipitation_total_mm': 1.099999999999993, 'wind_speed_10m_mean_ms': 2.699999999999998, 'shortwave_total_mj_m2': 58.490000000000016, 'cloud_cover_mean_pct': 39.666666666666664, 'pressure_mean_hpa': 1016.1}"
2022-08-01,2022-08-03,96.4,0.27,"warm, dry","{'temperature_mean_c': 23.033333333333342, 'precipitation_total_mm': 0.4999999999999858, 'wind_speed_10m_mean_ms': 2.4599999999999977, 'shortwave_total_mj_m2': 55.25000000000006, 'cloud_cover_mean_pct': 38.333333333333336, 'pressure_mean_hpa': 1015.266666666667}"
2021-07-21,2021-07-23,96.3,0.274,seasonally typical mixed weather,"{'temperature_mean_c': 21.466666666666672, 'precipitation_total_mm': 1.7999999999999894, 'wind_speed_10m_mean_ms': 2.5366666666666644, 'shortwave_total_mj_m2': 54.53000000000006, 'cloud_cover_mean_pct': 56.666666666666664, 'pressure_mean_hpa': 1017.7000000000004}"
