time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-09-01 00:00:00+00:00,100.0,0.0,3720.0,40.0,31.1,16.1
2026-09-01 01:00:00+00:00,30.0,0.0,3750.0,35.0,31.5,17.5
2026-09-01 02:00:00+00:00,40.0,0.0,3660.0,155.0,32.4,17.8
2026-09-01 03:00:00+00:00,0.0,0.0,3690.0,300.0,32.7,18.0
2026-09-01 04:00:00+00:00,20.0,0.0,3510.0,250.0,32.0,18.1
2026-09-01 05:00:00+00:00,30.0,0.0,3490.0,285.0,31.3,18.1
2026-09-01 06:00:00+00:00,50.0,0.0,3410.0,160.0,31.0,18.5
2026-09-01 07:00:00+00:00,40.0,0.0,3700.0,430.0,29.6,19.0
2026-09-01 08:00:00+00:00,10.0,0.0,3670.0,855.0,27.0,19.3
2026-09-01 09:00:00+00:00,0.0,0.0,3620.0,1360.0,27.1,18.7
2026-09-01 10:00:00+00:00,0.0,0.0,3590.0,1540.0,27.2,18.6
2026-09-01 11:00:00+00:00,0.0,0.0,3580.0,1800.0,26.4,19.0
2026-09-01 12:00:00+00:00,0.0,0.0,3710.0,1920.0,25.7,18.9
2026-09-01 13:00:00+00:00,0.0,0.0,3860.0,1830.0,22.7,18.1
2026-09-01 14:00:00+00:00,0.0,0.0,3890.0,2250.0,20.6,16.3
2026-09-01 15:00:00+00:00,0.0,0.0,3900.0,2540.0,18.3,15.8
2026-09-01 16:00:00+00:00,0.0,0.0,3830.0,2075.0,17.2,15.3
2026-09-01 17:00:00+00:00,0.0,0.0,3820.0,480.0,17.4,14.8
2026-09-01 18:00:00+00:00,0.0,0.0,3860.0,475.0,18.5,14.7
2026-09-01 19:00:00+00:00,0.0,0.0,3750.0,370.0,18.3,14.4
2026-09-01 20:00:00+00:00,0.0,0.0,3600.0,285.0,18.5,14.1
2026-09-01 21:00:00+00:00,0.0,0.0,3650.0,315.0,19.0,14.2
2026-09-01 22:00:00+00:00,0.0,0.0,3550.0,275.0,19.2,15.5
2026-09-01 23:00:00+00:00,0.0,0.0,3490.0,410.0,19.6,15.0
2026-09-02 00:00:00+00:00,0.0,0.0,3470.0,155.0,20.1,14.6
2026-09-02 01:00:00+00:00,0.0,0.0,3450.0,120.0,20.1,14.0
2026-09-02 02:00:00+00:00,0.0,0.0,3470.0,145.0,19.8,13.9
2026-09-02 03:00:00+00:00,0.0,0.0,3410.0,150.0,19.1,13.5
2026-09-02 04:00:00+00:00,0.0,0.0,3410.0,135.0,19.2,13.2
2026-09-02 05:00:00+00:00,0.0,0.0,3540.0,155.0,18.9,13.6
2026-09-02 06:00:00+00:00,0.0,0.0,3690.0,270.0,18.0,14.3
2026-09-02 07:00:00+00:00,0.0,0.0,3620.0,435.0,18.7,15.2
2026-09-02 08:00:00+00:00,0.0,0.0,3630.0,1545.0,18.8,15.6
2026-09-02 09:00:00+00:00,0.0,0.0,3640.0,1745.0,18.3,15.7
2026-09-02 10:00:00+00:00,0.0,0.0,3520.0,1835.0,19.5,15.7
