temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
14.8,0.0,4.64,1020.6,55.0,3322.2222224880006,2.69,-2.69,1990
19.8,0.1,2.27,1021.2,74.0,3280.5555558180004,2.34,-2.2399999999999998,1991
17.2,3.2,5.41,1018.0,47.0,3827.777778084,2.81,0.3900000000000001,1992
18.3,0.6,6.49,1007.1,80.0,2558.3333335380003,2.49,-1.8900000000000001,1993
22.0,3.4,7.97,1007.3,80.0,2169.444444618,3.16,0.23999999999999977,1994
17.2,5.5,5.41,1004.5,65.0,2716.6666668840003,1.79,3.71,1995
10.9,3.6,5.81,1012.8,58.0,3550.000000284,1.94,1.6600000000000001,1996
14.6,0.0,7.94,1024.2,81.0,3533.3333336160003,3.14,-3.14,1997
13.3,0.6,8.45,1005.9,46.0,4713.888889266,3.06,-2.46,1998
17.2,0.0,3.81,1014.2,14.0,4894.444444836001,3.55,-3.55,1999
17.6,0.0,6.04,1016.1,48.0,3483.333333612,3.09,-3.09,2000
16.8,3.0,3.83,1009.7,87.0,3388.88888916,2.39,0.6099999999999999,2001
12.7,15.9,6.78,1008.9,74.0,2466.6666668640005,1.71,14.190000000000001,2002
16.7,0.0,6.54,1024.4,34.0,4977.7777781760005,4.04,-4.04,2003
21.4,0.0,5.06,1015.3,68.0,4436.111111466001,3.79,-3.79,2004
18.7,0.3,2.36,1014.7,41.0,3508.3333336140004,2.4,-2.1,2005
18.3,0.0,4.86,1016.2,33.0,5036.111111514,4.01,-4.01,2006
15.9,0.2,6.29,1016.9,52.0,3205.555555812,2.61,-2.4099999999999997,2007
11.8,14.5,6.07,1011.4,100.0,436.11111114600004,0.75,13.75,2008
20.8,0.0,3.06,1017.7,20.0,4663.888889262,3.57,-3.57,2009
16.8,0.0,4.82,1016.9,84.0,3163.8888891420006,2.19,-2.19,2010
20.2,2.1,4.89,1016.4,33.0,4552.777778142001,3.62,-1.52,2011
15.4,2.9,2.8,1011.1,97.0,1088.888888976,1.06,1.8399999999999999,2012
14.3,0.0,4.97,1011.7,88.0,3152.7777780300003,2.02,-2.02,2013
19.5,0.5,2.74,1015.7,77.0,2913.8888891220004,2.18,-1.6800000000000002,2014
23.2,0.3,4.4,1014.2,66.0,3916.66666698,3.56,-3.2600000000000002,2015
22.0,0.1,2.09,1016.3,26.0,4363.888889238001,3.17,-3.07,2016
17.6,0.0,4.57,1015.1,49.0,4847.22222261,3.84,-3.84,2017
21.3,5.4,3.51,1017.2,68.0,3755.5555558560004,3.13,2.2700000000000005,2018
16.4,0.0,3.86,1025.8,0.0,5138.8888893,3.71,-3.71,2019
24.2,0.0,4.41,1024.5,5.0,4816.666667052001,4.16,-4.16,2020
21.2,0.0,3.4,1017.1,41.0,3988.8888892080004,3.23,-3.23,2021
21.4,6.1,7.7,1004.6,98.0,3100.000000248,2.83,3.2699999999999996,2022
19.5,8.0,5.35,1018.7,98.0,1725.0000001380001,1.54,6.46,2023
12.2,4.1,4.85,1008.3,99.0,1736.1111112500002,1.11,2.9899999999999993,2024
17.6,0.4,5.55,1019.5,35.0,4508.333333694,2.95,-2.5500000000000003,2025
