time,poa_irradiance_w_m2,pv_power_kw_per_kwp,pv_cell_temperature_c,air_density_kg_m3,hub_wind_speed_ms,density_corrected_wind_ms,wind_capacity_factor,wind_power_density_w_m2
2026-09-04 22:00:00+00:00,0.0,0.0,22.2,1.190660768806956,8.42,8.34057662690076,0.3252287097057505,355.3810965658074
2026-09-04 23:00:00+00:00,0.0,0.0,21.9,1.1913880023424865,8.82,8.73858194226137,0.376427225538318,408.722910267416
2026-09-05 00:00:00+00:00,0.0,0.0,20.7,1.195887215497391,8.79,8.719807949899442,0.3739041971885712,406.09426164337793
2026-09-05 01:00:00+00:00,0.0,0.0,20.7,1.1956409119051143,9.67,9.592122141431728,0.5029745540981899,540.5678263691254
2026-09-05 02:00:00+00:00,0.0,0.0,20.6,1.196084254053108,9.6,9.523862744690732,0.49197653173712,529.1093992969652
2026-09-05 03:00:00+00:00,0.0,0.0,20.3,1.1974267987911662,9.12,9.051053527178954,0.4200332243767238,454.1543652321943
2026-09-05 04:00:00+00:00,0.0,0.0,20.0,1.1987742833212365,9.08,9.014734867008412,0.4148068418709462,448.70919328876863
2026-09-05 05:00:00+00:00,40.31334050300241,0.039288869741746495,21.201223525882803,1.19701278507353,8.66,8.593540448472508,0.35721565606310596,388.70709646504764
2026-09-05 06:00:00+00:00,177.07259626135158,0.16980703655368684,25.268627842400512,1.190918220580054,9.44,9.351629192700484,0.4649193026179541,500.9194869237983
2026-09-05 07:00:00+00:00,362.09508838505565,0.33917111218782775,31.070122741754616,1.1821396602608611,6.07,5.998365485529841,0.11100736068332273,132.1919063199283
2026-09-05 08:00:00+00:00,604.7582387883158,0.5466796946935453,39.592700528258405,1.1727850305525926,4.41,4.34643008274002,0.03239881598452885,50.29261141868118
2026-09-05 09:00:00+00:00,709.2547862251797,0.6377902555770979,40.822923418189916,1.1793077199142363,4.11,4.058250393889947,0.023419714201809272,40.93762198758253
2026-09-05 10:00:00+00:00,673.2455071317559,0.6132636882985588,37.78477345536616,1.1891724594026039,3.87,3.831897495049111,0.01720483884292214,34.46257640898397
2026-09-05 11:00:00+00:00,427.01349087391065,0.394215059356944,34.585647991034556,1.1854650992830635,2.68,2.6508532659805373,0.0,11.409409268981507
2026-09-05 12:00:00+00:00,720.9692625732941,0.6384490225327607,44.38993807982111,1.1752992396072617,2.97,2.929277875781403,0.0,15.395287638037768
2026-09-05 13:00:00+00:00,460.6204692425689,0.41411784286291087,40.87408626697817,1.1754136999748872,1.3,1.2822171227868453,0.0,1.2911919494224136
2026-09-05 14:00:00+00:00,151.3116365233909,0.14332397216406947,28.33059676065778,1.1825852940783315,3.01,2.9748514960444976,0.0,16.125083239433028
2026-09-05 15:00:00+00:00,413.96457655035425,0.38325373315504,33.90289814773218,1.180319482528582,4.65,4.592763847036479,0.04108017120830741,59.337389875515186
2026-09-05 16:00:00+00:00,159.4883192754953,0.15136177419218133,27.85256704102193,1.184005499913896,4.78,4.726073160413388,0.04618487441626514,64.65578872151607
2026-09-05 17:00:00+00:00,28.97450289603671,0.02795995039609351,23.701915320452837,1.190351897775241,4.51,4.4670721653586805,0.036531002712968906,54.59778181404059
2026-09-05 18:00:00+00:00,0.0,0.0,20.9,1.1998175644821862,6.15,6.107565848666346,0.11806385870048067,139.54380698532955
2026-09-05 19:00:00+00:00,0.0,0.0,20.3,1.2030657603080863,7.6,7.554365934961167,0.23757549350178286,264.0584975985012
2026-09-05 20:00:00+00:00,0.0,0.0,19.4,1.2070451825038782,7.61,7.572636949911662,0.2394189190978303,265.9790935985632
2026-09-05 21:00:00+00:00,0.0,0.0,18.9,1.209981068912841,7.64,7.6086484923948055,0.24307837552465622,269.7917440200571
