time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-08-29 22:00:00+00:00,20.2,17.3,83,0.0,1,1015.0,2.45,4.78,179,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.02,21.6,23.1,19.8,17.7,0.11,0.146,0.16,0.242
2026-08-29 23:00:00+00:00,20.1,17.5,85,0.0,1,1015.0,2.28,4.66,189,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.01,21.1,23.0,19.8,17.7,0.11,0.146,0.16,0.242
2026-08-30 00:00:00+00:00,17.5,14.2,81,0.0,23,1015.0,1.31,2.95,173,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.01,19.8,22.2,19.2,17.7,0.11,0.146,0.16,0.242
2026-08-30 01:00:00+00:00,17.1,13.6,80,0.0,46,1015.1,0.86,2.17,173,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,19.1,22.1,19.2,17.7,0.11,0.146,0.16,0.242
2026-08-30 02:00:00+00:00,16.7,13.3,80,0.0,11,1015.2,0.2,1.24,180,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,18.5,21.9,19.3,17.7,0.11,0.146,0.16,0.242
2026-08-30 03:00:00+00:00,16.0,13.2,83,0.0,47,1015.4,0.4,0.5,90,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,17.9,21.7,19.3,17.7,0.11,0.146,0.16,0.242
2026-08-30 04:00:00+00:00,15.2,13.0,86,0.0,5,1015.6,0.85,1.66,135,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.02,17.4,21.5,19.3,17.7,0.11,0.146,0.16,0.242
2026-08-30 05:00:00+00:00,16.4,12.9,80,0.0,2,1015.9,0.94,1.77,212,2.2,60.0,31.0,29.0,3600.0,0.0,0.0,0.38,0.02,17.5,21.3,19.3,17.7,0.11,0.146,0.16,0.242
2026-08-30 06:00:00+00:00,18.1,13.0,72,0.0,8,1016.2,0.51,1.15,349,2.4,209.0,144.0,65.0,3600.0,0.0,0.0,0.58,0.11,18.4,20.9,19.1,17.7,0.11,0.146,0.16,0.242
2026-08-30 07:00:00+00:00,21.0,13.5,62,0.0,5,1016.5,0.59,0.81,340,3.2,376.0,291.0,85.0,3600.0,0.0,0.0,0.94,0.22,20.1,20.8,19.1,17.8,0.109,0.146,0.16,0.242
2026-08-30 08:00:00+00:00,23.5,13.9,55,0.0,2,1016.8,0.22,0.32,297,3.3,531.0,433.0,98.0,3600.0,0.0,0.0,1.31,0.33,22.3,20.8,19.1,17.8,0.108,0.146,0.16,0.242
2026-08-30 09:00:00+00:00,25.5,13.9,49,0.0,8,1016.9,0.51,0.63,209,3.6,657.0,554.0,103.0,3600.0,0.0,0.0,1.68,0.44,24.6,20.9,19.1,17.8,0.107,0.146,0.16,0.242
2026-08-30 10:00:00+00:00,27.5,13.9,43,0.0,13,1016.6,1.25,1.57,233,4.9,739.0,632.0,107.0,3600.0,0.0,0.0,2.08,0.52,26.8,21.1,19.1,17.8,0.105,0.146,0.16,0.242
2026-08-30 11:00:00+00:00,29.0,13.9,40,0.0,6,1016.2,1.77,2.31,262,5.8,768.0,659.0,109.0,3600.0,0.0,0.0,2.41,0.56,28.6,21.3,19.1,17.8,0.104,0.146,0.16,0.242
2026-08-30 12:00:00+00:00,30.6,10.4,29,0.0,5,1015.7,2.73,3.58,262,6.6,737.0,629.0,108.0,3600.0,0.0,0.0,3.13,0.58,30.4,22.0,19.4,17.8,0.097,0.146,0.16,0.242
2026-08-30 13:00:00+00:00,30.8,10.2,28,0.0,2,1015.4,2.87,3.76,264,7.5,655.0,551.0,104.0,3600.0,0.0,0.0,3.2,0.54,31.3,22.3,19.4,17.8,0.096,0.146,0.16,0.242
2026-08-30 14:00:00+00:00,30.5,10.4,29,0.0,1,1015.2,2.94,3.88,260,7.6,543.0,448.0,95.0,3600.0,0.0,0.0,3.1,0.46,31.6,22.6,19.4,17.8,0.096,0.146,0.16,0.242
2026-08-30 15:00:00+00:00,30.1,10.5,30,0.0,0,1015.0,2.88,3.85,253,7.4,400.0,318.0,82.0,3600.0,0.0,0.0,3.0,0.36,31.4,22.9,19.4,17.8,0.095,0.146,0.16,0.242
2026-08-30 16:00:00+00:00,29.5,10.5,31,0.0,0,1014.9,2.78,3.85,240,6.9,233.0,168.0,65.0,3600.0,0.0,0.0,2.84,0.24,30.6,23.2,19.4,17.8,0.095,0.146,0.16,0.242
2026-08-30 17:00:00+00:00,27.7,11.1,36,0.0,0,1014.8,2.8,5.02,215,5.9,77.0,44.0,33.0,3600.0,0.0,0.0,2.38,0.14,29.2,23.4,19.4,17.8,0.094,0.146,0.16,0.242
2026-08-30 18:00:00+00:00,25.4,10.6,39,0.0,2,1015.2,1.84,4.29,221,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.97,0.06,27.4,23.3,19.4,17.8,0.111,0.146,0.16,0.242
2026-08-30 19:00:00+00:00,24.5,12.1,46,0.0,9,1015.6,1.25,2.64,185,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.03,25.6,23.3,19.4,17.8,0.111,0.146,0.16,0.242
2026-08-30 20:00:00+00:00,23.6,11.2,46,0.0,0,1015.8,1.73,3.51,170,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.04,24.2,23.3,19.4,17.8,0.11,0.146,0.16,0.242
2026-08-30 21:00:00+00:00,23.3,10.7,45,0.0,4,1016.0,2.27,4.1,172,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.06,23.2,23.3,19.4,17.8,0.11,0.146,0.16,0.242
