temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
16.7,0.1,7.14,1011.0,66.0,4250.000000340001,3.89,-3.79,1990
17.1,0.0,2.24,1015.7,28.0,3594.444444732,2.57,-2.57,1991
14.5,0.0,4.51,1021.9,20.0,4277.77777812,2.91,-2.91,1992
12.2,0.0,5.38,1029.1,2.0,4783.333333716,2.98,-2.98,1993
15.6,25.2,4.62,1005.9,99.0,1722.2222223600002,1.16,24.04,1994
15.4,7.8,5.03,1011.5,89.0,1625.00000013,1.16,6.64,1995
11.6,0.9,3.84,1010.2,99.0,986.1111111900001,0.84,0.06000000000000005,1996
14.1,1.6,7.43,1021.7,51.0,4033.3333336560004,3.1,-1.5,1997
15.9,1.0,10.22,1022.4,100.0,3150.000000252,2.4,-1.4,1998
20.9,0.0,4.17,1014.4,54.0,4052.7777781020004,3.33,-3.33,1999
16.0,18.1,4.77,1010.7,78.0,2169.444444618,1.42,16.68,2000
13.6,0.0,2.34,1021.0,32.0,4422.222222576001,2.59,-2.59,2001
15.6,3.1,2.45,1015.5,71.0,2886.111111342,1.83,1.27,2002
19.8,0.0,1.34,1025.5,0.0,4716.666667044001,3.2,-3.2,2003
16.0,0.1,2.11,1018.4,55.0,3075.000000246,2.13,-2.03,2004
12.9,11.5,5.33,1018.0,100.0,336.111111138,0.43,11.07,2005
18.2,6.8,3.19,1013.9,82.0,2727.777777996,1.87,4.93,2006
11.0,0.0,5.27,1024.5,50.0,4572.2222225880005,2.85,-2.85,2007
9.5,7.0,7.2,1017.6,100.0,1147.222222314,0.78,6.22,2008
17.9,0.0,3.74,1019.3,34.0,4369.444444794,3.2,-3.2,2009
13.4,0.0,5.83,1018.7,29.0,4216.666667004,2.61,-2.61,2010
20.3,0.0,4.61,1014.4,88.0,3608.3333336220003,3.15,-3.15,2011
10.5,21.5,9.25,1014.8,100.0,375.0000000300001,0.5,21.0,2012
13.0,0.0,4.16,1014.0,40.0,3647.2222225140004,2.43,-2.43,2013
18.6,0.3,5.7,1015.4,78.0,2947.222222458,2.28,-1.9799999999999998,2014
19.0,0.2,5.33,1012.4,91.0,2591.6666668740004,2.28,-2.0799999999999996,2015
15.1,0.3,8.27,1009.3,92.0,2316.666666852,2.39,-2.0900000000000003,2016
15.7,3.6,4.18,1010.2,86.0,3075.000000246,1.96,1.6400000000000001,2017
20.6,0.0,2.66,1020.4,11.0,4241.666667006,3.21,-3.21,2018
11.3,0.0,4.27,1026.1,40.0,3925.0000003140008,2.74,-2.74,2019
16.8,0.0,2.83,1019.6,75.0,4136.111111442001,2.86,-2.86,2020
11.9,0.0,5.48,1016.1,85.0,2000.0000001600001,1.75,-1.75,2021
10.9,0.8,2.47,1016.3,78.0,2761.1111113320003,1.52,-0.72,2022
19.5,0.2,3.52,1017.3,27.0,4152.77777811,2.86,-2.6599999999999997,2023
17.4,0.0,6.85,1023.4,17.0,4869.444444834001,4.31,-4.31,2024
19.8,0.0,3.5,1025.6,1.0,4650.000000372,3.25,-3.25,2025
