temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
15.1,0.0,3.28,1017.6,28.0,4275.000000342001,2.94,-2.94,1991
17.9,0.0,5.53,1021.5,29.0,3863.8888891980005,3.33,-3.33,1992
15.0,0.0,3.24,1026.0,11.0,4522.2222225840005,2.83,-2.83,1993
16.9,0.1,4.82,1020.8,55.0,3461.1111113880006,2.59,-2.4899999999999998,1994
13.0,2.6,4.91,1013.9,59.0,1461.111111228,1.09,1.51,1995
13.5,11.3,3.86,1008.6,93.0,1122.2222223120002,0.68,10.620000000000001,1996
12.2,0.0,1.9,1026.0,7.0,4252.777778118,2.5,-2.5,1997
14.1,0.0,8.46,1021.8,21.0,4236.11111145,3.07,-3.07,1998
18.5,5.7,4.59,1015.1,63.0,2977.7777780160004,2.24,3.46,1999
13.7,6.1,5.34,1015.1,91.0,1116.666666756,1.01,5.09,2000
15.8,1.3,3.47,1015.1,72.0,3330.5555558220003,1.99,-0.69,2001
12.5,7.0,4.09,1007.4,96.0,838.8888889560001,0.59,6.41,2002
20.6,0.0,3.63,1019.7,0.0,4661.1111114840005,3.77,-3.77,2003
15.7,0.4,8.22,1011.5,54.0,4030.555555878,3.88,-3.48,2004
14.9,0.0,5.59,1020.6,95.0,4130.555555886001,2.87,-2.87,2005
16.7,0.0,7.59,1017.8,16.0,4572.2222225880005,4.0,-4.0,2006
12.2,0.0,1.44,1026.8,1.0,4725.000000378001,2.64,-2.64,2007
11.2,0.0,3.23,1014.4,63.0,1947.2222223780002,1.25,-1.25,2008
18.4,0.0,1.92,1023.6,10.0,4333.333333680001,3.15,-3.15,2009
14.8,0.0,2.15,1023.4,6.0,4505.555555916,2.74,-2.74,2010
18.4,0.0,3.11,1016.2,14.0,4100.000000328,2.85,-2.85,2011
11.7,0.4,2.8,1017.2,81.0,3897.222222534,2.37,-1.9700000000000002,2012
14.7,0.0,4.54,1023.2,76.0,3688.888889184,2.61,-2.61,2013
15.3,13.1,5.55,1007.1,94.0,2397.2222224140005,1.31,11.79,2014
16.0,0.0,3.53,1012.3,38.0,3791.6666669700003,2.64,-2.64,2015
11.7,0.1,3.79,1020.2,29.0,3786.1111114140003,2.27,-2.17,2016
13.9,0.6,3.49,1015.8,80.0,2691.6666668820003,1.75,-1.15,2017
15.5,3.1,6.07,1018.0,75.0,2041.6666668300002,1.94,1.1600000000000001,2018
14.0,0.0,2.74,1020.8,11.0,4763.88888927,3.21,-3.21,2019
18.4,0.0,2.67,1017.4,1.0,4636.1111114820005,3.35,-3.35,2020
