temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
21.73333333333333,0.0,6.603333333333333,1021.7333333333332,9.333333333333334,18141.666668118003,15.49,-15.49,2016
21.566666666666666,0.0,4.67,1018.8666666666667,11.666666666666666,17997.222223662004,14.95,-14.95,2017
22.733333333333334,22.0,3.6833333333333336,1009.9666666666667,52.666666666666664,14116.666667796002,10.99,11.01,2018
25.666666666666668,1.4,3.47,1020.1666666666666,58.0,14555.55555672,12.28,-10.879999999999999,2019
21.266666666666666,1.2,4.38,1013.1999999999999,43.333333333333336,14133.333334464001,11.23,-10.030000000000001,2020
18.233333333333334,10.9,4.906666666666666,1014.4666666666666,77.66666666666667,12825.000001026001,9.71,1.1899999999999995,2021
24.8,5.9,3.2866666666666666,1013.5333333333333,43.666666666666664,16138.88889018,13.78,-7.879999999999999,2022
26.46666666666667,0.2,3.733333333333333,1014.3666666666668,33.666666666666664,17013.88889025,15.079999999999998,-14.879999999999999,2023
25.433333333333334,0.0,4.766666666666667,1015.4,54.0,17844.444445872003,16.41,-16.41,2024
15.833333333333334,0.0,4.41,1017.1666666666666,31.0,15480.555556794001,11.14,-11.14,2025
