time,product,source_file
2026-08-24T12:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260824_1255.png
2026-08-24T15:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260824_1555.png
2026-08-24T18:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260824_1855.png
2026-08-24T21:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260824_2155.png
2026-08-25T00:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260825_0055.png
2026-08-25T03:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260825_0355.png
2026-08-25T06:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260825_0655.png
2026-08-25T09:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260825_0955.png
2026-08-25T12:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260825_1255.png
2026-08-25T15:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260825_1555.png
2026-08-25T18:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260825_1855.png
2026-08-25T21:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260825_2155.png
2026-08-26T00:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260826_0055.png
2026-08-26T03:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260826_0355.png
2026-08-26T06:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260826_0655.png
2026-08-26T09:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260826_0955.png
2026-08-26T12:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260826_1255.png
2026-08-26T15:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260826_1555.png
2026-08-26T18:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260826_1855.png
2026-08-26T21:55:00+00:00,AirmassRGB,satellite_MSG-AirmassRGB-20260826_2155.png
2026-08-24T12:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260824_1255.png
2026-08-24T15:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260824_1555.png
2026-08-24T18:55:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260824_1855.png
2026-08-25T03:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260825_0310.png
2026-08-25T06:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260825_0610.png
2026-08-25T09:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260825_0910.png
2026-08-25T12:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260825_1210.png
2026-08-25T15:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260825_1510.png
2026-08-25T18:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260825_1810.png
2026-08-26T03:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260826_0310.png
2026-08-26T06:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260826_0610.png
2026-08-26T09:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260826_0910.png
2026-08-26T12:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260826_1210.png
2026-08-26T15:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260826_1510.png
2026-08-26T18:10:00+00:00,NaturalRGB,satellite_MSG-NaturalRGB-20260826_1810.png
2026-08-24T17:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260824_1710.png
2026-08-24T20:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260824_2010.png
2026-08-24T23:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260824_2310.png
2026-08-25T02:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260825_0210.png
2026-08-25T05:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260825_0510.png
2026-08-25T17:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260825_1710.png
2026-08-25T20:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260825_2010.png
2026-08-25T23:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260825_2310.png
2026-08-26T02:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260826_0210.png
2026-08-26T05:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260826_0510.png
2026-08-26T17:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260826_1710.png
2026-08-26T20:10:00+00:00,NightRGB,satellite_MSG-NightRGB-20260826_2010.png
2026-08-24T12:55:00+00:00,FogRGB,satellite_MSG-FogRGB-20260824_1255.png
2026-08-24T15:55:00+00:00,FogRGB,satellite_MSG-FogRGB-20260824_1555.png
2026-08-24T18:55:00+00:00,FogRGB,satellite_MSG-FogRGB-20260824_1855.png
2026-08-25T03:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260825_0310.png
2026-08-25T06:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260825_0610.png
2026-08-25T09:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260825_0910.png
2026-08-25T12:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260825_1210.png
2026-08-25T15:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260825_1510.png
2026-08-25T18:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260825_1810.png
2026-08-26T03:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260826_0310.png
2026-08-26T06:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260826_0610.png
2026-08-26T09:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260826_0910.png
2026-08-26T12:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260826_1210.png
2026-08-26T15:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260826_1510.png
2026-08-26T18:10:00+00:00,FogRGB,satellite_MSG-FogRGB-20260826_1810.png
2026-08-24T12:55:00+00:00,InfraCloud,satellite_MSG-InfraCloud-20260824_1255.png
2026-08-24T15:55:00+00:00,InfraCloud,satellite_MSG-InfraCloud-20260824_1555.png
2026-08-24T18:55:00+00:00,InfraCloud,satellite_MSG-InfraCloud-20260824_1855.png
2026-08-24T21:55:00+00:00,InfraCloud,satellite_MSG-InfraCloud-20260824_2155.png
2026-08-25T00:55:00+00:00,InfraCloud,satellite_MSG-InfraCloud-20260825_0055.png
2026-08-25T03:55:00+00:00,InfraCloud,satellite_MSG-InfraCloud-20260825_0355.png
2026-08-25T06:55:00+00:00,InfraCloud,satellite_MSG-InfraCloud-20260825_0655.png
2026-08-25T09:55:00+00:00,InfraCloud,satellite_MSG-InfraCloud-20260825_0955.png
2026-08-25T12:55:00+00:00,InfraCloud,satellite_MSG-InfraCloud-20260825_1255.png
