time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-08-24 00:00:00+00:00,0.0,0.0,3470.0,60.0,16.8,11.4
2026-08-24 01:00:00+00:00,0.0,0.0,3520.0,70.0,16.5,11.3
2026-08-24 02:00:00+00:00,0.0,0.0,3580.0,70.0,16.2,11.6
2026-08-24 03:00:00+00:00,0.0,0.0,3620.0,90.0,16.1,11.5
2026-08-24 04:00:00+00:00,0.0,0.0,3590.0,105.0,16.2,11.1
2026-08-24 05:00:00+00:00,0.0,0.0,3600.0,140.0,16.3,11.5
2026-08-24 06:00:00+00:00,0.0,0.0,3750.0,165.0,17.1,12.4
2026-08-24 07:00:00+00:00,0.0,0.0,3670.0,290.0,16.9,13.6
2026-08-24 08:00:00+00:00,0.0,0.0,3610.0,590.0,16.5,14.4
2026-08-24 09:00:00+00:00,0.0,0.0,3520.0,1475.0,17.6,15.1
2026-08-24 10:00:00+00:00,0.0,0.0,3550.0,2035.0,20.2,15.6
2026-08-24 11:00:00+00:00,0.0,0.0,3480.0,2140.0,20.4,16.0
2026-08-24 12:00:00+00:00,0.0,0.0,3470.0,2460.0,22.2,16.0
2026-08-24 13:00:00+00:00,0.0,0.0,3420.0,2555.0,21.3,15.6
2026-08-24 14:00:00+00:00,0.0,0.0,3580.0,2590.0,20.8,15.6
2026-08-24 15:00:00+00:00,0.0,0.0,3660.0,2845.0,20.4,15.4
2026-08-24 16:00:00+00:00,0.0,0.0,3640.0,2225.0,20.7,15.3
2026-08-24 17:00:00+00:00,0.0,0.0,3590.0,320.0,20.0,15.0
2026-08-24 18:00:00+00:00,0.0,0.0,3740.0,55.0,19.0,14.2
2026-08-24 19:00:00+00:00,0.0,0.0,3750.0,55.0,19.4,13.4
2026-08-24 20:00:00+00:00,0.0,0.0,3790.0,200.0,20.1,12.8
2026-08-24 21:00:00+00:00,0.0,0.0,3840.0,160.0,20.6,12.3
2026-08-24 22:00:00+00:00,0.0,0.0,3810.0,100.0,21.6,11.8
2026-08-24 23:00:00+00:00,0.0,0.0,3760.0,65.0,22.8,11.2
2026-08-25 00:00:00+00:00,0.0,0.0,3750.0,95.0,22.9,11.1
2026-08-25 01:00:00+00:00,0.0,0.0,3780.0,110.0,23.0,10.8
2026-08-25 02:00:00+00:00,0.0,0.0,3710.0,105.0,23.4,10.8
2026-08-25 03:00:00+00:00,0.0,0.0,3710.0,115.0,23.4,10.9
2026-08-25 04:00:00+00:00,0.0,0.0,3640.0,110.0,23.6,11.1
2026-08-25 05:00:00+00:00,0.0,0.0,3670.0,130.0,23.4,11.6
2026-08-25 06:00:00+00:00,0.0,0.0,3700.0,165.0,23.7,12.3
2026-08-25 07:00:00+00:00,0.0,0.0,3660.0,300.0,23.4,13.4
2026-08-25 08:00:00+00:00,0.0,0.0,3650.0,685.0,23.2,14.7
2026-08-25 09:00:00+00:00,0.0,0.0,3720.0,1205.0,22.5,15.6
2026-08-25 10:00:00+00:00,0.0,0.0,3760.0,1375.0,22.0,16.4
2026-08-25 11:00:00+00:00,0.0,0.0,3810.0,1445.0,21.1,16.7
