time,reflectivity_dbz,domain_max_dbz,echo_fraction_pct
2026-08-24 13:00:00+00:00,,33.5,0.053087009608748736
2026-08-24 13:30:00+00:00,,33.5,0.06795137229919838
2026-08-24 14:00:00+00:00,,36.5,0.16138450921059616
2026-08-24 14:30:00+00:00,,29.0,0.06795137229919838
2026-08-24 15:00:00+00:00,,29.5,0.022296544035674472
2026-08-24 15:30:00+00:00,,31.0,0.07113659287572331
2026-08-24 16:00:00+00:00,,29.0,0.021234803843499496
2026-08-24 16:30:00+00:00,,33.0,0.11254446037054731
2026-08-24 17:00:00+00:00,,29.5,0.09980357806444763
2026-08-24 17:30:00+00:00,,33.5,0.1815575728619207
2026-08-24 18:00:00+00:00,,28.0,0.053087009608748736
2026-08-24 18:30:00+00:00,,28.5,0.1136062005627223
2026-08-24 19:00:00+00:00,,29.5,0.022296544035674472
2026-08-24 19:30:00+00:00,,26.0,0.008493921537399798
2026-08-24 20:00:00+00:00,,40.0,0.07113659287572331
2026-08-24 20:30:00+00:00,,45.5,0.3238307586133673
2026-08-24 21:00:00+00:00,,37.5,0.16138450921059616
2026-08-24 21:30:00+00:00,,35.5,0.05945745076179859
2026-08-24 22:00:00+00:00,,35.5,0.18580453363062058
2026-08-24 22:30:00+00:00,,37.0,0.3079046557307427
2026-08-24 23:00:00+00:00,,38.0,0.3535594839942666
2026-08-24 23:30:00+00:00,,39.5,0.2739289695811435
2026-08-25 00:00:00+00:00,,41.0,0.39390561129691565
2026-08-25 00:30:00+00:00,,40.0,0.4087699739873653
2026-08-25 01:00:00+00:00,,44.5,0.5542283803153368
2026-08-25 01:30:00+00:00,,38.0,0.43106651802303975
2026-08-25 02:00:00+00:00,,44.0,0.35886818495514144
2026-08-25 02:30:00+00:00,,38.0,0.3471890428412167
2026-08-25 03:00:00+00:00,,35.0,0.22827414131761958
2026-08-25 03:30:00+00:00,,43.0,0.37585602802994106
2026-08-25 04:00:00+00:00,,3.5,0.007432181345224824
2026-08-25 04:30:00+00:00,,,0.0
2026-08-25 05:00:00+00:00,,,0.0
2026-08-25 05:30:00+00:00,,,0.0
2026-08-25 06:00:00+00:00,,,0.0
2026-08-25 06:30:00+00:00,,,0.0
2026-08-25 07:00:00+00:00,,,0.0
2026-08-25 07:30:00+00:00,,,0.0
2026-08-25 08:00:00+00:00,,,0.0
2026-08-25 08:30:00+00:00,,,0.0
2026-08-25 09:00:00+00:00,,,0.0
2026-08-25 09:30:00+00:00,,,0.0
2026-08-25 10:00:00+00:00,,2.0,0.009555661729574772
2026-08-25 10:30:00+00:00,,,0.0
2026-08-25 11:00:00+00:00,,3.5,0.018049583266974572
2026-08-25 11:30:00+00:00,,9.0,0.07963051441312312
2026-08-25 12:00:00+00:00,,21.5,1.6892286457503851
2026-08-25 12:30:00+00:00,,19.5,4.914795349577958
2026-08-25 13:00:00+00:00,,22.0,9.228645750384882
2026-08-25 13:30:00+00:00,,52.0,10.495301799649626
2026-08-25 14:00:00+00:00,,55.0,12.575250836120402
2026-08-25 14:30:00+00:00,8.0,52.0,20.59351276742581
