time,station_id,precipitation_mm,temperature_c,visibility_m,pressure_msl_hpa,relative_humidity_pct,wind_speed_ms,wind_direction_deg,wind_gust_ms
2026-08-23 22:00:00+00:00,64711,0.0,16.7,20000,1006.9,55,3.0,102,3.6
2026-08-23 22:10:00+00:00,64711,0.0,15.7,20000,1006.9,56,2.6,98,3.2
2026-08-23 22:20:00+00:00,64711,0.0,15.2,20000,1006.9,60,1.6,79,2.5
2026-08-23 22:30:00+00:00,64711,0.0,16.4,20000,1006.9,58,1.4,46,1.9
2026-08-23 22:40:00+00:00,64711,0.0,16.8,20000,1006.8,55,1.3,37,1.6
2026-08-23 22:50:00+00:00,64711,0.0,16.9,20000,1006.8,54,1.7,38,2.6
2026-08-23 23:00:00+00:00,64711,0.0,16.6,20000,1006.9,55,2.1,43,2.8
2026-08-23 23:10:00+00:00,64711,0.0,16.2,20000,1006.9,56,0.7,40,1.8
2026-08-23 23:20:00+00:00,64711,0.0,17.3,20000,1006.9,54,1.2,72,1.8
2026-08-23 23:30:00+00:00,64711,0.0,16.9,20000,1006.8,53,1.5,71,1.8
2026-08-23 23:40:00+00:00,64711,0.0,16.1,20000,1006.8,55,1.6,79,1.8
2026-08-23 23:50:00+00:00,64711,0.0,15.4,20000,1006.8,59,0.8,358,1.7
2026-08-24 00:00:00+00:00,64711,0.0,15.2,20000,1006.8,60,1.6,322,4.0
2026-08-24 00:10:00+00:00,64711,0.0,15.3,20000,1006.8,61,2.5,347,3.8
2026-08-24 00:20:00+00:00,64711,0.0,15.4,20000,1006.9,61,2.4,3,3.3
2026-08-24 00:30:00+00:00,64711,0.0,14.5,20000,1006.9,61,2.3,29,3.0
2026-08-24 00:40:00+00:00,64711,0.0,14.3,20000,1006.9,65,2.2,45,2.5
2026-08-24 00:50:00+00:00,64711,0.0,14.5,20000,1006.9,64,2.5,57,2.8
2026-08-24 01:00:00+00:00,64711,0.0,13.8,20000,1006.8,64,3.4,49,3.8
2026-08-24 01:10:00+00:00,64711,0.0,14.1,20000,1006.8,67,2.2,48,3.4
2026-08-24 01:20:00+00:00,64711,0.0,13.6,20000,1006.8,65,2.7,48,3.1
2026-08-24 01:30:00+00:00,64711,0.0,13.9,20000,1006.9,68,1.8,59,2.8
2026-08-24 01:40:00+00:00,64711,0.0,14.1,20000,1006.9,65,2.2,48,2.8
2026-08-24 01:50:00+00:00,64711,0.0,13.4,20000,1006.8,67,3.1,51,3.7
2026-08-24 02:00:00+00:00,64711,0.0,13.0,20000,1006.9,69,2.2,6,3.1
2026-08-24 02:10:00+00:00,64711,0.0,13.4,20000,1007.0,69,1.9,346,2.6
2026-08-24 02:20:00+00:00,64711,0.0,13.9,20000,1007.1,66,1.3,11,2.4
2026-08-24 02:30:00+00:00,64711,0.0,13.4,20000,1007.0,66,2.1,53,2.9
2026-08-24 02:40:00+00:00,64711,0.0,13.0,20000,1007.0,70,3.7,61,4.5
2026-08-24 02:50:00+00:00,64711,0.0,13.3,20000,1006.9,69,2.8,67,4.4
2026-08-24 03:00:00+00:00,64711,0.0,12.3,20000,1006.9,71,2.6,44,3.6
2026-08-24 03:10:00+00:00,64711,0.0,12.0,20000,1006.9,74,3.0,48,3.8
2026-08-24 03:20:00+00:00,64711,0.0,12.1,20000,1007.0,74,2.5,43,3.6
2026-08-24 03:30:00+00:00,64711,0.0,12.4,20000,1007.0,75,4.0,39,4.6
2026-08-24 03:40:00+00:00,64711,0.0,12.6,20000,1007.0,73,3.9,37,4.3
2026-08-24 03:50:00+00:00,64711,0.0,13.0,20000,1007.1,72,3.8,36,4.5
2026-08-24 04:00:00+00:00,64711,0.0,12.8,20000,1007.1,72,3.2,42,3.6
2026-08-24 04:10:00+00:00,64711,0.0,13.1,20000,1007.2,72,2.1,25,3.0
2026-08-24 04:20:00+00:00,64711,0.0,13.0,20000,1007.4,71,1.3,279,2.0
2026-08-24 04:30:00+00:00,64711,0.0,13.0,20000,1007.5,71,1.1,282,1.6
2026-08-24 04:40:00+00:00,64711,0.0,13.5,20000,1007.5,69,0.3,296,1.0
2026-08-24 04:50:00+00:00,64711,0.0,14.1,20000,1007.6,67,0.0,309,0.7
2026-08-24 05:00:00+00:00,64711,0.0,15.5,20000,1007.7,65,0.9,3,3.3
2026-08-24 05:10:00+00:00,64711,0.0,16.0,20000,1007.7,61,2.4,35,3.4
2026-08-24 05:20:00+00:00,64711,0.0,16.2,20000,1007.7,60,2.6,40,3.5
2026-08-24 05:30:00+00:00,64711,0.0,16.5,20000,1007.7,59,2.4,38,3.3
2026-08-24 05:40:00+00:00,64711,0.0,16.9,20000,1007.8,58,2.8,47,4.0
2026-08-24 05:50:00+00:00,64711,0.0,17.2,20000,1007.8,57,3.0,49,3.8
2026-08-24 06:00:00+00:00,64711,0.0,17.3,20000,1007.9,56,2.9,50,3.8
2026-08-24 06:10:00+00:00,64711,0.0,17.8,20000,1007.9,56,2.6,39,3.8
2026-08-24 06:20:00+00:00,64711,0.0,18.4,20000,1007.8,54,3.0,46,4.2
2026-08-24 06:30:00+00:00,64711,0.0,18.6,20000,1007.8,53,3.4,54,4.5
2026-08-24 06:40:00+00:00,64711,0.0,19.2,20000,1007.9,52,2.5,50,3.7
2026-08-24 06:50:00+00:00,64711,0.0,19.6,20000,1007.9,51,2.9,40,4.2
2026-08-24 07:00:00+00:00,64711,0.0,20.4,20000,1007.8,48,3.2,34,4.8
2026-08-24 07:10:00+00:00,64711,0.0,20.9,20000,1007.8,47,3.1,41,4.7
2026-08-24 07:20:00+00:00,64711,0.0,21.5,20000,1007.8,45,3.0,41,4.8
2026-08-24 07:30:00+00:00,64711,0.0,22.2,20000,1007.8,44,3.4,56,5.0
2026-08-24 07:40:00+00:00,64711,0.0,22.9,20000,1007.9,42,3.1,27,5.0
2026-08-24 07:50:00+00:00,64711,0.0,23.3,20000,1007.8,40,4.3,39,6.0
2026-08-24 08:00:00+00:00,64711,0.0,23.6,20000,1007.8,39,4.0,52,6.1
2026-08-24 08:10:00+00:00,64711,0.0,24.2,20000,1007.8,37,4.0,31,6.3
2026-08-24 08:20:00+00:00,64711,0.0,24.4,20000,1007.8,36,4.4,20,6.4
2026-08-24 08:30:00+00:00,64711,0.0,24.8,20000,1007.8,35,4.6,31,6.9
2026-08-24 08:40:00+00:00,64711,0.0,24.8,20000,1007.7,34,4.1,48,6.1
2026-08-24 08:50:00+00:00,64711,0.0,25.2,20000,1007.5,33,4.2,47,6.4
2026-08-24 09:00:00+00:00,64711,0.0,25.7,20000,1007.5,32,4.2,45,6.6
2026-08-24 09:10:00+00:00,64711,0.0,25.9,20000,1007.5,31,4.1,41,6.7
2026-08-24 09:20:00+00:00,64711,0.0,26.3,20000,1007.4,29,3.9,14,6.2
2026-08-24 09:30:00+00:00,64711,0.0,26.1,20000,1007.3,29,2.7,34,5.0
2026-08-24 09:40:00+00:00,64711,0.0,26.4,20000,1007.3,29,3.0,46,5.3
2026-08-24 09:50:00+00:00,64711,0.0,26.5,20000,1007.3,29,2.9,36,4.6
2026-08-24 10:00:00+00:00,64711,0.0,26.7,20000,1007.3,29,1.4,12,4.8
2026-08-24 10:10:00+00:00,64711,0.0,26.7,20000,1007.2,28,3.0,70,5.4
2026-08-24 10:20:00+00:00,64711,0.0,27.1,20000,1007.1,28,2.5,69,3.9
2026-08-24 10:30:00+00:00,64711,0.0,27.3,20000,1007.0,26,2.1,4,4.7
2026-08-24 10:40:00+00:00,64711,0.0,27.5,20000,1006.9,27,2.1,32,4.5
2026-08-24 10:50:00+00:00,64711,0.0,27.4,20000,1006.9,25,2.2,6,5.4
2026-08-24 11:00:00+00:00,64711,0.0,27.4,20000,1006.9,26,3.3,337,6.5
2026-08-24 11:10:00+00:00,64711,0.0,27.7,20000,1006.9,26,2.4,313,5.5
2026-08-24 11:20:00+00:00,64711,0.0,27.8,20000,1006.7,26,2.8,314,6.4
2026-08-24 11:30:00+00:00,64711,0.0,28.2,20000,1006.7,25,1.6,295,3.5
2026-08-24 11:40:00+00:00,64711,0.0,27.9,20000,1006.7,25,3.9,310,6.9
2026-08-24 11:50:00+00:00,64711,0.0,28.2,20000,1006.7,25,2.2,328,5.2
2026-08-24 12:00:00+00:00,64711,0.0,28.5,20000,1006.6,25,3.3,358,5.3
2026-08-24 12:10:00+00:00,64711,0.0,28.4,20000,1006.6,24,3.5,311,6.3
2026-08-24 12:20:00+00:00,64711,0.0,28.6,20000,1006.5,24,3.3,316,9.2
2026-08-24 12:30:00+00:00,64711,0.0,28.2,20000,1006.5,24,3.9,358,8.3
2026-08-24 12:40:00+00:00,64711,0.0,28.2,20000,1006.4,24,2.4,266,4.8
2026-08-24 12:50:00+00:00,64711,0.0,28.9,20000,1006.4,24,2.9,322,6.2
2026-08-24 13:00:00+00:00,64711,0.0,28.7,20000,1006.3,24,3.4,322,7.9
2026-08-24 13:10:00+00:00,64711,0.0,28.3,20000,1006.2,24,3.3,332,7.0
2026-08-24 13:20:00+00:00,64711,0.0,29.0,20000,1006.1,23,2.9,5,6.7
2026-08-24 13:30:00+00:00,64711,0.0,29.0,20000,1006.0,23,3.6,360,6.7
2026-08-24 13:40:00+00:00,64711,0.0,28.8,20000,1006.0,23,3.0,22,6.2
2026-08-24 13:50:00+00:00,64711,0.0,28.6,20000,1005.9,23,1.8,45,5.4
2026-08-24 14:00:00+00:00,64711,0.0,28.6,20000,1005.8,24,4.8,350,7.3
2026-08-24 14:10:00+00:00,64711,0.0,28.8,20000,1005.9,24,3.9,329,6.4
2026-08-24 14:20:00+00:00,64711,0.0,28.3,20000,1006.0,24,3.0,348,5.4
2026-08-24 14:30:00+00:00,64711,0.0,28.6,20000,1005.9,24,1.7,320,3.6
2026-08-24 14:40:00+00:00,64711,0.0,29.0,20000,1005.9,24,1.5,9,4.9
2026-08-24 14:50:00+00:00,64711,0.0,28.8,20000,1005.9,24,3.5,342,5.7
2026-08-24 15:00:00+00:00,64711,0.0,28.7,20000,1005.9,24,2.9,350,5.4
2026-08-24 15:10:00+00:00,64711,0.0,28.2,20000,1005.8,24,3.0,40,5.1
2026-08-24 15:20:00+00:00,64711,0.0,28.0,20000,1005.8,25,1.8,88,3.8
2026-08-24 15:30:00+00:00,64711,0.0,28.0,20000,1005.7,25,2.6,18,4.7
2026-08-24 15:40:00+00:00,64711,0.0,27.9,20000,1005.7,25,1.0,37,2.0
2026-08-24 15:50:00+00:00,64711,0.0,28.5,20000,1005.6,25,1.7,310,4.7
2026-08-24 16:00:00+00:00,64711,0.0,28.0,20000,1005.5,25,3.3,337,5.8
2026-08-24 16:10:00+00:00,64711,0.0,27.6,20000,1005.5,26,4.0,330,5.4
2026-08-24 16:20:00+00:00,64711,0.0,27.7,20000,1005.4,26,3.2,334,4.7
2026-08-24 16:30:00+00:00,64711,0.0,27.8,20000,1005.4,26,2.2,360,3.2
2026-08-24 16:40:00+00:00,64711,0.0,27.4,20000,1005.4,26,1.9,22,2.9
2026-08-24 16:50:00+00:00,64711,0.0,27.4,20000,1005.4,27,2.3,359,3.8
2026-08-24 17:00:00+00:00,64711,0.0,26.9,20000,1005.4,27,2.3,356,3.7
2026-08-24 17:10:00+00:00,64711,0.0,26.4,20000,1005.4,28,2.4,13,3.1
2026-08-24 17:20:00+00:00,64711,0.0,25.4,20000,1005.4,29,2.3,15,3.0
2026-08-24 17:30:00+00:00,64711,0.0,25.1,20000,1005.4,31,2.0,25,2.3
2026-08-24 17:40:00+00:00,64711,0.0,24.5,20000,1005.4,32,1.7,38,2.0
2026-08-24 17:50:00+00:00,64711,0.0,24.2,20000,1005.4,32,2.1,62,2.5
2026-08-24 18:00:00+00:00,64711,0.0,23.6,20000,1005.4,33,2.5,67,2.9
2026-08-24 18:10:00+00:00,64711,0.0,22.8,20000,1005.5,36,2.4,76,2.8
2026-08-24 18:20:00+00:00,64711,0.0,22.4,20000,1005.5,37,2.4,81,3.2
2026-08-24 18:30:00+00:00,64711,0.0,22.1,20000,1005.6,37,3.3,91,3.8
2026-08-24 18:40:00+00:00,64711,0.0,22.0,20000,1005.6,38,2.9,95,3.3
2026-08-24 18:50:00+00:00,64711,0.0,22.1,20000,1005.7,38,2.6,88,2.9
2026-08-24 19:00:00+00:00,64711,0.0,21.8,20000,1005.7,38,2.7,86,3.2
2026-08-24 19:10:00+00:00,64711,0.0,21.7,20000,1005.6,39,2.7,83,3.1
2026-08-24 19:20:00+00:00,64711,0.0,21.2,20000,1005.6,40,2.7,78,3.1
2026-08-24 19:30:00+00:00,64711,0.0,20.6,20000,1005.5,41,2.4,80,2.9
2026-08-24 19:40:00+00:00,64711,0.0,20.2,20000,1005.5,43,1.9,68,2.3
