time,generation_cross_border_electricity_trading_mw,generation_nuclear_mw,generation_hydro_run_of_river_mw,generation_biomass_mw,generation_fossil_brown_coal_lignite_mw,generation_fossil_oil_mw,generation_fossil_gas_mw,generation_geothermal_mw,generation_hydro_water_reservoir_mw,generation_others_mw,generation_other_renewables_mw,generation_waste_mw,wind_onshore_generation_mw,solar_generation_mw,load_mw,residual_load_mw,renewable_share_of_load_pct,renewable_share_of_generation_pct,day_ahead_price_eur_mwh,flow_austria_gw,flow_croatia_gw,flow_romania_gw,flow_serbia_gw,flow_slovakia_gw,flow_slovenia_gw,flow_ukraine_gw,flow_sum_gw,net_import_mw
2026-08-23 22:00:00+00:00,2314.2,1198.7,4.4,200.9,154.0,0.0,128.9,0.2,4.3,55.8,15.0,20.3,1.4,0.1,4104.9,4103.4,5.8,13.3,197.0,0.531,-0.788,-0.503,-0.283,2.958,-0.074,0.49,2.332,4663.0
2026-08-23 22:15:00+00:00,2139.1,1214.4,4.2,201.2,154.2,0.0,144.1,0.2,4.3,65.5,15.3,20.2,1.6,0.0,4030.1,4028.5,5.9,13.0,200.26,0.494,-0.84,-0.51,-0.283,2.957,-0.114,0.49,2.196,4390.000000000001
2026-08-23 22:30:00+00:00,2135.0,1229.3,4.2,201.2,150.1,0.0,127.5,0.2,4.3,50.2,15.1,19.5,1.8,0.1,3977.9,3975.9,6.0,13.1,189.59,0.429,-0.803,-0.485,-0.283,2.903,-0.145,0.49,2.106,4212.0
2026-08-23 22:45:00+00:00,2079.7,1244.0,4.2,201.5,141.1,0.0,110.2,0.2,4.3,48.6,14.6,19.6,2.0,0.5,3890.0,3887.5,6.1,13.2,161.35,0.403,-0.781,-0.485,-0.283,2.825,-0.153,0.49,2.017,4032.9999999999995
2026-08-23 23:00:00+00:00,2003.6,1251.4,4.2,201.3,139.0,0.0,111.8,0.2,4.3,52.9,14.6,19.7,2.0,0.5,3852.2,3849.7,6.2,13.2,179.87,0.331,-0.834,-0.442,-0.289,2.869,-0.192,0.582,2.025,4050.000000000001
2026-08-23 23:15:00+00:00,1950.4,1251.6,4.2,201.9,129.7,0.0,116.0,0.2,4.3,48.9,14.7,18.8,2.9,0.3,3787.7,3784.6,6.3,13.3,182.91,0.281,-0.869,-0.424,-0.289,2.913,-0.234,0.582,1.96,3920.0
2026-08-23 23:30:00+00:00,1916.8,1252.5,4.2,201.6,120.8,0.0,107.4,0.2,4.3,46.8,14.5,18.4,2.9,0.2,3733.8,3730.8,6.3,13.4,153.8,0.274,-0.874,-0.44,-0.289,2.914,-0.238,0.582,1.928,3857.0
2026-08-23 23:45:00+00:00,1864.7,1254.0,4.3,202.0,115.8,0.0,107.2,0.2,4.3,46.9,14.7,18.5,2.0,0.1,3707.5,3705.3,6.4,13.4,161.95,0.26,-0.874,-0.448,-0.289,2.917,-0.244,0.582,1.904,3808.0
2026-08-24 00:00:00+00:00,1897.3,1264.3,4.3,201.9,115.9,0.0,90.9,0.2,4.3,73.9,15.1,18.0,1.9,0.1,3661.2,3659.2,6.5,13.2,159.6,0.242,-0.876,-0.424,-0.282,2.863,-0.253,0.566,1.834,3670.0
2026-08-24 00:15:00+00:00,1849.8,1280.8,4.3,202.1,114.4,0.0,88.6,0.2,4.3,51.9,15.2,18.1,2.0,0.3,3616.7,3614.4,6.6,13.3,159.95,0.248,-0.864,-0.43,-0.282,2.831,-0.244,0.566,1.825,3649.9999999999995
2026-08-24 00:30:00+00:00,1801.5,1293.3,4.3,202.0,116.0,0.0,93.0,0.2,4.3,75.2,15.2,19.2,1.9,4.0,3631.0,3625.1,6.6,13.2,158.33,0.247,-0.858,-0.452,-0.282,2.817,-0.246,0.566,1.792,3584.0000000000005
2026-08-24 00:45:00+00:00,1796.7,1294.0,4.3,201.8,115.5,0.0,99.0,0.2,4.3,55.2,15.2,19.3,1.5,0.1,3626.5,3624.8,6.5,13.1,159.33,0.248,-0.833,-0.482,-0.282,2.81,-0.246,0.566,1.779,3560.0
2026-08-24 01:00:00+00:00,1832.7,1293.0,4.3,201.2,114.1,0.0,95.1,0.2,4.3,67.1,15.1,19.4,1.5,2.8,3643.3,3639.0,6.6,13.2,164.92,0.217,-0.844,-0.449,-0.256,2.811,-0.262,0.567,1.784,3567.9999999999995
2026-08-24 01:15:00+00:00,1823.2,1292.0,4.2,201.2,113.5,0.0,101.0,0.2,4.3,55.7,15.2,19.1,1.9,0.1,3602.6,3600.5,6.6,13.1,168.29,0.219,-0.832,-0.465,-0.256,2.799,-0.258,0.567,1.774,3548.0
2026-08-24 01:30:00+00:00,1793.6,1294.7,4.2,201.7,114.6,0.0,94.8,0.2,4.3,63.0,15.2,19.0,1.3,1.5,3610.2,3607.4,6.6,13.1,162.61,0.201,-0.82,-0.46,-0.256,2.79,-0.265,0.567,1.758,3514.9999999999995
2026-08-24 01:45:00+00:00,1815.4,1296.9,4.2,201.3,114.8,0.0,98.6,0.2,4.3,58.1,15.1,19.4,1.8,0.6,3636.1,3633.7,6.5,13.1,157.13,0.252,-0.872,-0.464,-0.256,2.855,-0.247,0.567,1.835,3670.0
2026-08-24 02:00:00+00:00,1845.5,1297.2,4.2,200.8,114.3,0.0,98.1,0.2,4.3,84.6,14.9,18.8,3.1,2.0,3683.5,3678.4,6.5,13.0,152.33,0.299,-0.852,-0.486,-0.233,2.828,-0.231,0.556,1.883,3764.0
2026-08-24 02:15:00+00:00,1923.4,1297.5,4.3,201.3,114.2,0.0,92.0,0.2,4.3,75.7,14.8,18.7,3.0,0.4,3737.8,3734.4,6.4,13.0,155.89,0.309,-0.822,-0.479,-0.233,2.812,-0.22,0.556,1.923,3846.0
2026-08-24 02:30:00+00:00,1999.9,1294.4,4.3,202.6,114.1,0.0,84.8,0.2,4.3,53.8,14.7,17.9,2.6,0.1,3785.7,3783.0,6.3,13.3,158.2,0.292,-0.754,-0.43,-0.233,2.728,-0.216,0.556,1.943,3886.0
