temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
14.0,5.7,5.99,1013.2,53.0,2363.888889078,2.0,3.7,1990
10.6,0.0,3.25,1020.5,32.0,4008.3333336540004,2.41,-2.41,1991
15.1,0.0,3.06,1015.8,29.0,5175.000000414,3.29,-3.29,1992
17.9,0.1,5.86,1013.9,60.0,3805.55555586,3.5,-3.4,1993
25.4,0.0,5.39,1012.1,47.0,5158.333333746001,5.23,-5.23,1994
19.3,0.0,6.01,1008.3,61.0,2711.1111113280003,3.01,-3.01,1995
12.9,2.6,9.75,1004.3,89.0,3127.7777780280003,2.16,0.43999999999999995,1996
20.4,4.0,4.71,1019.6,62.0,3847.22222253,3.23,0.77,1997
16.9,0.0,4.03,1015.4,29.0,4483.333333692,3.01,-3.01,1998
17.5,5.3,5.94,1015.2,74.0,3033.3333335760003,2.2,3.0999999999999996,1999
14.9,0.0,4.84,1019.7,39.0,5341.666667094,3.63,-3.63,2000
14.5,1.7,7.16,1006.6,81.0,2233.333333512,1.64,0.06000000000000005,2001
21.2,0.0,3.11,1014.2,18.0,5019.444444846001,3.87,-3.87,2002
18.1,0.0,3.8,1013.2,36.0,5061.111111516,3.93,-3.93,2003
17.5,2.7,4.22,1021.2,47.0,3505.555555836,3.04,-0.33999999999999986,2004
19.7,0.0,3.41,1021.6,2.0,5208.333333750001,3.76,-3.76,2005
17.3,0.8,5.61,1016.6,51.0,3697.2222225180003,2.91,-2.1100000000000003,2006
13.8,3.2,5.64,1011.6,70.0,2311.111111296,1.8,1.4000000000000001,2007
21.7,1.7,3.87,1014.1,46.0,3075.000000246,2.63,-0.9299999999999999,2008
17.7,0.0,7.11,1023.7,50.0,4161.111111444001,3.9,-3.9,2009
15.0,10.1,5.81,1013.8,97.0,2594.444444652,1.42,8.68,2010
17.7,0.0,6.52,1010.1,99.0,1102.7777778660002,2.14,-2.14,2011
19.8,0.0,2.36,1018.4,35.0,4341.666667014,3.44,-3.44,2012
17.6,0.0,2.78,1021.6,0.0,5477.777778216,3.61,-3.61,2013
20.8,0.1,2.13,1014.8,76.0,4525.000000362,3.11,-3.01,2014
13.4,0.0,2.24,1019.9,53.0,3388.88888916,2.21,-2.21,2015
22.2,0.0,3.68,1017.2,2.0,5138.8888893,3.9,-3.9,2016
16.3,0.0,2.89,1015.6,29.0,5197.222222638001,3.2,-3.2,2017
20.2,0.0,3.82,1015.8,26.0,4663.888889262,3.67,-3.67,2018
21.4,0.1,3.6,1016.9,62.0,4069.4444447700002,3.23,-3.13,2019
18.3,0.0,5.36,1025.1,6.0,5486.111111550001,4.28,-4.28,2020
16.8,0.0,4.1,1024.4,4.0,5536.111111554001,3.93,-3.93,2021
23.0,0.9,4.93,1014.4,82.0,4863.8888892780005,4.03,-3.1300000000000003,2022
21.6,0.0,4.1,1022.0,0.0,5463.888889326001,4.3,-4.3,2023
23.8,0.0,4.91,1015.9,25.0,4972.22222262,5.05,-5.05,2024
19.9,4.8,2.35,1015.8,42.0,4686.1111114860005,3.09,1.71,2025
