time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-09-07 22:00:00+00:00,17.3,4.9,44,0.0,38,1022.6,3.04,6.11,107,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.07,19.5,20.3,16.7,17.8,0.088,0.145,0.159,0.24
2026-09-07 23:00:00+00:00,16.7,4.6,45,0.0,24,1022.4,2.76,5.52,102,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.06,18.7,20.2,16.8,17.8,0.088,0.145,0.159,0.24
2026-09-08 00:00:00+00:00,15.4,5.1,50,0.0,60,1022.1,2.91,5.5,106,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.06,17.7,19.7,16.5,17.8,0.096,0.145,0.159,0.24
2026-09-08 01:00:00+00:00,15.1,5.2,52,0.0,54,1021.8,2.6,4.89,113,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.05,17.0,19.6,16.5,17.8,0.096,0.145,0.159,0.24
2026-09-08 02:00:00+00:00,14.7,5.3,53,0.0,24,1021.3,2.84,4.84,118,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.05,16.5,19.4,16.5,17.7,0.096,0.145,0.159,0.24
2026-09-08 03:00:00+00:00,14.1,5.6,56,0.0,9,1021.2,2.19,3.96,114,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.03,16.0,19.2,16.5,17.7,0.096,0.145,0.159,0.24
2026-09-08 04:00:00+00:00,13.6,5.8,59,0.0,0,1021.0,2.08,2.91,100,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.03,15.4,19.1,16.6,17.7,0.095,0.145,0.159,0.24
2026-09-08 05:00:00+00:00,14.5,6.2,57,0.0,1,1020.9,2.32,2.85,109,4.0,40.0,21.0,19.0,3220.4,0.0,0.0,0.7,0.05,15.3,18.9,16.6,17.7,0.095,0.145,0.159,0.24
2026-09-08 06:00:00+00:00,16.8,6.6,51,0.0,1,1021.1,1.31,2.6,133,4.1,183.0,125.0,58.0,3600.0,0.0,0.0,0.94,0.1,16.2,18.7,16.5,17.7,0.095,0.145,0.159,0.24
2026-09-08 07:00:00+00:00,20.5,7.1,42,0.0,0,1020.9,0.96,2.18,152,3.6,348.0,270.0,78.0,3600.0,0.0,0.0,1.4,0.21,18.1,18.6,16.5,17.7,0.095,0.145,0.159,0.24
2026-09-08 08:00:00+00:00,23.8,6.6,33,0.0,0,1020.7,1.24,1.74,166,4.5,503.0,412.0,91.0,3600.0,0.0,0.0,1.98,0.33,20.5,18.6,16.5,17.7,0.095,0.145,0.159,0.24
2026-09-08 09:00:00+00:00,26.0,4.5,25,0.0,0,1020.2,1.97,2.53,187,5.9,625.0,527.0,98.0,3600.0,0.0,0.0,2.52,0.45,23.1,18.7,16.5,17.7,0.094,0.145,0.159,0.24
2026-09-08 10:00:00+00:00,27.2,4.3,23,0.0,0,1019.6,2.31,2.98,202,6.7,703.0,600.0,103.0,3600.0,0.0,0.0,2.77,0.52,25.4,18.9,16.6,17.7,0.094,0.145,0.159,0.24
2026-09-08 11:00:00+00:00,28.0,5.1,23,0.0,0,1018.8,2.39,3.13,209,7.0,730.0,625.0,105.0,3600.0,0.0,0.0,2.89,0.55,27.4,19.2,16.6,17.7,0.094,0.145,0.159,0.24
2026-09-08 12:00:00+00:00,29.0,5.9,23,0.0,0,1017.8,2.34,3.05,214,7.0,703.0,601.0,102.0,3600.0,0.0,0.0,3.08,0.54,29.2,19.7,16.8,17.7,0.093,0.145,0.159,0.24
2026-09-08 13:00:00+00:00,29.0,6.4,24,0.0,0,1017.0,2.51,3.23,211,7.0,626.0,528.0,98.0,3600.0,0.0,0.0,3.05,0.49,30.1,20.1,16.8,17.7,0.093,0.145,0.159,0.24
2026-09-08 14:00:00+00:00,28.9,6.6,24,0.0,0,1016.5,2.28,3.0,206,6.9,506.0,416.0,90.0,3600.0,0.0,0.0,3.0,0.4,30.3,20.4,16.8,17.7,0.093,0.145,0.159,0.24
2026-09-08 15:00:00+00:00,28.5,6.7,25,0.0,0,1016.0,2.25,3.03,201,6.2,354.0,276.0,78.0,3600.0,0.0,0.0,2.9,0.3,30.0,20.7,16.9,17.7,0.092,0.145,0.159,0.24
2026-09-08 16:00:00+00:00,27.6,6.7,27,0.0,0,1015.7,2.43,3.61,194,5.7,187.0,130.0,57.0,3600.0,0.0,0.0,2.7,0.2,29.0,21.0,16.9,17.7,0.092,0.145,0.159,0.24
2026-09-08 17:00:00+00:00,25.2,7.2,32,0.0,0,1015.3,2.5,4.65,168,4.6,43.0,23.0,20.0,3318.71,0.0,0.0,2.18,0.11,27.3,21.2,16.9,17.7,0.092,0.145,0.159,0.24
2026-09-08 18:00:00+00:00,23.5,7.5,36,0.0,0,1015.0,2.77,4.83,154,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.09,25.6,21.1,16.7,17.7,0.092,0.145,0.159,0.24
2026-09-08 19:00:00+00:00,22.5,7.5,38,0.0,0,1014.9,3.13,6.2,155,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.1,24.3,21.2,16.7,17.7,0.092,0.145,0.159,0.24
2026-09-08 20:00:00+00:00,22.2,7.1,38,0.0,0,1014.7,3.05,5.98,159,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.09,23.2,21.2,16.7,17.7,0.092,0.145,0.159,0.24
2026-09-08 21:00:00+00:00,21.7,7.1,39,0.0,2,1014.4,3.0,5.85,162,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.09,22.3,21.2,16.7,17.7,0.092,0.145,0.159,0.24
