time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-09-09 22:00:00+00:00,22.3,7.7,39,0.0,0,1010.1,3.55,7.25,178,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.11,23.3,22.1,16.3,17.7,0.091,0.144,0.158,0.24
2026-09-09 23:00:00+00:00,21.3,8.3,43,0.0,90,1010.0,3.26,6.56,212,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.09,22.5,22.0,16.3,17.7,0.091,0.144,0.159,0.24
2026-09-10 00:00:00+00:00,21.0,8.9,46,0.0,84,1010.2,4.01,7.79,204,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.1,21.6,21.8,16.2,17.7,0.091,0.144,0.158,0.24
2026-09-10 01:00:00+00:00,21.7,10.5,49,0.0,68,1010.5,4.21,8.35,217,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.1,21.4,21.7,16.2,17.7,0.091,0.144,0.158,0.24
2026-09-10 02:00:00+00:00,21.7,12.2,55,0.0,95,1010.9,3.69,7.31,221,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.08,21.2,21.6,16.2,17.7,0.091,0.144,0.158,0.24
2026-09-10 03:00:00+00:00,21.2,13.6,62,0.0,48,1011.4,3.65,7.02,221,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.07,21.1,21.5,16.2,17.7,0.091,0.144,0.158,0.24
2026-09-10 04:00:00+00:00,20.1,14.8,72,0.0,37,1011.9,3.28,6.35,232,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.04,20.8,21.4,16.2,17.7,0.091,0.144,0.158,0.24
2026-09-10 05:00:00+00:00,20.0,15.9,77,0.0,41,1012.5,3.13,5.67,245,6.0,32.0,13.0,19.0,2907.87,0.0,0.0,0.53,0.04,20.6,21.3,16.3,17.7,0.091,0.144,0.159,0.24
2026-09-10 06:00:00+00:00,21.2,16.0,72,0.0,42,1012.7,2.56,4.43,239,6.6,157.0,87.0,70.0,3600.0,0.0,0.0,0.69,0.11,21.1,21.2,16.3,17.7,0.091,0.144,0.158,0.24
2026-09-10 07:00:00+00:00,22.5,15.3,64,0.0,48,1013.2,3.2,4.49,256,7.4,259.0,160.0,99.0,3600.0,0.0,0.0,0.99,0.19,22.1,21.2,16.3,17.7,0.091,0.144,0.158,0.24
