temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
14.8,0.5,6.97,1016.0,78.0,3791.6666669700003,3.1,-2.6,1990
14.7,0.0,3.37,1023.6,5.0,4905.555555948001,3.27,-3.27,1991
16.6,0.0,5.16,1026.1,9.0,4986.11111151,3.72,-3.72,1992
21.7,3.4,6.77,1009.6,92.0,2008.3333334940003,2.14,1.2599999999999998,1993
20.1,2.8,3.01,1014.4,42.0,4647.222222594,3.35,-0.5500000000000003,1994
17.5,10.7,5.86,1012.7,76.0,2708.33333355,2.16,8.54,1995
11.7,11.5,3.5,1013.3,74.0,3180.55555581,1.62,9.879999999999999,1996
15.7,0.0,7.39,1012.0,32.0,3888.8888892000004,3.91,-3.91,1997
17.6,0.0,2.38,1019.2,9.0,4702.777778154001,3.01,-3.01,1998
22.1,0.2,7.86,1020.7,40.0,4641.666667038001,4.54,-4.34,1999
16.4,0.0,2.56,1023.4,43.0,5350.000000428001,3.56,-3.56,2000
11.0,0.0,5.97,1010.6,83.0,3422.2222224960005,1.89,-1.89,2001
20.7,0.0,4.02,1013.3,14.0,4683.333333708,4.09,-4.09,2002
18.7,2.2,2.85,1009.1,97.0,3588.8888891760002,2.96,-0.7599999999999998,2003
11.6,0.0,4.34,1028.7,30.0,5147.222222634001,3.28,-3.28,2004
20.6,0.0,2.96,1012.6,5.0,5288.888889312,3.83,-3.83,2005
14.6,0.0,3.75,1029.3,3.0,5286.111111534001,3.51,-3.51,2006
15.3,0.0,5.72,1012.7,65.0,4047.2222225460005,3.1,-3.1,2007
19.4,0.0,2.37,1018.6,30.0,4325.000000346001,3.39,-3.39,2008
21.5,0.0,5.06,1020.4,73.0,5147.222222634001,4.66,-4.66,2009
18.3,6.5,4.06,1016.8,99.0,2105.555555724,1.37,5.13,2010
18.0,0.0,3.29,1017.5,35.0,3877.7777780880006,2.78,-2.78,2011
21.3,0.0,3.74,1019.9,14.0,5275.000000422,4.08,-4.08,2012
16.3,0.4,1.99,1017.9,73.0,3688.888889184,2.23,-1.83,2013
18.2,13.0,3.64,1012.9,85.0,2275.000000182,1.55,11.45,2014
14.6,3.9,6.24,1019.6,93.0,1569.4444445700003,1.59,2.3099999999999996,2015
22.7,0.0,2.87,1016.2,13.0,4700.000000376001,3.58,-3.58,2016
22.0,0.0,5.45,1008.3,40.0,4847.22222261,3.78,-3.78,2017
18.6,0.0,4.1,1020.9,19.0,4791.666667050001,3.68,-3.68,2018
17.2,0.0,2.63,1019.8,64.0,4197.222222558,2.86,-2.86,2019
20.1,0.0,3.67,1017.9,18.0,4988.888889288,3.83,-3.83,2020
17.7,0.0,2.5,1018.8,19.0,5388.88888932,3.69,-3.69,2021
18.6,27.6,3.66,1011.1,80.0,2111.11111128,1.4,26.200000000000003,2022
22.2,0.0,2.73,1019.1,14.0,5238.888889308,3.86,-3.86,2023
17.7,18.8,3.6,1006.7,100.0,708.33333339,0.62,18.18,2024
20.0,0.5,4.32,1014.5,92.0,3838.8888891960005,2.92,-2.42,2025
