metric,label,value,baseline_mean,anomaly,z_score,percentile,unit
temperature_mean_c,Temperature,22.700000000000003,21.13111111111111,1.5688888888888926,0.5302175883053565,76.66666666666667,deg C
precipitation_total_mm,Precipitation,0.0,5.340000000000001,-5.340000000000001,-0.5919886345650698,30.0,mm
wind_speed_mean_ms,Wind,6.041666666666667,4.219444444444444,1.8222222222222229,1.774945360266924,93.33333333333333,m/s
pressure_mean_hpa,Pressure,1017.5430555555556,1014.1677777777778,3.3752777777777965,0.8431532197578648,80.0,hPa
cloud_cover_mean_pct,Cloud,28.208333333333332,43.455555555555556,-15.247222222222224,-0.6607359753747445,33.33333333333333,%
shortwave_total_wh_m2,Solar radiation,16465.0,14079.537038163402,2385.462961836598,0.963400575933855,76.66666666666667,Wh/m2
