time,precipitation_mm,et0_mm,water_balance_mm,vpd_mean_kpa,vpd_max_kpa,soil_temperature_surface_c,soil_moisture_surface,soil_moisture_root_zone
2026-06-24 00:00:00+02:00,0.0,6.78,-6.78,1.7620833333333332,3.19,25.27916666666667,0.14208333333333334,0.21420833333333333
2026-06-25 00:00:00+02:00,0.0,7.359999999999999,-7.359999999999999,2.1350000000000002,3.54,26.95,0.103375,0.21195833333333333
2026-06-26 00:00:00+02:00,0.0,7.26,-7.26,2.30375,3.92,28.004166666666666,0.10770833333333334,0.21004166666666665
2026-06-27 00:00:00+02:00,0.0,7.33,-7.33,2.705416666666667,4.55,30.658333333333335,0.09258333333333334,0.208125
2026-06-28 00:00:00+02:00,0.0,7.34,-7.34,2.6941666666666664,4.35,31.337500000000002,0.09100000000000001,0.2060833333333333
2026-06-29 00:00:00+02:00,0.0,6.86,-6.86,2.9741666666666666,5.01,32.43333333333333,0.09100000000000001,0.20404166666666668
2026-06-30 00:00:00+02:00,0.0,6.93,-6.93,2.7504166666666667,4.82,31.883333333333336,0.09141666666666666,0.20679166666666668
2026-07-01 00:00:00+02:00,1.8,5.86,-4.06,1.4695833333333335,3.34,28.266666666666666,0.13104166666666667,0.1994166666666667
2026-07-02 00:00:00+02:00,4.5,5.74,-1.2400000000000002,1.1020833333333333,2.07,27.145833333333332,0.07820833333333334,0.19129166666666667
2026-07-03 00:00:00+02:00,0.1,7.08,-6.98,1.7641666666666669,3.14,26.8875,0.0755,0.18966666666666665
2026-07-04 00:00:00+02:00,0.0,6.22,-6.22,1.7791666666666668,2.79,25.270833333333332,0.06974999999999999,0.18862500000000001
2026-07-05 00:00:00+02:00,0.30000000000000004,5.6,-5.3,1.4129166666666666,2.11,24.1125,0.08850000000000001,0.18779166666666666
2026-07-06 00:00:00+02:00,0.30000000000000004,5.45,-5.15,1.36125,2.16,25.195833333333336,0.09079166666666666,0.18725
2026-07-07 00:00:00+02:00,0.7,5.71,-5.01,1.13875,2.7,24.616666666666664,0.10633333333333334,0.18633333333333332
2026-07-08 00:00:00+02:00,6.300000000000001,5.0,1.2999999999999998,1.1279166666666667,2.46,24.191666666666666,0.10612500000000001,0.1854583333333333
2026-07-09 00:00:00+02:00,0.8,5.19,-4.39,1.1841666666666668,2.07,21.46666666666667,0.11683333333333334,0.1845416666666667
2026-07-10 00:00:00+02:00,0.5,5.15,-4.65,1.2041666666666666,2.44,21.375,0.10908333333333332,0.18370833333333333
2026-07-11 00:00:00+02:00,0.2,5.42,-5.22,1.2666666666666666,2.28,23.09166666666667,0.10570833333333333,0.18299999999999997
2026-07-12 00:00:00+02:00,0.1,4.53,-4.43,1.0058333333333334,1.78,21.8625,0.1185,0.1824583333333333
2026-07-13 00:00:00+02:00,0.0,4.83,-4.83,1.1216666666666666,2.19,22.7,0.09966666666666667,0.18170833333333333
2026-07-14 00:00:00+02:00,0.0,6.09,-6.09,1.6591666666666667,2.93,26.504166666666666,0.09441666666666666,0.18079166666666666
2026-07-15 00:00:00+02:00,2.6,4.42,-1.82,1.28,2.54,26.429166666666664,0.096375,0.18000000000000002
2026-07-16 00:00:00+02:00,0.5,6.22,-5.72,1.7470833333333333,3.2,27.4375,0.10108333333333334,0.17958333333333332
2026-07-17 00:00:00+02:00,0.0,6.12,-6.12,2.1354166666666665,3.69,28.691666666666666,0.10466666666666667,0.178625
2026-07-18 00:00:00+02:00,0.7000000000000001,7.01,-6.31,2.13125,3.7,29.495833333333334,0.09066666666666667,0.177625
2026-07-19 00:00:00+02:00,2.4000000000000004,4.5,-2.0999999999999996,1.2762499999999999,2.28,26.983333333333334,0.10595833333333333,0.17699999999999996
2026-07-20 00:00:00+02:00,0.1,5.9,-5.8,1.53875,2.88,26.208333333333332,0.09816666666666667,0.17654166666666668
2026-07-21 00:00:00+02:00,0.0,6.91,-6.91,1.96375,3.07,26.0,0.08883333333333333,0.175625
2026-07-22 00:00:00+02:00,0.1,5.05,-4.95,1.4054166666666668,2.32,23.6125,0.09070833333333334,0.17499999999999996
2026-07-23 00:00:00+02:00,0.7,5.35,-4.65,1.3858333333333333,2.33,22.704166666666666,0.09345833333333332,0.1744583333333333
2026-07-24 00:00:00+02:00,0.4,4.46,-4.0600000000000005,0.8591666666666667,1.54,20.058333333333334,0.12445833333333334,0.17400000000000002
2026-07-25 00:00:00+02:00,0.1,4.95,-4.85,1.1683333333333332,2.09,20.883333333333333,0.11925000000000001,0.1735833333333333
2026-07-26 00:00:00+02:00,0.0,7.03,-7.03,1.9308333333333334,3.32,23.383333333333336,0.10758333333333332,0.17299999999999996
2026-07-27 00:00:00+02:00,3.2,6.53,-3.33,1.5229166666666665,3.2,25.3625,0.10645833333333334,0.1724583333333333
2026-07-28 00:00:00+02:00,0.4,5.2,-4.8,1.4991666666666665,2.79,24.358333333333334,0.10720833333333334,0.17200000000000001
2026-07-29 00:00:00+02:00,0.0,6.29,-6.29,1.9183333333333332,3.22,26.141666666666666,0.09516666666666666,0.17145833333333335
2026-07-30 00:00:00+02:00,0.0,6.8100000000000005,-6.8100000000000005,2.48,4.07,28.766666666666666,0.09149999999999998,0.17062500000000003
2026-07-31 00:00:00+02:00,0.0,6.76,-6.76,2.8941666666666666,5.08,30.47083333333333,0.09100000000000001,0.16974999999999998
2026-08-01 00:00:00+02:00,0.0,6.53,-6.53,3.033333333333333,5.19,31.083333333333332,0.092875,0.169
2026-08-02 00:00:00+02:00,0.0,7.08,-7.08,2.9375,4.53,31.34166666666667,0.09000000000000001,0.1685
2026-08-03 00:00:00+02:00,0.0,6.96,-6.96,2.8874999999999997,5.26,32.270833333333336,0.09091666666666666,0.16770833333333335
2026-08-04 00:00:00+02:00,0.0,7.28,-7.28,3.3625000000000003,5.44,32.3125,0.09054166666666667,0.167
2026-08-05 00:00:00+02:00,0.0,7.33,-7.33,3.5241666666666664,5.5,32.9,0.09000000000000001,0.166625
2026-08-06 00:00:00+02:00,0.0,7.4,-7.4,3.3716666666666666,5.69,32.62916666666667,0.08954166666666667,0.166
2026-08-07 00:00:00+02:00,0.7999999999999999,6.32,-5.52,2.2379166666666666,4.28,31.329166666666666,0.09104166666666667,0.1655
2026-08-08 00:00:00+02:00,0.0,6.45,-6.45,1.4745833333333334,2.7,25.504166666666666,0.14625,0.165
2026-08-09 00:00:00+02:00,0.0,5.66,-5.66,1.6783333333333335,2.98,25.09583333333333,0.12320833333333335,0.165
2026-08-10 00:00:00+02:00,0.0,6.01,-6.01,2.22375,3.86,26.55,0.112875,0.16445833333333335
2026-08-11 00:00:00+02:00,0.0,7.33,-7.33,2.5366666666666666,4.56,28.900000000000002,0.09200000000000001,0.164
2026-08-12 00:00:00+02:00,0.0,7.36,-7.36,1.8008333333333333,2.8,26.516666666666666,0.09075,0.16366666666666665
2026-08-13 00:00:00+02:00,0.0,6.81,-6.81,1.8237500000000002,2.86,25.495833333333334,0.09145833333333332,0.163
2026-08-14 00:00:00+02:00,0.0,6.15,-6.15,2.0395833333333333,3.36,26.325,0.09149999999999998,0.163
2026-08-15 00:00:00+02:00,0.0,6.04,-6.04,2.2275,3.58,27.445833333333336,0.09100000000000001,0.16270833333333334
2026-08-16 00:00:00+02:00,0.0,6.45,-6.45,2.4587499999999998,3.93,27.633333333333336,0.09100000000000001,0.162
2026-08-17 00:00:00+02:00,0.0,5.55,-5.55,2.30125,3.68,26.78333333333333,0.09366666666666668,0.162
2026-08-18 00:00:00+02:00,14.6,4.44,10.16,0.9841666666666667,2.08,22.604166666666668,0.16624999999999998,0.162
2026-08-19 00:00:00+02:00,1.3,4.5,-3.2,1.06375,1.94,21.4875,0.19320833333333332,0.162
2026-08-20 00:00:00+02:00,0.0,6.82,-6.82,2.2329166666666667,4.19,24.900000000000002,0.140125,0.16154166666666667
2026-08-21 00:00:00+02:00,0.0,5.45,-5.45,2.24875,3.87,26.854166666666668,0.11062499999999999,0.161
2026-08-22 00:00:00+02:00,0.0,6.47,-6.47,1.7883333333333333,2.74,26.670833333333334,0.09991666666666667,0.161
2026-08-23 00:00:00+02:00,0.0,5.26,-5.26,1.6391666666666669,2.53,25.179166666666664,0.09270833333333334,0.161
2026-08-24 00:00:00+02:00,0.0,5.42,-5.42,1.755,3.01,23.958333333333332,0.09149999999999998,0.161
2026-08-25 00:00:00+02:00,0.0,6.180000000000001,-6.180000000000001,2.1170833333333334,3.69,24.729166666666668,0.09100000000000001,0.16037500000000002
2026-08-26 00:00:00+02:00,0.0,4.7700000000000005,-4.7700000000000005,1.3862500000000002,2.44,24.304166666666664,0.09745833333333333,0.16
2026-08-27 00:00:00+02:00,0.0,5.02,-5.02,1.4645833333333333,2.54,24.40833333333333,0.09379166666666666,0.16
2026-08-28 00:00:00+02:00,0.0,6.22,-6.22,1.7866666666666668,3.29,24.558333333333334,0.093125,0.16
