time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-08-26 00:00:00+00:00,1000.0,21.6,53.0,11.611831193571218,3.23,22.0,114.0
2026-08-26 00:00:00+00:00,950.0,21.1,39.0,6.604926421571507,6.78,54.0,558.0
2026-08-26 00:00:00+00:00,925.0,20.9,42.0,7.507601972395922,5.69,70.0,789.0
2026-08-26 00:00:00+00:00,850.0,15.0,60.0,7.296690768269067,1.84,74.0,1513.0
2026-08-26 00:00:00+00:00,800.0,11.0,63.0,4.224637447169069,0.84,279.0,2022.0
2026-08-26 00:00:00+00:00,700.0,3.3,84.0,0.8545402332881791,0.93,112.0,3123.0
2026-08-26 00:00:00+00:00,600.0,-4.4,85.0,-6.541258721018773,5.19,293.0,4357.0
2026-08-26 00:00:00+00:00,500.0,-12.6,61.0,-18.568960178127526,7.6,285.0,5772.0
2026-08-26 00:00:00+00:00,400.0,-23.2,40.0,-33.073760681849585,12.04,265.0,7439.51
2026-08-26 00:00:00+00:00,300.0,-40.0,78.0,-42.36336279413608,18.14,253.0,9472.58
2026-08-26 00:00:00+00:00,250.0,-49.5,44.0,-56.422286776525524,22.1,259.0,10689.53
2026-08-26 00:00:00+00:00,200.0,-52.0,15.0,-66.9026557756084,17.4,253.0,12141.86
2026-08-26 01:00:00+00:00,1000.0,20.8,57.0,11.970816172706256,3.09,25.0,115.0
2026-08-26 01:00:00+00:00,950.0,20.4,42.0,7.057011683892715,7.99,43.0,561.0
2026-08-26 01:00:00+00:00,925.0,20.7,47.0,8.98421655676907,4.75,66.0,789.0
2026-08-26 01:00:00+00:00,850.0,15.0,61.0,7.538747057609021,1.65,58.0,1513.0
2026-08-26 01:00:00+00:00,800.0,11.0,64.0,4.449619236180139,1.67,270.0,2024.0
2026-08-26 01:00:00+00:00,700.0,3.3,83.0,0.6883444693530943,1.46,135.0,3123.0
2026-08-26 01:00:00+00:00,600.0,-4.4,80.0,-7.330207157912526,5.11,291.0,4356.0
2026-08-26 01:00:00+00:00,500.0,-12.4,61.0,-18.379191236237443,7.18,292.0,5771.0
2026-08-26 01:00:00+00:00,400.0,-23.2,43.0,-32.32680176366824,11.38,275.0,7439.51
2026-08-26 01:00:00+00:00,300.0,-40.0,72.0,-43.11305506556578,14.4,265.0,9470.97
2026-08-26 01:00:00+00:00,250.0,-50.0,53.0,-55.36941652836792,18.0,269.0,10685.72
2026-08-26 01:00:00+00:00,200.0,-51.5,13.0,-67.51303393740405,17.12,263.0,12137.21
2026-08-26 02:00:00+00:00,1000.0,20.0,63.0,12.742922415025834,2.68,27.0,117.0
2026-08-26 02:00:00+00:00,950.0,20.6,44.0,7.9193734772101525,5.85,58.0,562.0
2026-08-26 02:00:00+00:00,925.0,20.6,52.0,10.399812049278637,3.45,61.0,790.0
2026-08-26 02:00:00+00:00,850.0,15.1,62.0,7.871803692947435,1.79,45.0,1514.0
2026-08-26 02:00:00+00:00,800.0,10.8,66.0,4.699908900938567,1.81,266.0,2025.0
2026-08-26 02:00:00+00:00,700.0,3.3,82.0,0.5203646380339272,2.02,160.0,3123.0
2026-08-26 02:00:00+00:00,600.0,-4.6,74.0,-8.530526455599754,5.31,280.0,4357.0
2026-08-26 02:00:00+00:00,500.0,-12.1,59.0,-18.487657289704885,7.18,292.0,5772.0
2026-08-26 02:00:00+00:00,400.0,-23.5,45.0,-32.131379561958525,11.32,284.0,7439.51
2026-08-26 02:00:00+00:00,300.0,-40.5,62.0,-44.97680448566384,10.86,288.0,9469.35
2026-08-26 02:00:00+00:00,250.0,-50.5,67.0,-53.90459234653891,14.13,289.0,10683.81
2026-08-26 02:00:00+00:00,200.0,-51.0,8.0,-70.53337481981977,18.11,276.0,12134.88
2026-08-26 03:00:00+00:00,1000.0,19.5,67.0,13.210282426064502,2.37,28.0,119.0
2026-08-26 03:00:00+00:00,950.0,19.4,58.0,10.92431351695496,6.0,54.0,563.0
2026-08-26 03:00:00+00:00,925.0,20.3,57.0,11.503690783229171,2.91,58.0,791.0
2026-08-26 03:00:00+00:00,850.0,15.1,62.0,7.871803692947435,2.15,45.0,1515.0
2026-08-26 03:00:00+00:00,800.0,10.8,66.0,4.699908900938567,1.31,302.0,2026.0
2026-08-26 03:00:00+00:00,700.0,3.3,82.0,0.5203646380339272,2.44,172.0,3124.0
2026-08-26 03:00:00+00:00,600.0,-4.6,70.0,-9.241795511014862,5.45,270.0,4357.0
2026-08-26 03:00:00+00:00,500.0,-11.9,56.0,-18.912227007915018,7.18,292.0,5772.0
2026-08-26 03:00:00+00:00,400.0,-23.9,48.0,-31.830596361408872,11.39,291.0,7439.51
2026-08-26 03:00:00+00:00,300.0,-40.5,52.0,-46.57461668907671,10.2,308.0,9469.35
2026-08-26 03:00:00+00:00,250.0,-50.5,76.0,-52.84613505269149,13.07,308.0,10683.81
