temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
16.1,0.0,5.64,1019.0,21.0,5183.333333748001,3.86,-3.86,1991
17.4,0.0,4.29,1022.9,2.0,4911.111111504,3.55,-3.55,1992
20.6,1.5,5.46,1009.2,67.0,4616.666667036001,3.51,-2.01,1993
19.7,0.0,2.97,1015.1,25.0,5047.222222626001,3.86,-3.86,1994
17.2,0.0,1.97,1016.1,43.0,4477.777778136001,2.98,-2.98,1995
12.9,1.8,7.53,1012.6,48.0,3713.888889186,2.25,-0.44999999999999996,1996
14.1,0.0,4.21,1019.1,23.0,3961.111111428,2.83,-2.83,1997
19.3,0.0,3.61,1013.6,31.0,5061.111111516,3.54,-3.54,1998
21.1,0.0,6.64,1021.4,0.0,5219.444444862001,4.6,-4.6,1999
17.9,0.0,4.01,1015.5,36.0,5147.222222634001,3.85,-3.85,2000
11.3,5.8,3.85,1008.6,98.0,2247.222222402,1.32,4.4799999999999995,2001
18.3,4.7,6.32,1013.9,30.0,3997.2222225420005,3.65,1.0500000000000003,2002
16.6,16.9,3.1,1008.8,100.0,908.3333334060001,0.7,16.2,2003
12.6,0.0,3.78,1026.5,9.0,5333.333333760001,3.45,-3.45,2004
19.5,2.7,1.97,1010.9,82.0,3158.333333586,2.13,0.5700000000000003,2005
15.8,0.0,4.14,1027.5,0.0,5297.222222646001,3.56,-3.56,2006
12.5,17.1,3.89,1011.0,96.0,686.1111111660001,0.72,16.380000000000003,2007
20.6,0.8,3.79,1013.5,66.0,4283.333333676001,3.48,-2.6799999999999997,2008
23.0,0.0,5.65,1017.8,88.0,4536.111111474,4.83,-4.83,2009
18.2,0.8,4.12,1017.5,94.0,3072.2222224680004,2.08,-1.28,2010
22.9,0.0,4.03,1016.3,10.0,5061.111111516,4.09,-4.09,2011
21.7,0.0,2.53,1017.2,75.0,4552.777778142001,3.63,-3.63,2012
16.2,5.6,3.19,1012.8,99.0,2086.111111278,1.33,4.27,2013
19.9,7.5,4.88,1011.1,95.0,3788.8888891920005,2.86,4.640000000000001,2014
16.3,0.3,3.62,1021.0,99.0,1975.0000001580001,1.59,-1.29,2015
23.3,0.0,3.24,1017.0,15.0,4600.000000368,3.75,-3.75,2016
23.7,0.0,6.21,1005.5,73.0,4950.000000396,4.74,-4.74,2017
19.8,0.0,3.78,1021.8,65.0,4272.222222564001,3.69,-3.69,2018
19.9,0.0,4.5,1022.1,46.0,4550.000000364,3.68,-3.68,2019
21.7,0.0,5.51,1016.7,34.0,5125.00000041,4.27,-4.27,2020
