time,station_id,precipitation_mm,temperature_c,visibility_m,pressure_msl_hpa,relative_humidity_pct,wind_speed_ms,wind_direction_deg,wind_gust_ms
2026-09-10 22:00:00+00:00,64711,0.0,18.1,20000,1005.5,55,3.2,23,4.5
2026-09-10 22:10:00+00:00,64711,0.0,18.2,20000,1005.3,56,2.8,26,3.6
2026-09-10 22:20:00+00:00,64711,0.0,18.4,20000,1005.3,54,3.9,26,5.8
2026-09-10 22:30:00+00:00,64711,0.0,18.4,20000,1005.3,54,4.6,27,7.6
2026-09-10 22:40:00+00:00,64711,0.0,18.4,20000,1005.4,54,4.4,25,5.7
2026-09-10 22:50:00+00:00,64711,0.0,18.4,20000,1005.5,53,4.7,28,6.4
2026-09-10 23:00:00+00:00,64711,0.0,18.4,20000,1005.5,53,4.4,29,5.8
2026-09-10 23:10:00+00:00,64711,0.0,18.4,20000,1005.6,53,4.5,28,6.1
2026-09-10 23:20:00+00:00,64711,0.0,18.3,20000,1005.5,53,4.6,31,6.6
2026-09-10 23:30:00+00:00,64711,0.0,18.3,20000,1005.3,52,5.1,35,7.5
2026-09-10 23:40:00+00:00,64711,0.0,18.2,20000,1005.2,52,5.7,35,7.4
2026-09-10 23:50:00+00:00,64711,0.0,18.1,20000,1005.1,52,5.9,34,8.2
2026-09-11 00:00:00+00:00,64711,0.0,17.9,20000,1004.9,53,5.6,38,7.5
2026-09-11 00:10:00+00:00,64711,0.0,17.9,20000,1005.0,54,4.9,40,7.8
2026-09-11 00:20:00+00:00,64711,0.0,17.9,20000,1005.0,53,5.7,35,7.6
2026-09-11 00:30:00+00:00,64711,0.0,17.9,20000,1005.0,53,5.2,35,6.8
2026-09-11 00:40:00+00:00,64711,0.0,17.7,20000,1004.9,54,5.2,38,6.8
2026-09-11 00:50:00+00:00,64711,0.0,17.6,20000,1004.8,54,4.8,37,6.0
2026-09-11 01:00:00+00:00,64711,0.0,17.4,20000,1004.8,55,4.6,38,5.9
2026-09-11 01:10:00+00:00,64711,0.0,17.2,20000,1004.6,56,4.5,43,5.9
2026-09-11 01:20:00+00:00,64711,0.0,17.0,20000,1004.5,57,4.3,48,5.5
2026-09-11 01:30:00+00:00,64711,0.0,17.1,20000,1004.4,57,4.7,48,5.9
2026-09-11 01:40:00+00:00,64711,0.0,17.0,20000,1004.5,57,4.1,44,5.3
2026-09-11 01:50:00+00:00,64711,0.0,16.9,20000,1004.5,58,3.7,41,5.0
