temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
18.7,0.9,3.8766666666666665,1019.2333333333332,37.333333333333336,13641.666667758001,10.4,-9.5,1991
16.2,23.1,7.420000000000001,1006.3333333333334,73.66666666666667,10152.77777859,9.73,13.370000000000001,1992
13.733333333333334,10.6,5.239999999999999,1009.3666666666667,77.0,9252.777778518,6.0600000000000005,4.539999999999999,1993
22.2,3.4999999999999996,3.9433333333333334,1014.8000000000001,60.0,12566.666667672001,10.309999999999999,-6.809999999999999,1994
15.366666666666667,19.4,5.386666666666667,1005.6,70.0,11644.444445376,7.97,11.43,1995
15.733333333333333,25.799999999999997,5.823333333333333,1006.8666666666668,75.66666666666667,9233.333334072002,6.59,19.209999999999997,1996
20.8,2.0,3.6233333333333335,1021.3666666666667,59.666666666666664,12772.222223244002,9.219999999999999,-7.219999999999999,1997
16.166666666666668,39.4,4.276666666666666,1014.1,86.66666666666667,6250.000000499999,4.9,34.5,1998
17.466666666666665,0.4,3.78,1020.3000000000001,45.666666666666664,15261.111112332,11.0,-10.6,1999
15.0,0.3,6.286666666666666,1012.8666666666668,72.66666666666667,13152.777778829999,9.61,-9.309999999999999,2000
18.533333333333335,7.5,6.47,1005.8000000000001,81.0,10088.888889696002,9.26,-1.7599999999999998,2001
21.7,0.4,3.0066666666666664,1015.5999999999999,33.333333333333336,14977.777778976,11.569999999999999,-11.169999999999998,2002
14.633333333333335,1.2,3.9466666666666668,1023.9333333333333,38.666666666666664,13158.333334386003,9.31,-8.110000000000001,2003
19.533333333333335,0.0,5.466666666666666,1025.2666666666667,28.0,15225.000001218003,12.629999999999999,-12.629999999999999,2004
17.900000000000002,0.0,3.6300000000000003,1022.5333333333333,33.666666666666664,16230.555556853998,11.08,-11.08,2005
20.666666666666664,0.9,6.336666666666666,1017.1333333333332,20.666666666666668,15372.222223452003,13.69,-12.79,2006
12.766666666666666,30.5,4.31,1010.0,75.0,7166.666667240001,4.99,25.509999999999998,2007
25.433333333333337,0.0,6.57,1012.5,37.666666666666664,13852.777778886002,16.14,-16.14,2008
19.833333333333332,5.4,5.54,1014.4666666666667,47.666666666666664,12866.666667696001,10.9,-5.5,2009
14.200000000000001,16.4,2.986666666666667,1018.1333333333332,63.666666666666664,11480.555556474,6.640000000000001,9.759999999999998,2010
22.400000000000002,3.8,4.3500000000000005,1016.3000000000001,29.0,13477.777778856002,11.17,-7.37,2011
23.133333333333336,1.9,4.733333333333333,1014.7666666666668,51.333333333333336,13197.222223278,12.06,-10.16,2012
16.866666666666667,0.0,4.843333333333334,1019.7666666666668,8.333333333333334,16802.777779122,12.27,-12.27,2013
22.066666666666666,0.8999999999999999,5.783333333333334,1014.3333333333334,80.0,13547.222223306002,12.26,-11.36,2014
19.566666666666666,8.4,4.596666666666667,1011.8000000000001,71.66666666666667,9369.444445194002,8.09,0.3100000000000005,2015
19.8,16.099999999999998,4.5,1015.0,81.0,9305.555556300002,8.14,7.959999999999997,2016
16.433333333333334,7.1,4.3933333333333335,1014.5333333333334,74.66666666666667,10825.000000866,8.0,-0.9000000000000004,2017
20.166666666666668,21.5,2.566666666666667,1011.7333333333332,66.33333333333333,10650.000000852002,7.68,13.82,2018
19.133333333333333,0.0,4.6066666666666665,1017.4333333333334,23.0,15927.777779052003,13.080000000000002,-13.080000000000002,2019
20.333333333333332,0.0,3.4333333333333336,1019.2666666666668,13.333333333333334,15697.222223478,11.629999999999999,-11.629999999999999,2020
