time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-09-06 12:00:00+00:00,1000.0,22.9,27.0,2.90740165749725,4.97,310.0,194.0
2026-09-06 12:00:00+00:00,950.0,17.7,34.0,1.6331090254268956,5.03,312.0,634.0
2026-09-06 12:00:00+00:00,925.0,16.0,38.0,1.6807760801923424,6.02,310.0,864.0
2026-09-06 12:00:00+00:00,850.0,8.9,55.0,0.3422054591081903,6.18,313.0,1573.0
2026-09-06 12:00:00+00:00,800.0,3.5,73.0,-0.8861497890055707,5.21,312.0,2065.0
2026-09-06 12:00:00+00:00,700.0,-0.3,9.0,-29.4454819014423,14.91,319.0,3142.0
2026-09-06 12:00:00+00:00,600.0,-4.2,3.0,-43.26007253456726,27.69,318.0,4363.0
2026-09-06 12:00:00+00:00,500.0,-10.0,16.0,-31.127294010258122,33.03,317.0,5786.0
2026-09-06 12:00:00+00:00,400.0,-21.3,27.0,-35.375069319562826,36.33,313.0,7470.37
2026-09-06 12:00:00+00:00,300.0,-38.5,40.0,-47.0740361661311,38.23,312.0,9520.97
2026-09-06 12:00:00+00:00,250.0,-48.0,49.0,-54.13566073161242,45.09,312.0,10746.67
2026-09-06 12:00:00+00:00,200.0,-59.0,80.0,-60.747664609532116,47.59,310.0,12181.4
