time,latitude,longitude,height_km,event_type,peak_current_ka,location_error,distance_km
2026-09-05 16:19:56.681761800+00:00,46.2748,21.6826,0.0,1,-3.8,0.158,139.81290882875322
2026-09-05 16:24:39.007527300+00:00,46.3379,21.6809,0.0,1,29.8,0.242,132.79574935886296
2026-09-05 16:24:39.007877600+00:00,46.3428,21.6872,0.0,1,-13.0,0.273,132.2667255506543
2026-09-05 16:24:39.008158800+00:00,46.345,21.6874,0.0,1,-8.5,0.289,132.0227622785301
2026-09-05 16:24:39.009583300+00:00,46.3399,21.6877,0.0,1,-5.4,0.277,132.59031221602294
2026-09-05 16:26:51.933267200+00:00,46.353,21.7002,0.0,1,8.1,0.351,131.17112522938265
2026-09-05 16:26:51.933758+00:00,46.3487,21.713,0.0,1,-6.2,0.266,131.69327402916264
2026-09-05 16:26:52.149888400+00:00,46.3201,21.7598,0.0,1,3.7,0.342,135.08784916598083
2026-09-05 16:32:45.779321+00:00,46.3486,21.8047,0.0,1,28.6,0.26,132.23116476011305
2026-09-05 16:32:45.779699800+00:00,46.3495,21.8044,0.0,1,8.0,0.28,132.12927951140452
2026-09-05 16:35:37.658641200+00:00,46.3488,21.8479,0.0,1,14.2,0.186,132.58323596074578
2026-09-05 16:35:37.659275500+00:00,46.3501,21.8475,0.0,1,-7.3,0.307,132.43598013527276
2026-09-05 16:38:01.051061300+00:00,46.3476,21.8774,0.0,1,-35.7,0.279,133.0167666710057
2026-09-05 16:38:01.051368200+00:00,46.3483,21.8821,0.0,1,-11.6,0.362,132.99113551694222
2026-09-05 16:38:01.052105900+00:00,46.3489,21.88,0.0,1,-6.4,0.26,132.90200845514778
2026-09-05 16:38:01.052931+00:00,46.3487,21.8985,0.0,1,-4.3,0.209,133.1339538752057
2026-09-05 16:40:16.605013600+00:00,46.3449,21.9128,0.0,1,-8.8,0.393,133.72319879786363
2026-09-05 16:40:16.605731+00:00,46.3463,21.9206,6.5,2,-9.9,0.179,133.66690253399412
2026-09-05 16:40:16.806989500+00:00,46.3485,21.9069,0.0,1,-6.2,0.332,133.2560142631582
2026-09-05 16:42:23.870702+00:00,46.3438,21.9476,0.0,1,8.3,0.305,134.29706364465295
2026-09-05 16:42:23.871144700+00:00,46.3479,21.9494,0.0,1,-18.7,0.237,133.87344931070214
