time,station_id,precipitation_mm,temperature_c,visibility_m,pressure_msl_hpa,relative_humidity_pct,wind_speed_ms,wind_direction_deg,wind_gust_ms
2026-07-27 22:00:00+00:00,64711,0.0,17.9,20000,1003.1,70,0.9,72,1.5
2026-07-27 22:10:00+00:00,64711,0.0,17.8,20000,1003.2,72,0.5,60,0.8
2026-07-27 22:20:00+00:00,64711,0.0,18.4,20000,1003.2,72,0.5,72,1.3
2026-07-27 22:30:00+00:00,64711,0.0,18.7,20000,1003.5,69,0.3,76,1.3
2026-07-27 22:40:00+00:00,64711,0.0,18.8,20000,1003.6,69,0.0,65,0.0
2026-07-27 22:50:00+00:00,64711,0.0,19.1,20000,1003.7,68,0.0,14,0.0
2026-07-27 23:00:00+00:00,64711,0.0,19.3,20000,1003.7,68,0.0,45,0.7
2026-07-27 23:10:00+00:00,64711,0.0,19.2,20000,1003.6,68,0.1,87,0.8
2026-07-27 23:20:00+00:00,64711,0.0,18.5,20000,1003.7,69,0.1,68,0.7
2026-07-27 23:30:00+00:00,64711,0.0,18.6,20000,1003.9,71,0.2,88,0.7
2026-07-27 23:40:00+00:00,64711,0.0,18.2,20000,1004.1,71,0.0,106,0.7
2026-07-27 23:50:00+00:00,64711,0.0,17.9,20000,1004.2,72,0.5,184,1.2
2026-07-28 00:00:00+00:00,64711,0.0,17.8,20000,1004.3,73,1.1,215,1.5
2026-07-28 00:10:00+00:00,64711,0.0,18.2,20000,1004.4,72,0.6,225,1.0
2026-07-28 00:20:00+00:00,64711,0.0,18.4,20000,1004.6,71,0.2,330,1.4
2026-07-28 00:30:00+00:00,64711,0.0,19.3,20000,1004.7,68,0.8,19,2.0
2026-07-28 00:40:00+00:00,64711,0.0,19.4,20000,1004.9,67,0.4,340,1.5
2026-07-28 00:50:00+00:00,64711,0.0,19.2,20000,1005.1,67,0.8,334,1.5
2026-07-28 01:00:00+00:00,64711,0.0,19.8,20000,1005.0,66,1.8,15,3.4
2026-07-28 01:10:00+00:00,64711,0.0,20.3,20000,1005.1,64,3.1,32,4.2
2026-07-28 01:20:00+00:00,64711,0.0,20.1,20000,1005.2,65,2.5,31,3.8
2026-07-28 01:30:00+00:00,64711,0.0,19.9,20000,1005.2,66,2.6,41,3.6
2026-07-28 01:40:00+00:00,64711,0.0,20.0,20000,1005.4,66,2.1,21,3.3
2026-07-28 01:50:00+00:00,64711,0.0,20.2,20000,1005.5,65,2.0,13,3.2
2026-07-28 02:00:00+00:00,64711,0.0,19.9,20000,1005.6,66,2.3,33,3.1
2026-07-28 02:10:00+00:00,64711,0.0,19.6,20000,1005.6,67,2.0,38,2.6
2026-07-28 02:20:00+00:00,64711,0.0,19.6,20000,1005.7,68,1.5,36,2.3
2026-07-28 02:30:00+00:00,64711,0.0,19.3,20000,1005.7,69,2.1,47,3.5
2026-07-28 02:40:00+00:00,64711,0.0,19.2,20000,1005.6,70,2.6,53,3.2
2026-07-28 02:50:00+00:00,64711,0.0,19.4,20000,1005.8,69,2.7,35,3.5
2026-07-28 03:00:00+00:00,64711,0.0,19.0,20000,1005.8,68,2.4,36,3.4
2026-07-28 03:10:00+00:00,64711,0.0,18.4,20000,1005.9,69,2.3,41,3.1
2026-07-28 03:20:00+00:00,64711,0.0,18.7,20000,1005.9,69,1.8,64,2.0
2026-07-28 03:30:00+00:00,64711,0.0,18.6,20000,1005.9,68,2.0,79,2.3
2026-07-28 03:40:00+00:00,64711,0.0,18.4,20000,1005.7,70,2.3,108,2.8
2026-07-28 03:50:00+00:00,64711,0.0,17.6,20000,1006.1,72,2.3,71,2.6
2026-07-28 04:00:00+00:00,64711,0.0,17.4,20000,1006.4,75,2.0,45,2.2
2026-07-28 04:10:00+00:00,64711,0.0,18.4,20000,1006.6,74,1.4,27,1.8
