temperature_mean_c,precipitation_total_mm,wind_speed_mean_ms,pressure_mean_hpa,cloud_cover_mean_pct,shortwave_total_wh_m2,et0_total_mm,water_balance_mm,baseline_year
15.9,9.2,5.34,1013.4,70.0,2375.0000001900003,1.59,7.609999999999999,1991
14.3,0.0,6.45,1021.0,15.0,4702.777778154001,3.62,-3.62,1992
14.3,4.6,2.98,1018.3,69.0,1861.1111112600001,1.26,3.34,1993
15.5,0.0,2.68,1016.5,75.0,3508.3333336140004,2.35,-2.35,1994
17.1,0.0,4.21,1020.2,29.0,4180.5555558900005,2.85,-2.85,1995
11.2,0.7,3.49,1017.7,72.0,2352.7777779660005,1.4,-0.7,1996
15.4,0.0,1.67,1025.2,50.0,4502.777778138001,2.82,-2.82,1997
12.9,0.1,3.19,1015.6,50.0,3472.2222225000005,1.97,-1.8699999999999999,1998
20.0,0.0,2.84,1012.1,97.0,4283.333333676001,3.04,-3.04,1999
15.6,0.0,5.47,1010.3,47.0,3516.6666669480005,2.6,-2.6,2000
13.5,18.0,3.77,1013.6,97.0,2550.000000204,1.56,16.44,2001
13.9,0.0,4.99,1014.2,39.0,3600.0000002880006,2.33,-2.33,2002
18.2,0.0,3.64,1022.3,35.0,4205.5555558920005,3.15,-3.15,2003
15.0,0.0,4.0,1024.4,61.0,2877.777778008,2.18,-2.18,2004
12.0,9.6,7.83,1017.4,99.0,1402.7777778900002,1.16,8.44,2005
19.2,0.3,2.62,1012.4,74.0,3625.0000002900006,2.59,-2.29,2006
20.6,12.0,7.23,1010.5,53.0,3841.6666669740002,3.3,8.7,2007
10.5,0.0,5.31,1020.1,95.0,1325.000000106,1.13,-1.13,2008
19.6,0.3,4.8,1015.6,64.0,3836.1111114180003,3.05,-2.75,2009
15.4,6.1,2.63,1015.4,92.0,2652.7777779900002,1.64,4.46,2010
21.5,0.0,5.47,1011.0,4.0,4827.777778164,4.43,-4.43,2011
20.8,0.0,2.39,1015.2,42.0,3647.2222225140004,2.88,-2.88,2012
12.1,4.0,5.9,1002.9,93.0,2116.6666668360003,1.85,2.15,2013
16.2,0.0,2.04,1020.2,23.0,4580.555555922,2.87,-2.87,2014
26.8,0.0,3.13,1013.6,6.0,4802.777778162,4.03,-4.03,2015
20.4,0.0,2.47,1010.8,96.0,3305.5555558200003,2.31,-2.31,2016
15.1,0.0,4.11,1016.4,67.0,4263.88888923,2.56,-2.56,2017
18.2,0.0,2.95,1022.3,10.0,4913.8888892820005,3.48,-3.48,2018
15.7,0.0,5.88,1017.6,23.0,4908.333333726001,3.93,-3.93,2019
16.4,0.0,9.35,1023.1,24.0,5030.555555958001,4.98,-4.98,2020
